"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1.874141302E0;-1.172855124E-1;2.329698056E-1;-3.643500805E-1
1.879071250E0;-1.034370884E-1;2.255129665E-1;-3.558279574E-1
1.883996354E0;-9.384971857E-2;2.137950510E-1;-3.473058641E-1
1.888921406E0;-8.852339536E-2;2.031424195E-1;-3.387837410E-1
1.893846510E0;-8.745813370E-2;1.914245337E-1;-3.366532326E-1
1.898771562E0;-8.213181794E-2;1.839676648E-1;-3.355879784E-1
1.903696614E0;-8.000128716E-2;1.775761098E-1;-3.355879784E-1
1.908642500E0;-7.787076384E-2;1.722497791E-1;-3.366532326E-1
1.913567604E0;-7.787076384E-2;1.722497791E-1;-3.419795334E-1
1.918492656E0;-7.574024051E-2;1.754455715E-1;-3.483711183E-1
1.923417708E0;-7.680550218E-2;1.775761098E-1;-3.536974490E-1
1.928342812E0;-7.680550218E-2;1.797066182E-1;-3.600890040E-1
1.933267864E0;-7.787076384E-2;1.807719022E-1;-3.643500805E-1
1.938165833E0;-8.532761037E-2;1.860982031E-1;-3.728721738E-1
1.943090937E0;-9.278445691E-2;1.924897879E-1;-3.750027120E-1
1.948015989E0;-1.013065651E-1;1.999466270E-1;-3.718069196E-1
1.952941094E0;-1.023718268E-1;2.010118812E-1;-3.686111271E-1
1.957866146E0;-9.491498023E-2;2.052729577E-1;-3.611542881E-1
1.962791198E0;-8.532761037E-2;2.063382119E-1;-3.494364023E-1
1.967747344E0;-6.721813232E-2;2.031424195E-1;-3.387837410E-1
1.972672448E0;-6.082654744E-2;1.999466270E-1;-3.238700926E-1
1.977597500E0;-6.082654744E-2;1.882287413E-1;-3.036300540E-1
1.982522604E0;-6.295707822E-2;1.775761098E-1;-2.812595069E-1
1.987447656E0;-7.041391730E-2;1.669234782E-1;-2.610195279E-1
1.992372708E0;-7.360970974E-2;1.488139778E-1;-2.365184575E-1
1.997312864E0;-6.721813232E-2;1.317697614E-1;-2.098868638E-1
2.002237969E0;-6.082654744E-2;1.136602834E-1;-1.768637002E-1
2.007163021E0;-5.123917758E-2;9.128975868E-2;-1.438405365E-1
2.012088073E0;-4.271706939E-2;6.998448074E-2;-1.108173653E-1
2.017013177E0;-3.526022285E-2;4.974447563E-2;-7.246787846E-2
2.021938229E0;-2.993390337E-2;2.950447053E-2;-3.518365696E-2
2.026831823E0;-2.460758761E-2;1.139499061E-2;1.035302761E-3
2.031757187E0;-1.821600646E-2;-7.779752836E-3;3.618900105E-2
2.036682500E0;-1.182442531E-2;-2.588923275E-2;7.240795344E-2
2.041607864E0;-6.498107687E-3;-3.760713339E-2;1.064963862E-1
2.046533229E0;-1.065266551E-4;-4.506397620E-2;1.320627183E-1
2.051458594E0;5.219791085E-3;-5.252082273E-2;1.586943120E-1
2.056384114E0;1.374189928E-2;-5.358608440E-2;1.736079901E-1
2.061309479E0;1.800295338E-2;-5.465134978E-2;1.853258908E-1
2.066234791E0;1.800295338E-2;-5.145555735E-2;1.906522214E-1
2.071160156E0;1.161137223E-2;-4.399871081E-2;1.938479990E-1
2.076085521E0;7.350317203E-3;-3.547660261E-2;1.895869523E-1
2.081010885E0;2.024000511E-3;-2.588923275E-2;1.789343208E-1
2.085970729E0;9.587369859E-4;-1.523659751E-2;1.661511511E-1
2.090896041E0;9.587369859E-4;-4.583962262E-3;1.491069347E-1
2.095821406E0;9.587369859E-4;8.199200034E-3;1.278016716E-1
2.100746771E0;3.089264035E-3;2.098236233E-2;1.043658629E-1
2.105672135E0;9.587369859E-4;3.270025924E-2;7.453848422E-2
2.110597448E0;-4.367580637E-3;4.441815987E-2;4.471110553E-2
2.115485052E0;-1.288968883E-2;5.294026807E-2;1.275320165E-2
2.120410416E0;-1.928126998E-2;6.359290332E-2;-1.920470409E-2
2.125335729E0;-2.780337818E-2;7.744132727E-2;-5.435839668E-2
2.130261094E0;-3.206443042E-2;8.383290470E-2;-8.205524832E-2
2.135186458E0;-2.673811466E-2;8.809396625E-2;-1.076215804E-1
2.140111823E0;-2.141179703E-2;8.809396625E-2;-1.331878901E-1
2.145037552E0;-1.715074293E-2;8.170238137E-2;-1.566236913E-1
2.149962916E0;-1.608547941E-2;7.531079650E-2;-1.789942235E-1
2.154888229E0;-2.141179703E-2;6.891921908E-2;-1.949731857E-1
2.159813594E0;-2.780337818E-2;5.720131844E-2;-2.024300247E-1
2.164738958E0;-3.312969953E-2;4.867921397E-2;-2.066910714E-1
2.169664323E0;-3.739074618E-2;3.589605168E-2;-2.088215947E-1
2.174590312E0;-3.845601529E-2;2.311288938E-2;-2.045605481E-1
2.179515677E0;-3.312969953E-2;1.565604471E-2;-1.949731857E-1
2.184440989E0;-2.673811466E-2;3.938145936E-3;-1.811247468E-1
2.189366354E0;-1.821600646E-2;-3.518698504E-3;-1.640805453E-1
2.194291719E0;-1.075916179E-2;-1.097554341E-2;-1.417099983E-1
2.199217083E0;-4.367580637E-3;-1.843238808E-2;-1.182742193E-1
2.204180052E0;-1.065266551E-4;-2.162817866E-2;-9.057736397E-2
2.209105364E0;-1.171790180E-3;-2.269344218E-2;-6.394577771E-2
2.214030729E0;-1.171790180E-3;-2.162817866E-2;-4.050997645E-2
2.218956094E0;2.024000511E-3;-1.843238808E-2;-2.026996948E-2
2.223881458E0;8.415581658E-3;-1.736712456E-2;-1.095224288E-3
2.228806771E0;1.267663576E-2;-1.417133398E-2;1.914478280E-2
2.233732864E0;1.480716094E-2;-6.714489311E-3;3.618900105E-2
2.238658177E0;1.693768986E-2;-4.583962262E-3;5.216794834E-2
2.243583541E0;2.013348043E-2;1.807619003E-3;6.175532192E-2
2.248508906E0;2.226400562E-2;5.003409460E-3;6.601637602E-2
2.253434271E0;2.332927100E-2;7.133936509E-3;6.814689934E-2
2.258359583E0;2.119874395E-2;8.199200034E-3;6.601637602E-2
2.263270104E0;1.587242633E-2;6.068672985E-3;6.282058358E-2
2.268195416E0;8.415581658E-3;8.199200034E-3;5.536374450E-2
2.273120781E0;2.024000511E-3;6.068672985E-3;4.471110553E-2
2.278046198E0;5.219791085E-3;6.068672985E-3;3.299320862E-2
2.282971510E0;1.054610871E-2;6.068672985E-3;2.021004446E-2
2.287896875E0;1.587242633E-2;6.068672985E-3;6.361620501E-3
2.292830156E0;2.119874395E-2;5.003409460E-3;-7.486804388E-3
2.297755521E0;1.693768986E-2;1.032972615E-2;-1.920470409E-2
2.302680833E0;1.054610871E-2;1.032972615E-2;-2.985733934E-2
2.307606250E0;7.350317203E-3;1.139499061E-2;-3.944471106E-2
2.312531562E0;8.415581658E-3;1.565604471E-2;-4.690155387E-2
2.317456927E0;1.161137223E-2;1.459078118E-2;-5.648892745E-2
2.322384219E0;2.013348043E-2;1.352551766E-2;-6.181524321E-2
2.327309531E0;2.972085029E-2;1.139499061E-2;-6.607630104E-2
2.332234896E0;3.611243516E-2;1.246025413E-2;-6.927209347E-2
2.337160260E0;3.824295849E-2;1.246025413E-2;-6.927209347E-2
2.342085625E0;3.504716605E-2;7.133936509E-3;-6.927209347E-2
2.347010989E0;3.185138106E-2;3.938145936E-3;-6.820683181E-2
2.351909948E0;3.078611381E-2;7.423554780E-4;-6.501103938E-2
2.356835312E0;3.291664273E-2;-7.779752836E-3;-6.181524321E-2
2.361760625E0;3.611243516E-2;-1.204080693E-2;-5.648892745E-2
2.366685989E0;3.824295849E-2;-1.843238808E-2;-5.009734631E-2
2.371611354E0;3.611243516E-2;-2.482396923E-2;-4.690155387E-2
2.376536719E0;3.185138106E-2;-2.801975980E-2;-3.944471106E-2
2.381462760E0;2.972085029E-2;-3.334607929E-2;-2.985733934E-2
2.386388125E0;2.439453453E-2;-3.547660261E-2;-2.559628896E-2
2.391313437E0;2.332927100E-2;-3.547660261E-2;-2.026996948E-2
2.396238802E0;2.865558863E-2;-3.334607929E-2;-1.281312294E-2
2.401164166E0;3.185138106E-2;-3.334607929E-2;-8.552068844E-3
2.406089531E0;3.717769682E-2;-2.908502333E-2;-6.421541795E-3
2.411011614E0;4.037348926E-2;-2.269344218E-2;-4.291014746E-3
2.415936979E0;3.930822015E-2;-1.523659751E-2;-3.225751221E-3
2.420862291E0;3.504716605E-2;-8.845016360E-3;-3.225751221E-3
2.425787656E0;3.078611381E-2;-3.518698504E-3;-7.486804388E-3
2.430713021E0;2.545979805E-2;5.003409460E-3;-1.494364813E-2
2.435638385E0;2.013348043E-2;1.246025413E-2;-2.240049280E-2
2.440567760E0;1.800295338E-2;2.098236233E-2;-3.092260472E-2
2.445493125E0;1.906821690E-2;3.056973219E-2;-3.731418028E-2
2.450418437E0;2.439453453E-2;3.696131334E-2;-4.796681926E-2
2.455343802E0;2.865558863E-2;4.548342526E-2;-6.181524321E-2
2.460269166E0;3.078611381E-2;5.720131844E-2;-7.353314757E-2
2.465194531E0;3.185138106E-2;6.359290332E-2;-8.525104821E-2
2.470120364E0;3.078611381E-2;6.998448074E-2;-9.803421050E-2
2.475045729E0;3.398190439E-2;7.211501151E-2;-1.108173653E-1
2.479971041E0;4.037348926E-2;6.998448074E-2;-1.246658042E-1
2.484896406E0;4.783033580E-2;6.891921908E-2;-1.374489516E-1
2.489821771E0;4.889559746E-2;6.359290332E-2;-1.470363289E-1
2.494747135E0;5.209138244E-2;5.613605678E-2;-1.598194838E-1
2.499672656E0;5.209138244E-2;4.654868692E-2;-1.694068462E-1
2.504598021E0;4.676506668E-2;3.909184039E-2;-1.747331768E-1
2.509523333E0;4.143875092E-2;2.950447053E-2;-1.789942235E-1
2.514448698E0;3.398190439E-2;2.204762585E-2;-1.811247468E-1
2.519374062E0;3.611243516E-2;1.352551766E-2;-1.800594926E-1
2.524299427E0;3.611243516E-2;2.872882178E-3;-1.789942235E-1
2.529221302E0;3.824295849E-2;-3.518698504E-3;-1.757984459E-1
2.534146614E0;3.824295849E-2;-8.845016360E-3;-1.694068462E-1
2.539071979E0;3.504716605E-2;-9.910279885E-3;-1.555584371E-1
2.543997344E0;3.185138106E-2;-1.310607046E-2;-1.417099983E-1
2.548922708E0;2.226400562E-2;-1.310607046E-2;-1.236005202E-1
2.553848021E0;1.587242633E-2;-1.310607046E-2;-1.012299955E-1
2.558764739E0;1.374189928E-2;-1.523659751E-2;-7.672893256E-2
2.563690104E0;2.013348043E-2;-1.523659751E-2;-5.329313502E-2
2.568615416E0;2.013348043E-2;-1.310607046E-2;-2.559628896E-2
2.573540781E0;1.906821690E-2;-1.417133398E-2;1.035302761E-3
2.578466146E0;1.587242633E-2;-1.310607046E-2;2.553636394E-2
2.583391510E0;1.161137223E-2;-1.097554341E-2;5.003742501E-2
2.588341094E0;5.219791085E-3;-1.097554341E-2;7.453848422E-2
2.593266406E0;4.154527560E-3;-1.097554341E-2;9.690900892E-2
2.598191771E0;7.350317203E-3;-1.204080693E-2;1.182142869E-1
2.603117135E0;8.415581658E-3;-9.910279885E-3;1.363237649E-1
2.608042448E0;1.693768986E-2;-9.910279885E-3;1.491069347E-1
2.612967812E0;2.759032510E-2;-9.910279885E-3;1.608248353E-1
2.617877656E0;3.398190439E-2;-8.845016360E-3;1.682816893E-1
2.622803021E0;3.930822015E-2;-9.910279885E-3;1.704122126E-1
2.627728385E0;4.250401258E-2;-1.204080693E-2;1.704122126E-1
2.632653698E0;3.930822015E-2;-1.417133398E-2;1.640206277E-1
2.637579114E0;3.504716605E-2;-1.630186103E-2;1.576290429E-1
2.642504427E0;2.865558863E-2;-1.949765161E-2;1.459111422E-1
2.647431146E0;2.865558863E-2;-1.949765161E-2;1.331279874E-1
2.652356510E0;2.652506158E-2;-2.162817866E-2;1.224753410E-1
2.657281823E0;2.759032510E-2;-2.375870571E-2;1.086269170E-1
2.662207187E0;2.972085029E-2;-2.375870571E-2;9.371322393E-2
2.667132552E0;3.185138106E-2;-2.162817866E-2;7.560374588E-2
2.672057916E0;2.759032510E-2;-1.736712456E-2;5.855953321E-2
2.676987031E0;2.013348043E-2;-1.310607046E-2;4.045005515E-2
2.681912396E0;9.480845183E-3;-8.845016360E-3;2.234057151E-2
2.686837708E0;7.350317203E-3;-3.518698504E-3;5.296356976E-3
2.691763073E0;4.154527560E-3;7.423554780E-4;-1.281312294E-2
2.696688437E0;8.415581658E-3;7.133936509E-3;-2.985733934E-2
2.701613802E0;1.480716094E-2;1.139499061E-2;-4.583629221E-2
2.706540364E0;2.119874395E-2;1.778656989E-2;-5.861945823E-2
2.711465729E0;2.545979805E-2;1.991709881E-2;-7.140261680E-2
2.716391041E0;2.226400562E-2;2.098236233E-2;-7.992472500E-2
2.721316406E0;1.906821690E-2;2.204762585E-2;-8.844684064E-2
2.726241771E0;1.693768986E-2;2.204762585E-2;-9.270789474E-2
2.731167135E0;1.374189928E-2;2.098236233E-2;-9.270789474E-2
2.736092916E0;1.161137223E-2;1.778656989E-2;-9.377315640E-2
2.741018281E0;1.161137223E-2;1.459078118E-2;-9.057736397E-2
2.745943594E0;1.267663576E-2;1.139499061E-2;-8.312051743E-2
2.750868958E0;1.054610871E-2;1.139499061E-2;-7.566367090E-2
2.755794323E0;9.480845183E-3;6.068672985E-3;-7.246787846E-2
2.760719687E0;7.350317203E-3;8.199200034E-3;-5.968471989E-2
2.765645416E0;4.154527560E-3;8.199200034E-3;-4.796681926E-2
2.770570781E0;4.154527560E-3;7.133936509E-3;-3.837944940E-2
2.775496094E0;9.480845183E-3;1.032972615E-2;-2.666155063E-2
2.780421458E0;1.800295338E-2;1.246025413E-2;-1.494364813E-2
2.785346823E0;2.545979805E-2;1.352551766E-2;-2.160487697E-3
2.790272187E0;2.759032510E-2;1.565604471E-2;6.361620501E-3
2.795198541E0;3.398190439E-2;1.778656989E-2;1.275320165E-2
2.800123906E0;3.824295849E-2;1.991709881E-2;1.807951741E-2
2.805049219E0;3.717769682E-2;2.204762585E-2;2.234057151E-2
2.809974583E0;3.611243516E-2;1.991709881E-2;2.766689099E-2
2.814899948E0;3.824295849E-2;1.459078118E-2;3.086267971E-2
2.819825312E0;4.250401258E-2;1.139499061E-2;3.086267971E-2
2.824750781E0;4.250401258E-2;7.133936509E-3;3.405847400E-2
2.829676146E0;3.930822015E-2;2.872882178E-3;3.512373567E-2
2.834601458E0;3.930822015E-2;7.423554780E-4;2.979741432E-2
2.839526823E0;3.824295849E-2;-2.453434980E-3;2.873215266E-2
2.844452187E0;4.143875092E-2;-5.649225786E-3;1.914478280E-2
2.849377552E0;4.143875092E-2;-8.845016360E-3;1.701425575E-2
2.854300208E0;3.398190439E-2;-1.097554341E-2;1.594899036E-2
2.859225573E0;2.759032510E-2;-1.310607046E-2;9.557411075E-3
2.864150885E0;2.652506158E-2;-1.310607046E-2;3.165829927E-3
2.869076250E0;2.332927100E-2;-9.910279885E-3;-2.996029798E-5
2.874001614E0;2.652506158E-2;-1.097554341E-2;-1.095224288E-3
2.878926979E0;3.185138106E-2;-8.845016360E-3;-4.291014746E-3
2.883852969E0;3.291664273E-2;-4.583962262E-3;-8.552068844E-3
2.888778333E0;2.972085029E-2;-1.388171571E-3;-1.174785942E-2
2.893703646E0;2.545979805E-2;-2.453434980E-3;-1.600891352E-2
2.898629010E0;1.480716094E-2;1.807619003E-3;-1.707417704E-2
2.903554375E0;1.054610871E-2;5.003409460E-3;-2.133523114E-2
2.908479739E0;9.480845183E-3;9.264463559E-3;-2.026996948E-2
2.913441927E0;1.374189928E-2;1.139499061E-2;-1.920470409E-2
2.918367239E0;2.226400562E-2;1.352551766E-2;-2.240049280E-2
2.923292604E0;2.439453453E-2;1.246025413E-2;-1.920470409E-2
2.928217969E0;2.865558863E-2;1.246025413E-2;-1.707417704E-2
2.933143333E0;2.545979805E-2;1.246025413E-2;-1.387838647E-2
2.938068646E0;1.906821690E-2;1.459078118E-2;-9.617332369E-3
2.942955989E0;1.587242633E-2;1.459078118E-2;-5.356278270E-3
2.947881354E0;1.480716094E-2;1.565604471E-2;-3.225751221E-3
2.952806666E0;1.587242633E-2;1.246025413E-2;-3.225751221E-3
2.957732083E0;2.226400562E-2;9.264463559E-3;-2.160487697E-3
2.962657396E0;2.439453453E-2;8.199200034E-3;-2.996029798E-5
2.967582760E0;2.119874395E-2;2.872882178E-3;6.361620501E-3
2.972546771E0;2.119874395E-2;7.423554780E-4;1.062267460E-2
2.977472083E0;1.906821690E-2;-1.388171571E-3;1.275320165E-2
2.982397448E0;1.800295338E-2;-5.649225786E-3;1.807951741E-2
2.987322812E0;1.906821690E-2;-4.583962262E-3;2.553636394E-2
2.992248177E0;2.439453453E-2;-6.714489311E-3;2.979741432E-2
2.997173489E0;3.185138106E-2;-1.097554341E-2;3.405847400E-2
3.002061562E0;3.717769682E-2;-1.417133398E-2;3.938478976E-2
3.006986927E0;4.143875092E-2;-1.736712456E-2;4.258057848E-2
3.011912239E0;4.037348926E-2;-1.736712456E-2;4.471110553E-2
3.016837604E0;3.398190439E-2;-1.843238808E-2;4.471110553E-2
3.021762969E0;2.439453453E-2;-1.949765161E-2;5.003742501E-2
3.026688333E0;1.906821690E-2;-1.843238808E-2;5.323321745E-2
3.031651562E0;2.119874395E-2;-1.843238808E-2;5.429847911E-2
3.036577083E0;2.865558863E-2;-2.056291513E-2;5.429847911E-2
3.041502656E0;4.037348926E-2;-2.269344218E-2;5.536374450E-2
3.046428177E0;4.569980502E-2;-2.162817866E-2;5.749427155E-2
3.051353698E0;4.996085912E-2;-2.162817866E-2;6.069006026E-2
3.056279271E0;4.463453591E-2;-2.375870571E-2;6.601637602E-2
3.061203802E0;4.250401258E-2;-2.375870571E-2;6.601637602E-2
3.066129323E0;4.569980502E-2;-2.588923275E-2;6.175532192E-2
3.071054896E0;4.889559746E-2;-2.908502333E-2;6.069006026E-2
3.075980416E0;5.209138244E-2;-3.015028685E-2;5.855953321E-2
3.080905937E0;5.741770566E-2;-3.334607929E-2;5.429847911E-2
3.085831510E0;5.315665156E-2;-3.654186800E-2;4.790689796E-2
3.090750625E0;4.569980502E-2;-3.973765671E-2;4.364584386E-2
3.095676146E0;4.250401258E-2;-3.973765671E-2;3.618900105E-2
3.100601719E0;3.291664273E-2;-3.760713339E-2;2.766689099E-2
3.105527239E0;2.545979805E-2;-3.441134095E-2;2.234057151E-2
3.110452760E0;2.652506158E-2;-3.547660261E-2;1.381846517E-2
3.115378333E0;2.652506158E-2;-3.015028685E-2;4.231093451E-3
3.120275364E0;2.972085029E-2;-2.588923275E-2;2.100566402E-3
3.125200885E0;3.398190439E-2;-2.162817866E-2;-4.291014746E-3
3.130126458E0;3.930822015E-2;-1.417133398E-2;-1.494364813E-2
3.135051979E0;4.463453591E-2;-6.714489311E-3;-2.453102358E-2
3.139977500E0;4.463453591E-2;-1.388171571E-3;-3.092260472E-2
3.144903073E0;4.356927425E-2;3.938145936E-3;-3.305312991E-2
3.149827656E0;4.463453591E-2;8.199200034E-3;-3.944471106E-2
3.154753177E0;4.783033580E-2;1.352551766E-2;-4.690155387E-2
3.159678750E0;5.209138244E-2;1.459078118E-2;-5.329313502E-2
3.164604271E0;6.061349064E-2;1.246025413E-2;-5.755418912E-2
3.169529791E0;7.020086050E-2;1.139499061E-2;-5.861945823E-2
3.174455364E0;7.126612961E-2;7.133936509E-3;-6.074998155E-2
3.179376614E0;6.167875230E-2;5.003409460E-3;-6.074998155E-2
3.184302135E0;5.422191322E-2;-3.229080176E-4;-6.074998155E-2
3.189227708E0;4.783033580E-2;-5.649225786E-3;-5.755418912E-2
3.194153229E0;4.463453591E-2;-8.845016360E-3;-5.116260797E-2
3.199078750E0;5.209138244E-2;-1.523659751E-2;-4.690155387E-2
3.204004323E0;6.167875230E-2;-1.949765161E-2;-4.157523811E-2
3.208962083E0;7.126612961E-2;-2.375870571E-2;-3.518365696E-2
3.213887604E0;7.872296870E-2;-2.588923275E-2;-2.346575819E-2
3.218813177E0;7.659244537E-2;-2.695449442E-2;-1.174785942E-2
3.223738698E0;7.659244537E-2;-2.375870571E-2;-8.552068844E-3
3.228664219E0;7.552718371E-2;-2.056291513E-2;-4.291014746E-3
3.233589791E0;7.872296870E-2;-2.056291513E-2;5.296356976E-3
3.238513281E0;8.298402280E-2;-1.949765161E-2;1.062267460E-2
3.243438802E0;8.937560022E-2;-1.523659751E-2;1.594899036E-2
3.248364375E0;9.896297753E-2;-1.523659751E-2;2.021004446E-2
3.253289896E0;1.074850857E-1;-1.417133398E-2;1.914478280E-2
3.258215416E0;1.053545624E-1;-1.417133398E-2;1.807951741E-2
3.263140989E0;1.021587700E-1;-1.523659751E-2;2.340583690E-2
3.268050677E0;9.576719254E-2;-1.630186103E-2;2.234057151E-2
3.272976198E0;8.831033856E-2;-1.630186103E-2;2.127530985E-2
3.277901771E0;8.404928446E-2;-1.949765161E-2;2.127530985E-2
3.282827291E0;8.831033856E-2;-2.056291513E-2;1.807951741E-2
3.287752812E0;8.831033856E-2;-2.269344218E-2;1.381846517E-2
3.292678385E0;8.937560022E-2;-2.162817866E-2;6.361620501E-3
3.297612448E0;8.831033856E-2;-1.736712456E-2;1.035302761E-3
3.302537969E0;8.298402280E-2;-1.310607046E-2;-3.225751221E-3
3.307463541E0;7.872296870E-2;-1.310607046E-2;-1.068259589E-2
3.312389062E0;8.085349947E-2;-6.714489311E-3;-2.026996948E-2
3.317314583E0;7.872296870E-2;1.807619003E-3;-2.985733934E-2
3.322240156E0;8.298402280E-2;7.133936509E-3;-3.518365696E-2
3.327143333E0;8.511455357E-2;1.565604471E-2;-3.944471106E-2
3.332068854E0;8.617981523E-2;2.098236233E-2;-4.157523811E-2
3.336994427E0;8.724507689E-2;2.737394348E-2;-4.903208092E-2
3.341919948E0;9.257140011E-2;3.589605168E-2;-5.116260797E-2
3.346845469E0;9.789771587E-2;4.548342526E-2;-5.329313502E-2
3.351771041E0;1.010935083E-1;5.187500268E-2;-5.329313502E-2
3.356716979E0;1.021587700E-1;5.400552973E-2;-5.435839668E-2
3.361642500E0;1.021587700E-1;5.826658756E-2;-5.648892745E-2
3.366568073E0;1.021587700E-1;5.826658756E-2;-5.329313502E-2
3.371493594E0;1.042892933E-1;5.826658756E-2;-5.222786963E-2
3.376419114E0;1.042892933E-1;5.720131844E-2;-5.222786963E-2
3.381344687E0;1.042892933E-1;5.507079139E-2;-4.903208092E-2
3.386273698E0;1.064198241E-1;5.080974102E-2;-4.690155387E-2
3.391199219E0;1.096156165E-1;4.654868692E-2;-4.583629221E-2
3.396124791E0;1.128114015E-1;4.122237116E-2;-4.264050350E-2
3.401050312E0;1.149419323E-1;3.483078629E-2;-3.944471106E-2
3.405975833E0;1.128114015E-1;2.737394348E-2;-3.305312991E-2
3.410901406E0;1.117461398E-1;2.098236233E-2;-2.985733934E-2
3.415826250E0;1.096156165E-1;1.778656989E-2;-2.240049280E-2
3.420751771E0;1.096156165E-1;1.352551766E-2;-1.920470409E-2
3.425677344E0;1.074850857E-1;1.032972615E-2;-1.813944243E-2
3.430602864E0;1.032240316E-1;1.032972615E-2;-1.281312294E-2
3.435528385E0;9.896297753E-2;8.199200034E-3;-5.356278270E-3
3.440453958E0;9.896297753E-2;1.246025413E-2;-3.225751221E-3
3.445378750E0;9.789771587E-2;1.885183528E-2;2.100566402E-3
3.450304271E0;1.010935083E-1;2.311288938E-2;6.361620501E-3
3.455229844E0;1.064198241E-1;3.056973219E-2;8.492147550E-3
3.460155364E0;1.106808782E-1;3.696131334E-2;9.557411075E-3
3.465080885E0;1.128114015E-1;4.548342526E-2;1.168793812E-2
3.470006458E0;1.149419323E-1;5.507079139E-2;9.557411075E-3
3.474906041E0;1.138766631E-1;6.146237999E-2;8.492147550E-3
3.479831562E0;1.170724556E-1;6.998448074E-2;6.361620501E-3
3.484757135E0;1.181377172E-1;7.531079650E-2;-1.095224288E-3
3.489682656E0;1.223987713E-1;8.170238137E-2;-6.421541795E-3
3.494608177E0;1.298556179E-1;8.276764303E-2;-1.174785942E-2
3.499533750E0;1.298556179E-1;8.702870458E-2;-1.813944243E-2
3.504458854E0;1.298556179E-1;8.915922791E-2;-2.772681229E-2
3.509384375E0;1.319861561E-1;8.489816636E-2;-3.305312991E-2
3.514309948E0;1.319861561E-1;8.170238137E-2;-3.624891862E-2
3.519235469E0;1.309208721E-1;7.957185060E-2;-4.264050350E-2
3.524160989E0;1.277250946E-1;7.531079650E-2;-5.116260797E-2
3.529086510E0;1.309208721E-1;7.104974985E-2;-5.755418912E-2
3.534044687E0;1.362472028E-1;6.252764165E-2;-6.181524321E-2
3.538970208E0;1.330514103E-1;5.613605678E-2;-6.607630104E-2
3.543895781E0;1.298556179E-1;5.187500268E-2;-6.927209347E-2
3.548821302E0;1.298556179E-1;4.654868692E-2;-7.033735514E-2
3.553746823E0;1.287903488E-1;4.867921397E-2;-7.140261680E-2
3.558672396E0;1.277250946E-1;5.080974102E-2;-7.246787846E-2
3.563595937E0;1.298556179E-1;5.294026807E-2;-7.246787846E-2
3.568521458E0;1.298556179E-1;5.294026807E-2;-6.927209347E-2
3.573447031E0;1.330514103E-1;5.400552973E-2;-6.927209347E-2
3.578372552E0;1.341166794E-1;5.294026807E-2;-6.927209347E-2
3.583298073E0;1.362472028E-1;5.400552973E-2;-7.246787846E-2
3.588223594E0;1.341166794E-1;5.720131844E-2;-7.140261680E-2
3.593148177E0;1.287903488E-1;5.720131844E-2;-7.140261680E-2
3.598073698E0;1.234640330E-1;5.933184922E-2;-7.033735514E-2
3.602999271E0;1.213335097E-1;6.146237999E-2;-6.927209347E-2
3.607924791E0;1.245293021E-1;6.465816498E-2;-6.714156270E-2
3.612850312E0;1.309208721E-1;6.998448074E-2;-6.820683181E-2
3.617775833E0;1.394429803E-1;7.318027318E-2;-7.246787846E-2
3.622701771E0;1.458345801E-1;7.850658894E-2;-7.779420167E-2
3.627627291E0;1.405082494E-1;8.702870458E-2;-8.098998666E-2
3.632552864E0;1.383777261E-1;9.022448957E-2;-8.844684064E-2
3.637478385E0;1.383777261E-1;9.448554367E-2;-1.001647338E-1
3.642403906E0;1.362472028E-1;9.555081278E-2;-1.129478961E-1
3.647329427E0;1.330514103E-1;9.235502034E-2;-1.289268434E-1
3.652222031E0;1.341166794E-1;8.809396625E-2;-1.470363289E-1
3.657147552E0;1.287903488E-1;8.809396625E-2;-1.608847380E-1
3.662073125E0;1.213335097E-1;8.702870458E-2;-1.747331768E-1
3.666998646E0;1.213335097E-1;8.489816636E-2;-1.928426623E-1
3.671924166E0;1.170724556E-1;7.957185060E-2;-2.088215947E-1
3.676849739E0;1.192029789E-1;7.637606561E-2;-2.226700336E-1
3.681770989E0;1.213335097E-1;6.998448074E-2;-2.333226651E-1
3.686696510E0;1.255945712E-1;6.039711088E-2;-2.471710742E-1
3.691622083E0;1.319861561E-1;4.974447563E-2;-2.567584813E-1
3.696547604E0;1.351819336E-1;3.909184039E-2;-2.674110830E-1
