t.m;t.s;t.ms;kinect_foot_right.x;kinect_foot_right.y;kinect_foot_right.z;kinect_foot_left.x;kinect_foot_left.y;kinect_foot_left.z;kinect_hand_right.x;kinect_hand_right.y;kinect_hand_right.z;kinect_hand_left.x;kinect_hand_left.y;kinect_hand_left.z;imu_acceleration.x;imu_acceleration.y;imu_acceleration.z;imu_gravity.x;imu_gravity.y;imu_gravity.z;imu_orientation.x;imu_orientation.y;imu_orientation.z;imu_orientation.w;kinect_foot_right_orientation.x;kinect_foot_right_orientation.y;kinect_foot_right_orientation.z;kinect_foot_right_orientation.w;kinect_foot_left_orientation.x;kinect_foot_left_orientation.y;kinect_foot_left_orientation.z;kinect_foot_left_orientation.w;kinect_hand_right_orientation.x;kinect_hand_right_orientation.y;kinect_hand_right_orientation.z;kinect_hand_right_orientation.w;kinect_hand_left_orientation.x;kinect_hand_left_orientation.y;kinect_hand_left_orientation.z;kinect_hand_left_orientation.w
1;29;579;0;0;0;0;0;0;0;0;0;0;0;0;583;-709;7420;-0,761426;0,35919;0,539518;0,234192;0,418762;-0,060608;0,875244;0;0;0;1;0;0;0;1;0,2558928;0,3182905;0,433655;0,8032145;-0,3470356;0,8609645;0,2603392;-0,2655749
1;29;590;0,06930663;-0,4460008;1,427331;0,1843162;-0,5443553;1,297486;0,4610129;-0,3601025;0,9224056;0,2331195;-0,2582595;0,9017976;583;-709;7420;-0,761426;0,35919;0,539518;0,234192;0,418762;-0,060608;0,875244;0;0;0;1;0;0;0;1;0,2536809;0,3208864;0,4298134;0,8049463;-0,3431971;0,86303;0,2605774;-0,263618
1;29;594;0;0;0;0;0;0;0;0;0;0;0;0;583;-709;7420;-0,761426;0,35919;0,539518;0,234192;0,418762;-0,060608;0,875244;0;0;0;1;0;0;0;1;0,2536809;0,3208864;0,4298134;0,8049463;-0,3431971;0,86303;0,2605774;-0,263618
1;29;598;0;0;0;0;0;0;0;0;0;0;0;0;583;-709;7420;-0,761426;0,35919;0,539518;0,234192;0,418762;-0,060608;0,875244;0;0;0;1;0;0;0;1;0,2536809;0,3208864;0,4298134;0,8049463;-0,3431971;0,86303;0,2605774;-0,263618
1;29;602;0;0;0;0;0;0;0;0;0;0;0;0;583;-709;7420;-0,761426;0,35919;0,539518;0,234192;0,418762;-0,060608;0,875244;0;0;0;1;0;0;0;1;0,2536809;0,3208864;0,4298134;0,8049463;-0,3431971;0,86303;0,2605774;-0,263618
1;29;606;0;0;0;0;0;0;0;0;0;0;0;0;598;-591;7448;-0,761188;0,357968;0,54072;0,233704;0,418335;-0,061279;0,875549;0;0;0;1;0;0;0;1;0,2536809;0,3208864;0,4298134;0,8049463;-0,3431971;0,86303;0,2605774;-0,263618
1;29;610;0;0;0;0;0;0;0;0;0;0;0;0;598;-591;7448;-0,761188;0,357968;0,54072;0,233704;0,418335;-0,061279;0,875549;0;0;0;1;0;0;0;1;0,2536809;0,3208864;0,4298134;0,8049463;-0,3431971;0,86303;0,2605774;-0,263618
1;29;614;0;0;0;0;0;0;0;0;0;0;0;0;598;-591;7448;-0,761188;0,357968;0,54072;0,233704;0,418335;-0,061279;0,875549;0;0;0;1;0;0;0;1;0,2536809;0,3208864;0,4298134;0,8049463;-0,3431971;0,86303;0,2605774;-0,263618
1;29;617;0;0;0;0;0;0;0;0;0;0;0;0;598;-591;7448;-0,761188;0,357968;0,54072;0,233704;0,418335;-0,061279;0,875549;0;0;0;1;0;0;0;1;0,2536809;0,3208864;0,4298134;0,8049463;-0,3431971;0,86303;0,2605774;-0,263618
1;29;622;0;0;0;0;0;0;0;0;0;0;0;0;598;-591;7448;-0,761188;0,357968;0,54072;0,233704;0,418335;-0,061279;0,875549;0;0;0;1;0;0;0;1;0,2536809;0,3208864;0,4298134;0,8049463;-0,3431971;0,86303;0,2605774;-0,263618
1;29;626;0,4500183;-0,7528588;1,308687;0,1781718;-0,5305497;1,240149;0,4607614;-0,3597881;0,9219279;0,2327539;-0,2559565;0,9032016;598;-591;7448;-0,761188;0,357968;0,54072;0,233704;0,418335;-0,061279;0,875549;0;0;0;1;0;0;0;1;0,2545081;0,3240345;0,4266437;0,8051102;-0,3394794;0,8639882;0,2629633;-0,2629232
1;29;630;0;0;0;0;0;0;0;0;0;0;0;0;598;-591;7448;-0,761188;0,357968;0,54072;0,233704;0,418335;-0,061279;0,875549;0;0;0;1;0;0;0;1;0,2545081;0,3240345;0,4266437;0,8051102;-0,3394794;0,8639882;0,2629633;-0,2629232
1;29;634;0;0;0;0;0;0;0;0;0;0;0;0;598;-591;7448;-0,761188;0,357968;0,54072;0,233704;0,418335;-0,061279;0,875549;0;0;0;1;0;0;0;1;0,2545081;0,3240345;0,4266437;0,8051102;-0,3394794;0,8639882;0,2629633;-0,2629232
1;29;638;0;0;0;0;0;0;0;0;0;0;0;0;598;-591;7448;-0,761188;0,357968;0,54072;0,233704;0,418335;-0,061279;0,875549;0;0;0;1;0;0;0;1;0,2545081;0,3240345;0,4266437;0,8051102;-0,3394794;0,8639882;0,2629633;-0,2629232
1;29;643;0;0;0;0;0;0;0;0;0;0;0;0;579;-629;7386;-0,761132;0,356673;0,541652;0,233032;0,418152;-0,061584;0,875793;0;0;0;1;0;0;0;1;0,2545081;0,3240345;0,4266437;0,8051102;-0,3394794;0,8639882;0,2629633;-0,2629232
1;29;647;0;0;0;0;0;0;0;0;0;0;0;0;579;-629;7386;-0,761132;0,356673;0,541652;0,233032;0,418152;-0,061584;0,875793;0;0;0;1;0;0;0;1;0,2545081;0,3240345;0,4266437;0,8051102;-0,3394794;0,8639882;0,2629633;-0,2629232
1;29;651;0;0;0;0;0;0;0;0;0;0;0;0;579;-629;7386;-0,761132;0,356673;0,541652;0,233032;0,418152;-0,061584;0,875793;0;0;0;1;0;0;0;1;0,2545081;0,3240345;0,4266437;0,8051102;-0,3394794;0,8639882;0,2629633;-0,2629232
1;29;656;0,5056871;-0,8153788;1,300789;0,1777991;-0,5272554;1,202809;0,4605422;-0,3595134;0,9214678;0,251448;-0,292465;0,8802963;579;-629;7386;-0,761132;0,356673;0,541652;0,233032;0,418152;-0,061584;0,875793;0;0;0;1;0;0;0;1;0,2562125;0,3282048;0,423643;0,8044646;-0,3536168;0,8549428;0,2654802;-0,2711979
1;29;660;0;0;0;0;0;0;0;0;0;0;0;0;579;-629;7386;-0,761132;0,356673;0,541652;0,233032;0,418152;-0,061584;0,875793;0;0;0;1;0;0;0;1;0,2562125;0,3282048;0,423643;0,8044646;-0,3536168;0,8549428;0,2654802;-0,2711979
1;29;663;0;0;0;0;0;0;0;0;0;0;0;0;579;-629;7386;-0,761132;0,356673;0,541652;0,233032;0,418152;-0,061584;0,875793;0;0;0;1;0;0;0;1;0,2562125;0,3282048;0,423643;0,8044646;-0,3536168;0,8549428;0,2654802;-0,2711979
1;29;667;0;0;0;0;0;0;0;0;0;0;0;0;579;-629;7386;-0,761132;0,356673;0,541652;0,233032;0,418152;-0,061584;0,875793;0;0;0;1;0;0;0;1;0,2562125;0,3282048;0,423643;0,8044646;-0,3536168;0,8549428;0,2654802;-0,2711979
1;29;671;0;0;0;0;0;0;0;0;0;0;0;0;579;-629;7386;-0,761132;0,356673;0,541652;0,233032;0,418152;-0,061584;0,875793;0;0;0;1;0;0;0;1;0,2562125;0,3282048;0,423643;0,8044646;-0,3536168;0,8549428;0,2654802;-0,2711979
1;29;675;0;0;0;0;0;0;0;0;0;0;0;0;580;-628;7401;-0,761124;0,355955;0,542148;0,232727;0,41803;-0,06189;0,875916;0;0;0;1;0;0;0;1;0,2562125;0,3282048;0,423643;0,8044646;-0,3536168;0,8549428;0,2654802;-0,2711979
1;29;679;0;0;0;0;0;0;0;0;0;0;0;0;580;-628;7401;-0,761124;0,355955;0,542148;0,232727;0,41803;-0,06189;0,875916;0;0;0;1;0;0;0;1;0,2562125;0,3282048;0,423643;0,8044646;-0,3536168;0,8549428;0,2654802;-0,2711979
1;29;689;0,1251293;-0,4450971;1,327873;0,1995448;-0,5533739;1,205749;0,460335;-0,3592302;0,920976;0,2619809;-0,3134147;0,8672017;580;-628;7401;-0,761124;0,355955;0,542148;0,232727;0,41803;-0,06189;0,875916;0;0;0;1;0;0;0;1;0,2559204;0,3299675;0,4219624;0,8047198;-0,3650472;0,848105;0,2658653;-0,2770813
1;29;696;0;0;0;0;0;0;0;0;0;0;0;0;580;-628;7401;-0,761124;0,355955;0,542148;0,232727;0,41803;-0,06189;0,875916;0;0;0;1;0;0;0;1;0,2559204;0,3299675;0,4219624;0,8047198;-0,3650472;0,848105;0,2658653;-0,2770813
1;29;700;0;0;0;0;0;0;0;0;0;0;0;0;580;-628;7401;-0,761124;0,355955;0,542148;0,232727;0,41803;-0,06189;0,875916;0;0;0;1;0;0;0;1;0,2559204;0,3299675;0,4219624;0,8047198;-0,3650472;0,848105;0,2658653;-0,2770813
1;29;703;0;0;0;0;0;0;0;0;0;0;0;0;580;-628;7401;-0,761124;0,355955;0,542148;0,232727;0,41803;-0,06189;0,875916;0;0;0;1;0;0;0;1;0,2559204;0,3299675;0,4219624;0,8047198;-0,3650472;0,848105;0,2658653;-0,2770813
1;29;707;0;0;0;0;0;0;0;0;0;0;0;0;580;-597;7371;-0,760939;0,35555;0,54254;0,232666;0,417786;-0,062317;0,875977;0;0;0;1;0;0;0;1;0,2559204;0,3299675;0,4219624;0,8047198;-0,3650472;0,848105;0,2658653;-0,2770813
1;29;711;0;0;0;0;0;0;0;0;0;0;0;0;580;-597;7371;-0,760939;0,35555;0,54254;0,232666;0,417786;-0,062317;0,875977;0;0;0;1;0;0;0;1;0,2559204;0,3299675;0,4219624;0,8047198;-0,3650472;0,848105;0,2658653;-0,2770813
1;29;715;0;0;0;0;0;0;0;0;0;0;0;0;580;-597;7371;-0,760939;0,35555;0,54254;0,232666;0,417786;-0,062317;0,875977;0;0;0;1;0;0;0;1;0,2559204;0,3299675;0,4219624;0,8047198;-0,3650472;0,848105;0,2658653;-0,2770813
1;29;719;0;0;0;0;0;0;0;0;0;0;0;0;580;-597;7371;-0,760939;0,35555;0,54254;0,232666;0,417786;-0,062317;0,875977;0;0;0;1;0;0;0;1;0,2559204;0,3299675;0,4219624;0,8047198;-0,3650472;0,848105;0,2658653;-0,2770813
1;29;724;0,1246643;-0,4436413;1,320355;0,2128021;-0,5701048;1,209077;0,4601113;-0,3588827;0,9203692;0,266239;-0,3218785;0,8619201;580;-597;7371;-0,760939;0,35555;0,54254;0,232666;0,417786;-0,062317;0,875977;0;0;0;1;0;0;0;1;0,2555539;0,3312724;0,4206605;0,8049817;-0,3674923;0,8464624;0,2662687;-0,2784814
1;29;728;0;0;0;0;0;0;0;0;0;0;0;0;580;-597;7371;-0,760939;0,35555;0,54254;0,232666;0,417786;-0,062317;0,875977;0;0;0;1;0;0;0;1;0,2555539;0,3312724;0,4206605;0,8049817;-0,3674923;0,8464624;0,2662687;-0,2784814
1;29;732;0;0;0;0;0;0;0;0;0;0;0;0;580;-597;7371;-0,760939;0,35555;0,54254;0,232666;0,417786;-0,062317;0,875977;0;0;0;1;0;0;0;1;0,2555539;0,3312724;0,4206605;0,8049817;-0,3674923;0,8464624;0,2662687;-0,2784814
1;29;736;0;0;0;0;0;0;0;0;0;0;0;0;580;-597;7371;-0,760939;0,35555;0,54254;0,232666;0,417786;-0,062317;0,875977;0;0;0;1;0;0;0;1;0,2555539;0,3312724;0,4206605;0,8049817;-0,3674923;0,8464624;0,2662687;-0,2784814
1;29;740;0;0;0;0;0;0;0;0;0;0;0;0;577;-586;7403;-0,760939;0,355791;0,542355;0,232849;0,417786;-0,062378;0,875916;0;0;0;1;0;0;0;1;0,2555539;0,3312724;0,4206605;0,8049817;-0,3674923;0,8464624;0,2662687;-0,2784814
1;29;743;0;0;0;0;0;0;0;0;0;0;0;0;577;-586;7403;-0,760939;0,355791;0,542355;0,232849;0,417786;-0,062378;0,875916;0;0;0;1;0;0;0;1;0,2555539;0,3312724;0,4206605;0,8049817;-0,3674923;0,8464624;0,2662687;-0,2784814
1;29;748;0;0;0;0;0;0;0;0;0;0;0;0;577;-586;7403;-0,760939;0,355791;0,542355;0,232849;0,417786;-0,062378;0,875916;0;0;0;1;0;0;0;1;0,2555539;0,3312724;0,4206605;0,8049817;-0,3674923;0,8464624;0,2662687;-0,2784814
1;29;751;0;0;0;0;0;0;0;0;0;0;0;0;577;-586;7403;-0,760939;0,355791;0,542355;0,232849;0,417786;-0,062378;0,875916;0;0;0;1;0;0;0;1;0,2555539;0,3312724;0,4206605;0,8049817;-0,3674923;0,8464624;0,2662687;-0,2784814
1;29;756;0,06831902;-0,3695067;1,332251;0,09816729;-0,4937829;1,322919;0,4597729;-0,3590637;0,9203773;0,2688066;-0,3268744;0,8588017;577;-586;7403;-0,760939;0,355791;0,542355;0,232849;0,417786;-0,062378;0,875916;0;0;0;1;0;0;0;1;0,2540941;0,3323983;0,4188352;0,8059309;-0,368871;0,8458184;0,2659468;-0,2789225
1;29;760;0;0;0;0;0;0;0;0;0;0;0;0;577;-586;7403;-0,760939;0,355791;0,542355;0,232849;0,417786;-0,062378;0,875916;0;0;0;1;0;0;0;1;0,2540941;0,3323983;0,4188352;0,8059309;-0,368871;0,8458184;0,2659468;-0,2789225
1;29;765;0;0;0;0;0;0;0;0;0;0;0;0;577;-586;7403;-0,760939;0,355791;0,542355;0,232849;0,417786;-0,062378;0,875916;0;0;0;1;0;0;0;1;0,2540941;0,3323983;0,4188352;0,8059309;-0,368871;0,8458184;0,2659468;-0,2789225
1;29;768;0;0;0;0;0;0;0;0;0;0;0;0;577;-586;7403;-0,760939;0,355791;0,542355;0,232849;0,417786;-0,062378;0,875916;0;0;0;1;0;0;0;1;0,2540941;0,3323983;0,4188352;0,8059309;-0,368871;0,8458184;0,2659468;-0,2789225
1;29;772;0;0;0;0;0;0;0;0;0;0;0;0;566;-605;7413;-0,760996;0,355689;0,542371;0,232849;0,417786;-0,0625;0,875916;0;0;0;1;0;0;0;1;0,2540941;0,3323983;0,4188352;0,8059309;-0,368871;0,8458184;0,2659468;-0,2789225
1;29;775;0;0;0;0;0;0;0;0;0;0;0;0;566;-605;7413;-0,760996;0,355689;0,542371;0,232849;0,417786;-0,0625;0,875916;0;0;0;1;0;0;0;1;0,2540941;0,3323983;0,4188352;0,8059309;-0,368871;0,8458184;0,2659468;-0,2789225
1;29;780;0;0;0;0;0;0;0;0;0;0;0;0;566;-605;7413;-0,760996;0,355689;0,542371;0,232849;0,417786;-0,0625;0,875916;0;0;0;1;0;0;0;1;0,2540941;0,3323983;0,4188352;0,8059309;-0,368871;0,8458184;0,2659468;-0,2789225
1;29;783;0;0;0;0;0;0;0;0;0;0;0;0;566;-605;7413;-0,760996;0,355689;0,542371;0,232849;0,417786;-0,0625;0,875916;0;0;0;1;0;0;0;1;0,2540941;0,3323983;0,4188352;0,8059309;-0,368871;0,8458184;0,2659468;-0,2789225
1;29;787;0;0;0;0;0;0;0;0;0;0;0;0;566;-605;7413;-0,760996;0,355689;0,542371;0,232849;0,417786;-0,0625;0,875916;0;0;0;1;0;0;0;1;0,2540941;0,3323983;0,4188352;0,8059309;-0,368871;0,8458184;0,2659468;-0,2789225
1;29;792;0,0339866;-0,3282417;1,341408;0,179879;-0,557915;1,278595;0,4595922;-0,3589877;0,9201376;0,2705382;-0,3303027;0,8566674;566;-605;7413;-0,760996;0,355689;0,542371;0,232849;0,417786;-0,0625;0,875916;0;0;0;1;0;0;0;1;0,2525972;0,3324778;0,4184683;0,806559;-0,3701441;0,8455611;0,2649741;-0,2789417
1;29;796;0;0;0;0;0;0;0;0;0;0;0;0;566;-605;7413;-0,760996;0,355689;0,542371;0,232849;0,417786;-0,0625;0,875916;0;0;0;1;0;0;0;1;0,2525972;0,3324778;0,4184683;0,806559;-0,3701441;0,8455611;0,2649741;-0,2789417
1;29;800;0;0;0;0;0;0;0;0;0;0;0;0;566;-605;7413;-0,760996;0,355689;0,542371;0,232849;0,417786;-0,0625;0,875916;0;0;0;1;0;0;0;1;0,2525972;0,3324778;0,4184683;0,806559;-0,3701441;0,8455611;0,2649741;-0,2789417
1;29;804;0;0;0;0;0;0;0;0;0;0;0;0;566;-605;7413;-0,760996;0,355689;0,542371;0,232849;0,417786;-0,0625;0,875916;0;0;0;1;0;0;0;1;0,2525972;0,3324778;0,4184683;0,806559;-0,3701441;0,8455611;0,2649741;-0,2789417
1;29;809;0;0;0;0;0;0;0;0;0;0;0;0;562;-612;7405;-0,761169;0,3558;0,542221;0,233215;0,417725;-0,06311;0,875855;0;0;0;1;0;0;0;1;0,2525972;0,3324778;0,4184683;0,806559;-0,3701441;0,8455611;0,2649741;-0,2789417
1;29;812;0;0;0;0;0;0;0;0;0;0;0;0;562;-612;7405;-0,761169;0,3558;0,542221;0,233215;0,417725;-0,06311;0,875855;0;0;0;1;0;0;0;1;0,2525972;0,3324778;0,4184683;0,806559;-0,3701441;0,8455611;0,2649741;-0,2789417
1;29;816;0;0;0;0;0;0;0;0;0;0;0;0;562;-612;7405;-0,761169;0,3558;0,542221;0,233215;0,417725;-0,06311;0,875855;0;0;0;1;0;0;0;1;0,2525972;0,3324778;0,4184683;0,806559;-0,3701441;0,8455611;0,2649741;-0,2789417
1;29;821;0;0;0;0;0;0;0;0;0;0;0;0;562;-612;7405;-0,761169;0,3558;0,542221;0,233215;0,417725;-0,06311;0,875855;0;0;0;1;0;0;0;1;0,2525972;0,3324778;0,4184683;0,806559;-0,3701441;0,8455611;0,2649741;-0,2789417
1;29;826;0,02430934;-0,3147645;1,347264;0,2091426;-0,5814946;1,26841;0,4594487;-0,3589091;0,9199054;0,2712565;-0,3318736;0,8557042;562;-612;7405;-0,761169;0,3558;0,542221;0,233215;0,417725;-0,06311;0,875855;0;0;0;1;0;0;0;1;0,2508386;0,3322136;0,4185097;0,807195;-0,3705368;0,8460172;0,2636437;-0,2782975
1;29;830;0;0;0;0;0;0;0;0;0;0;0;0;562;-612;7405;-0,761169;0,3558;0,542221;0,233215;0,417725;-0,06311;0,875855;0;0;0;1;0;0;0;1;0,2508386;0,3322136;0,4185097;0,807195;-0,3705368;0,8460172;0,2636437;-0,2782975
1;29;838;0;0;0;0;0;0;0;0;0;0;0;0;562;-612;7405;-0,761169;0,3558;0,542221;0,233215;0,417725;-0,06311;0,875855;0;0;0;1;0;0;0;1;0,2508386;0,3322136;0,4185097;0,807195;-0,3705368;0,8460172;0,2636437;-0,2782975
1;29;845;0;0;0;0;0;0;0;0;0;0;0;0;579;-577;7439;-0,761057;0,356056;0,54203;0,233643;0,417542;-0,06366;0,875732;0;0;0;1;0;0;0;1;0,2508386;0,3322136;0,4185097;0,807195;-0,3705368;0,8460172;0,2636437;-0,2782975
1;29;850;0;0;0;0;0;0;0;0;0;0;0;0;579;-577;7439;-0,761057;0,356056;0,54203;0,233643;0,417542;-0,06366;0,875732;0;0;0;1;0;0;0;1;0,2508386;0,3322136;0,4185097;0,807195;-0,3705368;0,8460172;0,2636437;-0,2782975
1;29;855;0,02659458;-0,3167709;1,35544;0,225434;-0,5940067;1,261171;0,459332;-0,3588068;0,9196511;0,2710425;-0,331746;0,8558085;579;-577;7439;-0,761057;0,356056;0,54203;0,233643;0,417542;-0,06366;0,875732;0;0;0;1;0;0;0;1;0,2492348;0,3319212;0,4187193;0,8077033;-0,3701108;0,8469136;0,262398;-0,2773132
1;29;859;0;0;0;0;0;0;0;0;0;0;0;0;579;-577;7439;-0,761057;0,356056;0,54203;0,233643;0,417542;-0,06366;0,875732;0;0;0;1;0;0;0;1;0,2492348;0,3319212;0,4187193;0,8077033;-0,3701108;0,8469136;0,262398;-0,2773132
1;29;864;0;0;0;0;0;0;0;0;0;0;0;0;579;-577;7439;-0,761057;0,356056;0,54203;0,233643;0,417542;-0,06366;0,875732;0;0;0;1;0;0;0;1;0,2492348;0,3319212;0,4187193;0,8077033;-0,3701108;0,8469136;0,262398;-0,2773132
1;29;868;0;0;0;0;0;0;0;0;0;0;0;0;579;-577;7439;-0,761057;0,356056;0,54203;0,233643;0,417542;-0,06366;0,875732;0;0;0;1;0;0;0;1;0,2492348;0,3319212;0,4187193;0,8077033;-0,3701108;0,8469136;0,262398;-0,2773132
1;29;872;0;0;0;0;0;0;0;0;0;0;0;0;584;-545;7455;-0,760867;0,356023;0,542331;0,233765;0,417297;-0,064026;0,875793;0;0;0;1;0;0;0;1;0,2492348;0,3319212;0,4187193;0,8077033;-0,3701108;0,8469136;0,262398;-0,2773132
1;29;876;0;0;0;0;0;0;0;0;0;0;0;0;584;-545;7455;-0,760867;0,356023;0,542331;0,233765;0,417297;-0,064026;0,875793;0;0;0;1;0;0;0;1;0,2492348;0,3319212;0,4187193;0,8077033;-0,3701108;0,8469136;0,262398;-0,2773132
1;29;880;0;0;0;0;0;0;0;0;0;0;0;0;584;-545;7455;-0,760867;0,356023;0,542331;0,233765;0,417297;-0,064026;0,875793;0;0;0;1;0;0;0;1;0,2492348;0,3319212;0,4187193;0,8077033;-0,3701108;0,8469136;0,262398;-0,2773132
1;29;883;0;0;0;0;0;0;0;0;0;0;0;0;584;-545;7455;-0,760867;0,356023;0,542331;0,233765;0,417297;-0,064026;0,875793;0;0;0;1;0;0;0;1;0,2492348;0,3319212;0,4187193;0,8077033;-0,3701108;0,8469136;0,262398;-0,2773132
1;29;887;0;0;0;0;0;0;0;0;0;0;0;0;584;-545;7455;-0,760867;0,356023;0,542331;0,233765;0,417297;-0,064026;0,875793;0;0;0;1;0;0;0;1;0,2492348;0,3319212;0,4187193;0,8077033;-0,3701108;0,8469136;0,262398;-0,2773132
1;29;892;0,0328633;-0,3200712;1,361244;0,2347663;-0,6010935;1,256845;0,4592363;-0,3588099;0,9195617;0,2702526;-0,3305112;0,8566073;584;-545;7455;-0,760867;0,356023;0,542331;0,233765;0,417297;-0,064026;0,875793;0;0;0;1;0;0;0;1;0,2475672;0,331599;0,4188959;0,8082567;-0,369265;0,848072;0,261113;-0,276111
1;29;896;0;0;0;0;0;0;0;0;0;0;0;0;584;-545;7455;-0,760867;0,356023;0,542331;0,233765;0,417297;-0,064026;0,875793;0;0;0;1;0;0;0;1;0,2475672;0,331599;0,4188959;0,8082567;-0,369265;0,848072;0,261113;-0,276111
1;29;899;0;0;0;0;0;0;0;0;0;0;0;0;584;-545;7455;-0,760867;0,356023;0,542331;0,233765;0,417297;-0,064026;0,875793;0;0;0;1;0;0;0;1;0,2475672;0,331599;0,4188959;0,8082567;-0,369265;0,848072;0,261113;-0,276111
1;29;904;0;0;0;0;0;0;0;0;0;0;0;0;584;-545;7455;-0,760867;0,356023;0,542331;0,233765;0,417297;-0,064026;0,875793;0;0;0;1;0;0;0;1;0,2475672;0,331599;0,4188959;0,8082567;-0,369265;0,848072;0,261113;-0,276111
1;29;907;0;0;0;0;0;0;0;0;0;0;0;0;556;-570;7435;-0,760591;0,355167;0,543361;0,233582;0,416809;-0,06488;0,876038;0;0;0;1;0;0;0;1;0,2475672;0,331599;0,4188959;0,8082567;-0,369265;0,848072;0,261113;-0,276111
1;29;911;0;0;0;0;0;0;0;0;0;0;0;0;556;-570;7435;-0,760591;0,355167;0,543361;0,233582;0,416809;-0,06488;0,876038;0;0;0;1;0;0;0;1;0,2475672;0,331599;0,4188959;0,8082567;-0,369265;0,848072;0,261113;-0,276111
1;29;915;0;0;0;0;0;0;0;0;0;0;0;0;556;-570;7435;-0,760591;0,355167;0,543361;0,233582;0,416809;-0,06488;0,876038;0;0;0;1;0;0;0;1;0,2475672;0,331599;0,4188959;0,8082567;-0,369265;0,848072;0,261113;-0,276111
1;29;918;0;0;0;0;0;0;0;0;0;0;0;0;556;-570;7435;-0,760591;0,355167;0,543361;0,233582;0,416809;-0,06488;0,876038;0;0;0;1;0;0;0;1;0,2475672;0,331599;0,4188959;0,8082567;-0,369265;0,848072;0,261113;-0,276111
1;29;923;0,04841145;-0,3356144;1,36325;0,08813158;-0,4866148;1,333675;0,4591574;-0,3587589;0,9193975;0,2693353;-0,3289365;0,857612;556;-570;7435;-0,760591;0,355167;0,543361;0,233582;0,416809;-0,06488;0,876038;0;0;0;1;0;0;0;1;0,2460824;0,3312151;0,4192729;0,8086719;-0,3683524;0,8492202;0,2599021;-0,2749408
1;29;927;0;0;0;0;0;0;0;0;0;0;0;0;556;-570;7435;-0,760591;0,355167;0,543361;0,233582;0,416809;-0,06488;0,876038;0;0;0;1;0;0;0;1;0,2460824;0,3312151;0,4192729;0,8086719;-0,3683524;0,8492202;0,2599021;-0,2749408
1;29;932;0;0;0;0;0;0;0;0;0;0;0;0;556;-570;7435;-0,760591;0,355167;0,543361;0,233582;0,416809;-0,06488;0,876038;0;0;0;1;0;0;0;1;0,2460824;0,3312151;0,4192729;0,8086719;-0,3683524;0,8492202;0,2599021;-0,2749408
1;29;935;0;0;0;0;0;0;0;0;0;0;0;0;556;-570;7435;-0,760591;0,355167;0,543361;0,233582;0,416809;-0,06488;0,876038;0;0;0;1;0;0;0;1;0,2460824;0,3312151;0,4192729;0,8086719;-0,3683524;0,8492202;0,2599021;-0,2749408
1;29;939;0;0;0;0;0;0;0;0;0;0;0;0;546;-562;7418;-0,760558;0,354491;0,543868;0,233704;0,416443;-0,06604;0,876099;0;0;0;1;0;0;0;1;0,2460824;0,3312151;0,4192729;0,8086719;-0,3683524;0,8492202;0,2599021;-0,2749408
1;29;942;0;0;0;0;0;0;0;0;0;0;0;0;546;-562;7418;-0,760558;0,354491;0,543868;0,233704;0,416443;-0,06604;0,876099;0;0;0;1;0;0;0;1;0,2460824;0,3312151;0,4192729;0,8086719;-0,3683524;0,8492202;0,2599021;-0,2749408
1;29;946;0;0;0;0;0;0;0;0;0;0;0;0;546;-562;7418;-0,760558;0,354491;0,543868;0,233704;0,416443;-0,06604;0,876099;0;0;0;1;0;0;0;1;0,2460824;0,3312151;0,4192729;0,8086719;-0,3683524;0,8492202;0,2599021;-0,2749408
1;29;950;0;0;0;0;0;0;0;0;0;0;0;0;546;-562;7418;-0,760558;0,354491;0,543868;0,233704;0,416443;-0,06604;0,876099;0;0;0;1;0;0;0;1;0,2460824;0,3312151;0,4192729;0,8086719;-0,3683524;0,8492202;0,2599021;-0,2749408
1;29;955;0,0584357;-0,3494432;1,361604;0,06602181;-0,4656959;1,346716;0,459095;-0,3586644;0,9191762;0,2683971;-0,3272734;0,8586658;546;-562;7418;-0,760558;0,354491;0,543868;0,233704;0,416443;-0,06604;0,876099;0;0;0;1;-0,297165;-0,3470383;-0,2627019;0,8498501;0,2448082;0,3308696;0,419721;0,8089676;-0,3675528;0,850217;0,2588338;-0,2739361
1;29;959;0;0;0;0;0;0;0;0;0;0;0;0;546;-562;7418;-0,760558;0,354491;0,543868;0,233704;0,416443;-0,06604;0,876099;0;0;0;1;-0,297165;-0,3470383;-0,2627019;0,8498501;0,2448082;0,3308696;0,419721;0,8089676;-0,3675528;0,850217;0,2588338;-0,2739361
1;29;964;0;0;0;0;0;0;0;0;0;0;0;0;546;-562;7418;-0,760558;0,354491;0,543868;0,233704;0,416443;-0,06604;0,876099;0;0;0;1;-0,297165;-0,3470383;-0,2627019;0,8498501;0,2448082;0,3308696;0,419721;0,8089676;-0,3675528;0,850217;0,2588338;-0,2739361
1;29;968;0;0;0;0;0;0;0;0;0;0;0;0;546;-562;7418;-0,760558;0,354491;0,543868;0,233704;0,416443;-0,06604;0,876099;0;0;0;1;-0,297165;-0,3470383;-0,2627019;0,8498501;0,2448082;0,3308696;0,419721;0,8089676;-0,3675528;0,850217;0,2588338;-0,2739361
