t;kinect_foot_right.x;kinect_foot_right.y;kinect_foot_right.z;kinect_foot_left.x;kinect_foot_left.y;kinect_foot_left.z;kinect_hand_right.x;kinect_hand_right.y;kinect_hand_right.z;kinect_hand_left.x;kinect_hand_left.y;kinect_hand_left.z;imu_acceleration.x;imu_acceleration.y;imu_acceleration.z;imu_orientation.x;imu_orientation.y;imu_orientation.z;imu_orientation.w;
741;0;0;0;0;0;0;0;0;0;0;0;0;-3499;-9214;11791;0,304504;0,246277;0,34552;0,852722;
756;0,2038913;-0,6307845;1,262947;-0,2303408;-0,4446462;0,9639887;-0,3752894;0,2565564;1,102969;-0,2859642;-0,0753248;1,652573;-3499;-9214;11791;0,304504;0,246277;0,34552;0,852722;
769;0;0;0;0;0;0;0;0;0;0;0;0;-3499;-9214;11791;0,304504;0,246277;0,34552;0,852722;
784;0,1935565;-0,6302183;1,260866;-0,2306157;-0,4414091;0,9622714;-0,3740896;0,2547395;1,108878;-0,2861045;-0,07646924;1,651706;-3016;-9178;12195;0,30072;0,261658;0,34436;0,849915;
796;0;0;0;0;0;0;0;0;0;0;0;0;-3016;-9178;12195;0,30072;0,261658;0,34436;0,849915;
810;0;0;0;0;0;0;0;0;0;0;0;0;-2819;-8975;12488;0,300354;0,270691;0,342346;0,848084;
826;0,1855079;-0,6298157;1,258568;-0,2331522;-0,4398926;0,9641173;-0,3728282;0,2531293;1,113666;-0,2863343;-0,07771157;1,650862;-2819;-8975;12488;0,300354;0,270691;0,342346;0,848084;
839;0;0;0;0;0;0;0;0;0;0;0;0;-2696;-8792;12650;0,299805;0,276428;0,340759;0,847046;
854;0,1798251;-0,6301765;1,263436;-0,2345;-0,4388996;0,9660115;-0,3714792;0,2516055;1,117931;-0,288094;-0,08273412;1,647709;-2696;-8792;12650;0,299805;0,276428;0,340759;0,847046;
870;0;0;0;0;0;0;0;0;0;0;0;0;-2589;-8579;12890;0,297791;0,28479;0,338196;0,846008;
895;0,1240136;-0,4771792;1,327599;-0,1821007;-0,3676705;1,042982;-0,3710693;0,2504046;1,121093;-0,2897982;-0,08710605;1,644256;-2589;-8579;12890;0,297791;0,28479;0,338196;0,846008;
908;0;0;0;0;0;0;0;0;0;0;0;0;-2589;-8579;12890;0,297791;0,28479;0,338196;0,846008;
923;0,1055481;-0,4387469;1,343251;-0,1392748;-0,3142608;1,095592;-0,3713227;0,2492955;1,123758;-0,2926444;-0,09134498;1,638391;-2392;-8341;13186;0,292664;0,298218;0,333008;0,845215;
938;0;0;0;0;0;0;0;0;0;0;0;0;-2392;-8341;13186;0,292664;0,298218;0,333008;0,845215;
954;0,09430806;-0,4171488;1,320381;-0,1525272;-0,3153515;1,132191;-0,3719875;0,2482651;1,126079;-0,2949198;-0,09438436;1,633772;-2392;-8341;13186;0,292664;0,298218;0,333008;0,845215;
967;0;0;0;0;0;0;0;0;0;0;0;0;-2302;-7918;13557;0,284485;0,310303;0,326721;0,84613;
981;0;0;0;0;0;0;0;0;0;0;0;0;-2302;-7918;13557;0,284485;0,310303;0,326721;0,84613;
994;0,0939147;-0,441285;1,32157;-0,1366339;-0,2937033;1,148461;-0,3735212;0,2472081;1,12828;-0,2967952;-0,09648953;1,630229;-2229;-7597;13625;0,277283;0,3172;0,322937;0,847412;
9;0;0;0;0;0;0;0;0;0;0;0;0;-2229;-7597;13625;0,277283;0,3172;0,322937;0,847412;
29;0,1124478;-0,456557;1,356036;-0,1275792;-0,2804698;1,157572;-0,3751661;0,2467964;1,131212;-0,2990083;-0,0980587;1,626012;-2229;-7597;13625;0,277283;0,3172;0,322937;0,847412;
46;0;0;0;0;0;0;0;0;0;0;0;0;-2014;-7254;13732;0,263489;0,329407;0,316467;0,849609;
60;0,1032101;-0,4859387;1,374997;-0,1059019;-0,2672672;1,175978;-0,3770007;0,2457522;1,133224;-0,3010774;-0,09905016;1,622394;-2014;-7254;13732;0,263489;0,329407;0,316467;0,849609;
74;0;0;0;0;0;0;0;0;0;0;0;0;-2014;-7254;13732;0,263489;0,329407;0,316467;0,849609;
93;0,1012306;-0,498493;1,382093;-0,198026;-0,3280119;1,178953;-0,3788442;0,2448195;1,134726;-0,3028589;-0,09960778;1,619869;-1843;-6845;13926;0,252136;0,34198;0,307007;0,851501;
115;0,100099;-0,5062431;1,386527;-0,2522052;-0,3642634;1,178307;-0,3808164;0,2438664;1,135276;-0,3046902;-0,09969226;1,617592;-1843;-6845;13926;0,252136;0,34198;0,307007;0,851501;
129;0;0;0;0;0;0;0;0;0;0;0;0;-1843;-6845;13926;0,252136;0,34198;0,307007;0,851501;
143;0;0;0;0;0;0;0;0;0;0;0;0;-1658;-6203;14241;0,239868;0,353638;0,296692;0,854004;
158;0,09478775;-0,5035962;1,384706;-0,2716173;-0,3778082;1,17525;-0,3829375;0,2428729;1,135124;-0,3067991;-0,09929611;1,615306;-1658;-6203;14241;0,239868;0,353638;0,296692;0,854004;
172;0;0;0;0;0;0;0;0;0;0;0;0;-1558;-5768;14422;0,231628;0,360291;0,290161;0,855713;
190;0,08282584;-0,4857915;1,374028;-0,2832308;-0,3861433;1,17292;-0,3852637;0,2416707;1,134364;-0,3096929;-0,09836432;1,612919;-1558;-5768;14422;0,231628;0,360291;0,290161;0,855713;
208;0;0;0;0;0;0;0;0;0;0;0;0;-1558;-5768;14422;0,231628;0,360291;0,290161;0,855713;
223;0,07532414;-0,4715322;1,366539;-0,2888028;-0,3916576;1,169693;-0,3883439;0,2405669;1,130916;-0,3126292;-0,09731904;1,610664;-1290;-5001;14681;0,217407;0,370728;0,280029;0,858337;
237;0;0;0;0;0;0;0;0;0;0;0;0;-1290;-5001;14681;0,217407;0,370728;0,280029;0,858337;
253;0,07034376;-0,4613652;1,361479;-0,2889771;-0,3948185;1,166195;-0,3906513;0,2396112;1,127536;-0,3163373;-0,09583181;1,608316;-1135;-4838;14700;0,211914;0,374695;0,276062;0,859314;
266;0;0;0;0;0;0;0;0;0;0;0;0;-1135;-4838;14700;0,211914;0,374695;0,276062;0,859314;
281;0;0;0;0;0;0;0;0;0;0;0;0;-1135;-4838;14700;0,211914;0,374695;0,276062;0,859314;
299;0,06679058;-0,4545699;1,358087;-0,2817109;-0,3939339;1,160505;-0,392273;0,2388293;1,12356;-0,3267377;-0,07865547;1,599586;-845;-4342;14859;0,201599;0,38385;0,265259;0,861084;
312;0;0;0;0;0;0;0;0;0;0;0;0;-845;-4342;14859;0,201599;0,38385;0,265259;0,861084;
326;0,06419972;-0,4500542;1,355811;-0,2712645;-0,3907489;1,154428;-0,3937231;0,2378181;1,117852;-0,3336898;-0,06736381;1,594393;-689;-4050;14988;0,195068;0,388428;0,259644;0,862305;
343;0;0;0;0;0;0;0;0;0;0;0;0;-689;-4050;14988;0,195068;0,388428;0,259644;0,862305;
362;0,06215698;-0,4467314;1,354216;-0,2639913;-0,3883365;1,150303;-0,3953089;0,2340036;1,104379;-0,3389482;-0,05942724;1,590156;-689;-4050;14988;0,195068;0,388428;0,259644;0,862305;
374;0;0;0;0;0;0;0;0;0;0;0;0;-558;-3894;15197;0,183289;0,394592;0,248657;0,865295;
389;0,06010833;-0,4438462;1,352718;-0,390618;-0,3697381;1,071985;-0,3964926;0,231145;1,094226;-0,3430578;-0,05400907;1,586889;-558;-3894;15197;0,183289;0,394592;0,248657;0,865295;
402;0;0;0;0;0;0;0;0;0;0;0;0;-661;-3589;15347;0,17688;0,397644;0,239929;0,867737;
416;0,05847413;-0,4417951;1,351522;-0,4656339;-0,3608769;1,030402;-0,397508;0,2287221;1,083146;-0,3469926;-0,05002051;1,583524;-661;-3589;15347;0,17688;0,397644;0,239929;0,867737;
429;0;0;0;0;0;0;0;0;0;0;0;0;-711;-3359;15476;0,172058;0,399292;0,233337;0,869751;
442;0;0;0;0;0;0;0;0;0;0;0;0;-711;-3359;15476;0,172058;0,399292;0,233337;0,869751;
457;0,05696897;-0,4401515;1,350321;-0,5532811;-0,3487801;1,037242;-0,3982229;0,2269725;1,071611;-0,3533644;-0,04633296;1,575155;-806;-2919;15678;0,164978;0,401001;0,221497;0,873413;
470;0;0;0;0;0;0;0;0;0;0;0;0;-806;-2919;15678;0,164978;0,401001;0,221497;0,873413;
487;0,05546649;-0,4387275;1,348817;-0,4309641;-0,3596989;0,9700831;-0,3988918;0,2258214;1,058573;-0,3607911;-0,04369074;1,56539;-806;-2919;15678;0,164978;0,401001;0,221497;0,873413;
504;0;0;0;0;0;0;0;0;0;0;0;0;-917;-2132;15780;0,155212;0,402649;0,196838;0,88031;
518;0,05379057;-0,4374336;1,346578;-0,4021658;-0,3523965;0,9324158;-0,4007382;0,2253521;1,044784;-0,3707413;-0,04167786;1,549344;-917;-2132;15780;0,155212;0,402649;0,196838;0,88031;
531;0;0;0;0;0;0;0;0;0;0;0;0;-1007;-1800;15728;0,151428;0,403687;0,185791;0,882874;
544;0;0;0;0;0;0;0;0;0;0;0;0;-1007;-1800;15728;0,151428;0,403687;0,185791;0,882874;
559;0,05155769;-0,4359395;1,342746;-0,3635565;-0,3547689;0,9145293;-0,4036025;0,2256423;1,031177;-0,3810723;-0,04047688;1,539611;-1023;-1242;15957;0,144165;0,405701;0,169067;0,886536;
573;0;0;0;0;0;0;0;0;0;0;0;0;-1023;-1242;15957;0,144165;0,405701;0,169067;0,886536;
588;0,04809161;-0,4339774;1,336127;-0,1483276;-0,2618638;1,088904;-0,4052687;0,2271217;1,00508;-0,4084491;-0,01577795;1,517093;-1023;-1242;15957;0,144165;0,405701;0,169067;0,886536;
601;0;0;0;0;0;0;0;0;0;0;0;0;-1123;-374;16302;0,127258;0,408936;0,138977;0,892883;
617;0,04219162;-0,4310898;1,325498;-0,1333214;-0,1859338;1,11806;-0,4049226;0,229065;0,9850658;-0,4169686;-0,01078714;1,510873;-1123;-374;16302;0,127258;0,408936;0,138977;0,892883;
630;0;0;0;0;0;0;0;0;0;0;0;0;-1288;229;16290;0,115845;0,410767;0,119202;0,896423;
643;0;0;0;0;0;0;0;0;0;0;0;0;-1288;229;16290;0,115845;0,410767;0,119202;0,896423;
657;0,02906833;-0,4289901;1,306195;-0,08717295;-0,2026477;1,14722;-0,4037547;0,2313939;0,9654079;-0,4460694;-0,05375702;1,458395;-1414;775;16324;0,108215;0,411926;0,10553;0,89856;
670;0;0;0;0;0;0;0;0;0;0;0;0;-1414;775;16324;0,108215;0,411926;0,10553;0,89856;
684;0,01629401;-0,4268399;1,287543;-0,0208222;-0,2602;1,063759;-0,4024043;0,2336674;0,9517053;-0,4674504;-0,0964415;1,42299;-1460;1714;16378;0,096985;0,412537;0,084106;0,901794;
697;0;0;0;0;0;0;0;0;0;0;0;0;-1460;1714;16378;0,096985;0,412537;0,084106;0,901794;
715;0,003971437;-0,4230676;1,268794;0,00918729;-0,2859742;1,030834;-0,4035737;0,2361645;0,9374346;-0,4822256;-0,1149067;1,399063;-1387;2261;16470;0,090088;0,412292;0,068848;0,903931;
728;0;0;0;0;0;0;0;0;0;0;0;0;-1387;2261;16470;0,090088;0,412292;0,068848;0,903931;
741;0;0;0;0;0;0;0;0;0;0;0;0;-1387;2261;16470;0,090088;0,412292;0,068848;0,903931;
757;0,04032622;-0,4139504;1,185117;0,02271163;-0,2915055;1,056149;-0,4043822;0,2421452;0,9154413;-0,4945017;-0,1188727;1,379135;-1303;3439;16323;0,078064;0,409363;0,029419;0,908508;
770;0;0;0;0;0;0;0;0;0;0;0;0;-1303;3439;16323;0,078064;0,409363;0,029419;0,908508;
784;0,05294576;-0,3808554;1,15229;0,001521315;-0,2547758;1,071075;-0,4044236;0,2485074;0,888674;-0,5080454;-0,1111331;1,356392;-1125;4002;16115;0,072144;0,40802;0,006775;0,910034;
797;0;0;0;0;0;0;0;0;0;0;0;0;-1125;4002;16115;0,072144;0,40802;0,006775;0,910034;
810;0;0;0;0;0;0;0;0;0;0;0;0;-908;4509;16058;0,068237;0,406982;-0,007263;0,910828;
832;0,0708318;-0,3413859;1,117309;-0,007077894;-0,2401238;1,075881;-0,4033161;0,2528304;0,8708749;-0,5204648;-0,09838188;1,334845;-908;4509;16058;0,068237;0,406982;-0,007263;0,910828;
846;0;0;0;0;0;0;0;0;0;0;0;0;-908;4509;16058;0,068237;0,406982;-0,007263;0,910828;
861;0,0899577;-0,3308355;1,060316;-0,01172026;-0,232695;1,078662;-0,3991461;0,2578922;0,856207;-0,5329803;-0,08337529;1,308823;-412;5230;15886;0,055969;0,405151;-0,038269;0,911682;
874;0;0;0;0;0;0;0;0;0;0;0;0;-412;5230;15886;0,055969;0,405151;-0,038269;0,911682;
890;0,09534226;-0,3241134;1,039326;-0,05122834;-0,2493497;1,045402;-0,349949;0,2753183;0,8470002;-0,5426626;-0,07155408;1,287893;-166;5493;15805;0,049988;0,403748;-0,054932;0,911804;
903;0;0;0;0;0;0;0;0;0;0;0;0;-166;5493;15805;0,049988;0,403748;-0,054932;0,911804;
922;0,08653582;-0,2981993;1,013376;-0,1584975;-0,2507275;1,102457;-0,315155;0,2867251;0,844602;-0,5501606;-0,06094619;1,268202;-166;5493;15805;0,049988;0,403748;-0,054932;0,911804;
937;0;0;0;0;0;0;0;0;0;0;0;0;-30;6032;15415;0,039795;0,402222;-0,077148;0,911377;
952;0,0797867;-0,2702119;0,9899685;-0,2048256;-0,2483944;1,124359;-0,3053674;0,2905877;0,8410009;-0,5549627;-0,05145328;1,249205;-30;6032;15415;0,039795;0,402222;-0,077148;0,911377;
968;0;0;0;0;0;0;0;0;0;0;0;0;-165;5855;15271;0,031067;0,40271;-0,087524;0,910584;
987;0,07669374;-0,2471521;0,9044352;-0,1826111;-0,2358015;1,123793;-0,298948;0,2930521;0,8383152;-0,5568526;-0,04256259;1,231848;-165;5855;15271;0,031067;0,40271;-0,087524;0,910584;
0;0;0;0;0;0;0;0;0;0;0;0;0;-165;5855;15271;0,031067;0,40271;-0,087524;0,910584;
16;0,07388782;-0,2373423;0,8755573;-0,2031362;-0,2367947;1,131316;-0,2747027;0,2998289;0,8185201;-0,5677203;-0,06768846;1,198069;-199;5971;15035;0,01825;0,400696;-0,104797;0,909973;
29;0;0;0;0;0;0;0;0;0;0;0;0;-199;5971;15035;0,01825;0,400696;-0,104797;0,909973;
43;0;0;0;0;0;0;0;0;0;0;0;0;-199;5971;15035;0,01825;0,400696;-0,104797;0,909973;
61;0,07223304;-0,2306112;0,8589613;-0,1704745;-0,1792513;1,124681;-0,2605234;0,3043162;0,8079158;-0,5697643;-0,07587447;1,179309;-428;6215;14652;0,008789;0,394836;-0,123596;0,910339;
75;0;0;0;0;0;0;0;0;0;0;0;0;-428;6215;14652;0,008789;0,394836;-0,123596;0,910339;
90;0,06944307;-0,2236756;0,8481056;-0,1483941;-0,08362347;1,130774;-0,2483743;0,3082116;0,8030872;-0,5690981;-0,07910696;1,167234;-440;6290;14325;0,006775;0,391357;-0,131958;0,910645;
104;0;0;0;0;0;0;0;0;0;0;0;0;-440;6290;14325;0,006775;0,391357;-0,131958;0,910645;
123;0,06156226;-0,2124421;0,8455399;-0,1397102;-0,0407232;1,13396;-0,2342585;0,3130332;0,8048431;-0,5649818;-0,08032922;1,157396;-440;6290;14325;0,006775;0,391357;-0,131958;0,910645;
143;0;0;0;0;0;0;0;0;0;0;0;0;-172;6615;13646;0,003601;0,382507;-0,153442;0,911072;
160;0,06135048;-0,2025415;0,8476724;-0,1356244;-0,02206796;1,135121;-0,2148779;0,3237048;0,7987103;-0,557741;-0,07976919;1,150139;-172;6615;13646;0,003601;0,382507;-0,153442;0,911072;
172;0;0;0;0;0;0;0;0;0;0;0;0;-172;6615;13646;0,003601;0,382507;-0,153442;0,911072;
188;0,009975667;-0,2653156;0,8638812;-0,1216917;-0,1468641;1,109018;-0,2080198;0,3269795;0,7969207;-0,5465341;-0,07868105;1,143849;154;6748;12924;0,00116;0,374939;-0,17395;0,910522;
201;0;0;0;0;0;0;0;0;0;0;0;0;154;6748;12924;0,00116;0,374939;-0,17395;0,910522;
216;0,009767327;-0,2723166;0,8667476;-0,1362559;-0,1965753;1,112756;-0,1540004;0,3382222;0,7921969;-0,5350147;-0,0787314;1,138615;381;6740;12476;0,001404;0,37207;-0,185547;0,909424;
231;0;0;0;0;0;0;0;0;0;0;0;0;381;6740;12476;0,001404;0,37207;-0,185547;0,909424;
244;0;0;0;0;0;0;0;0;0;0;0;0;381;6740;12476;0,001404;0,37207;-0,185547;0,909424;
262;0,01501016;-0,2752094;0,8698452;-0,1510146;-0,2369112;1,115448;-0,1364678;0,3428162;0,7903469;-0,5247614;-0,08022083;1,134523;828;6759;12228;0,002991;0,369873;-0,202637;0,906677;
279;0;0;0;0;0;0;0;0;0;0;0;0;828;6759;12228;0,002991;0,369873;-0,202637;0,906677;
297;0,02141143;-0,2756353;0,8725773;-0,1553237;-0,2514948;1,115493;-0,1056006;0,347997;0,7887063;-0,5135825;-0,08310761;1,131633;828;6759;12228;0,002991;0,369873;-0,202637;0,906677;
310;0;0;0;0;0;0;0;0;0;0;0;0;1014;6606;12106;0,002991;0,370239;-0,217957;0,902954;
325;0,02683219;-0,2750205;0,8747236;-0,1608787;-0,2520228;1,117106;-0,08871207;0,3502488;0,7904463;-0,5036152;-0,08879897;1,128373;1014;6606;12106;0,002991;0,370239;-0,217957;0,902954;
342;0;0;0;0;0;0;0;0;0;0;0;0;1096;6520;12136;0,003113;0,370422;-0,224487;0,901306;
357;0,03056399;-0,2744136;0,8762786;-0,1648067;-0,2473681;1,118523;-0,07484938;0,3522994;0,792044;-0,4961439;-0,09381461;1,126695;1096;6520;12136;0,003113;0,370422;-0,224487;0,901306;
370;0;0;0;0;0;0;0;0;0;0;0;0;1096;6520;12136;0,003113;0,370422;-0,224487;0,901306;
386;0,03350972;-0,2736871;0,8773906;-0,1668822;-0,2376091;1,120376;-0,02743336;0,3571053;0,7948873;-0,4902796;-0,09868587;1,126217;1382;6608;12503;0,006287;0,36792;-0,243408;0,897339;
399;0;0;0;0;0;0;0;0;0;0;0;0;1382;6608;12503;0,006287;0,36792;-0,243408;0,897339;
412;0;0;0;0;0;0;0;0;0;0;0;0;1576;6570;12484;0,010315;0,363953;-0,256592;0,895264;
431;0,03605798;-0,2725808;0,8781515;-0,167465;-0,2297032;1,121628;0,0003277147;0,3581641;0,8001556;-0,4861538;-0,1031882;1,126306;1576;6570;12484;0,010315;0,363953;-0,256592;0,895264;
448;0;0;0;0;0;0;0;0;0;0;0;0;1872;6655;12497;0,015747;0,359192;-0,270447;0,893066;
464;0,03837799;-0,2712366;0,8787227;-0,1671275;-0,2241657;1,122525;0,0217166;0,3582476;0,8099997;-0,4834378;-0,1065974;1,126913;1872;6655;12497;0,015747;0,359192;-0,270447;0,893066;
477;0;0;0;0;0;0;0;0;0;0;0;0;1872;6655;12497;0,015747;0,359192;-0,270447;0,893066;
492;0,04051865;-0,2695673;0,8789753;-0,1661112;-0,2200485;1,123533;0,0446214;0,356451;0,8393012;-0,4818306;-0,1093127;1,127918;2311;6659;12573;0,026062;0,351257;-0,291748;0,889221;
505;0;0;0;0;0;0;0;0;0;0;0;0;2311;6659;12573;0,026062;0,351257;-0,291748;0,889221;
521;0,04337098;-0,2665552;0,8788532;-0,1640567;-0,216976;1,124819;0,05826443;0,3568805;0,8486709;-0,4811947;-0,1115773;1,129311;2451;6596;12501;0,030212;0,348572;-0,299194;0,887695;
541;0;0;0;0;0;0;0;0;0;0;0;0;2451;6596;12501;0,030212;0,348572;-0,299194;0,887695;
561;0,02279663;-0,2052861;0,881009;-0,1612316;-0,2150263;1,126325;0,07346442;0,3580085;0,8611209;-0,4813743;-0,1133625;1,130875;2451;6596;12501;0,030212;0,348572;-0,299194;0,887695;
575;0;0;0;0;0;0;0;0;0;0;0;0;2565;6449;12464;0,039001;0,34552;-0,315369;0,882935;
592;0,01441291;-0,1807406;0,8819147;-0,1580115;-0,2140149;1,127941;0,08568561;0,3582356;0,8734376;-0,4822625;-0,1147137;1,132439;2565;6449;12464;0,039001;0,34552;-0,315369;0,882935;
606;0;0;0;0;0;0;0;0;0;0;0;0;2565;6449;12464;0,039001;0,34552;-0,315369;0,882935;
622;0,01038606;-0,1682058;0,8823482;-0,1546684;-0,2139699;1,129312;0,09472498;0,3585473;0,8830749;-0,4836232;-0,115664;1,133778;2674;6175;12318;0,04718;0,344238;-0,329712;0,877808;
636;0;0;0;0;0;0;0;0;0;0;0;0;2674;6175;12318;0,04718;0,344238;-0,329712;0,877808;
650;0,009098571;-0,160786;0,8827782;-0,1461907;-0,2172059;1,134111;0,1032601;0,3584776;0,8918763;-0,485495;-0,1161802;1,134775;2674;6175;12318;0,04718;0,344238;-0,329712;0,877808;
664;0;0;0;0;0;0;0;0;0;0;0;0;3007;5979;12239;0,055298;0,343933;-0,342896;0,872376;
677;0;0;0;0;0;0;0;0;0;0;0;0;3007;5979;12239;0,055298;0,343933;-0,342896;0,872376;
692;0,01392972;-0,1612502;0,8833024;-0,1423147;-0,2160108;1,134531;0,1093335;0,3579792;0,8998536;-0,4875724;-0,1163266;1,135333;3112;6007;12296;0,059021;0,34436;-0,350037;0,869141;
705;0;0;0;0;0;0;0;0;0;0;0;0;3112;6007;12296;0,059021;0,34436;-0,350037;0,869141;
719;0,02142793;-0,1671044;0,8839803;-0,1387437;-0,2147562;1,134311;0,1156693;0,3569634;0,9099608;-0,4896466;-0,1162127;1,135386;3108;5929;12296;0,06134;0,344421;-0,35498;0,866943;
732;0;0;0;0;0;0;0;0;0;0;0;0;3108;5929;12296;0,06134;0,344421;-0,35498;0,866943;
745;0;0;0;0;0;0;0;0;0;0;0;0;3218;5801;12335;0,065796;0,343628;-0,362732;0,863709;
764;0,03260042;-0,1793987;0,8847889;-0,1274568;-0,1988614;1,129316;0,1223933;0,3555653;0,9183707;-0,4914232;-0,1159834;1,135005;3218;5801;12335;0,065796;0,343628;-0,362732;0,863709;
778;0;0;0;0;0;0;0;0;0;0;0;0;3218;5801;12335;0,065796;0,343628;-0,362732;0,863709;
795;0,0458408;-0,202222;0,8862881;-0,12408;-0,1950983;1,12835;0,1284374;0,3536561;0,9279887;-0,4927183;-0,1158549;1,134258;3494;5842;12640;0,073669;0,340393;-0,375183;0,859009;
807;0;0;0;0;0;0;0;0;0;0;0;0;3494;5842;12640;0,073669;0,340393;-0,375183;0,859009;
823;0,05900159;-0,2215692;0,9083485;-0,1280762;-0,2521961;1,13955;0,1337265;0,3519335;0,9366003;-0,4935884;-0,1163302;1,132014;3422;5750;12675;0,077393;0,338196;-0,382446;0,856323;
836;0;0;0;0;0;0;0;0;0;0;0;0;3422;5750;12675;0,077393;0,338196;-0,382446;0,856323;
850;0;0;0;0;0;0;0;0;0;0;0;0;3387;5692;12656;0,080139;0,336304;-0,387451;0,854553;
864;0,003892143;-0,2517538;0,9947833;-0,1306472;-0,2599165;1,141515;0,1383269;0,3506444;0,9443835;-0,4935169;-0,1168219;1,129128;3387;5692;12656;0,080139;0,336304;-0,387451;0,854553;
876;0;0;0;0;0;0;0;0;0;0;0;0;3346;5626;12674;0,085083;0,333313;-0,394959;0,851868;
891;-0,0053157;-0,3163427;1,0624;-0,1288926;-0,263895;1,138767;0,1431358;0,3498084;0,951587;-0,4911984;-0,1176115;1,124778;3346;5626;12674;0,085083;0,333313;-0,394959;0,851868;
908;0;0;0;0;0;0;0;0;0;0;0;0;3346;5626;12674;0,085083;0,333313;-0,394959;0,851868;
927;-0,02815782;-0,3209634;1,103517;-0,1267869;-0,2652242;1,135097;0,147089;0,3494404;0,9559206;-0,4871421;-0,1186415;1,120004;3461;5665;12762;0,092896;0,329468;-0,405579;0,847473;
939;0;0;0;0;0;0;0;0;0;0;0;0;3461;5665;12762;0,092896;0,329468;-0,405579;0,847473;
954;-0,04454878;-0,3194161;1,126551;-0,1248017;-0,2651158;1,132015;0,1509844;0,3494245;0,9582916;-0,4814821;-0,1199408;1,114889;3389;5586;12735;0,094666;0,329041;-0,409241;0,845764;
974;0;0;0;0;0;0;0;0;0;0;0;0;3389;5586;12735;0,094666;0,329041;-0,409241;0,845764;
992;-0,07545343;-0,2913303;1,177579;-0,1203697;-0,2613453;1,133305;0,156028;0,3498199;0,9589727;-0,4738857;-0,1212529;1,109218;3389;5586;12735;0,094666;0,329041;-0,409241;0,845764;
6;0;0;0;0;0;0;0;0;0;0;0;0;3107;5426;12609;0,098633;0,32898;-0,419128;0,840393;
21;-0,08341886;-0,2934357;1,181778;-0,1186056;-0,2586605;1,135438;0,1633;0,3506242;0,9581029;-0,4648161;-0,1225605;1,102914;3107;5426;12609;0,098633;0,32898;-0,419128;0,840393;
35;0;0;0;0;0;0;0;0;0;0;0;0;3107;5426;12609;0,098633;0,32898;-0,419128;0,840393;
50;0;0;0;0;0;0;0;0;0;0;0;0;3216;5363;12626;0,10498;0,326111;-0,432617;0,833923;
69;-0,09380521;-0,2976078;1,184005;-0,1177103;-0,2565445;1,137383;0,1746223;0,3515924;0,9555471;-0,4548171;-0,1240084;1,095639;3216;5363;12626;0,10498;0,326111;-0,432617;0,833923;
89;-0,0995747;-0,3027384;1,188268;-0,1197629;-0,2553965;1,138334;0,189095;0,3516004;0,9530541;-0,4444753;-0,1263411;1,087052;3216;5363;12626;0,10498;0,326111;-0,432617;0,833923;
102;0;0;0;0;0;0;0;0;0;0;0;0;3343;5223;12285;0,11145;0,320923;-0,449219;0,826294;
116;0;0;0;0;0;0;0;0;0;0;0;0;3343;5223;12285;0,11145;0,320923;-0,449219;0,826294;
130;-0,1039125;-0,3104227;1,190799;-0,1204729;-0,2534019;1,141679;0,2070686;0,3498488;0,9554215;-0,4343441;-0,1280299;1,078044;3670;5136;12213;0,116882;0,316223;-0,46106;0,820801;
144;0;0;0;0;0;0;0;0;0;0;0;0;3670;5136;12213;0,116882;0,316223;-0,46106;0,820801;
160;-0,1071897;-0,318106;1,192558;-0,06445514;-0,2330493;1,133663;0,2278894;0,3455894;0,9638999;-0,4244138;-0,1288719;1,068973;3670;5136;12213;0,116882;0,316223;-0,46106;0,820801;
176;0;0;0;0;0;0;0;0;0;0;0;0;4435;4925;12090;0,125732;0,308533;-0,480652;0,811157;
191;-0,1090072;-0,3262933;1,195408;-0,02896792;-0,2233391;1,13177;0,2477302;0,3401982;0,9735226;-0,4143515;-0,1287625;1,059849;4435;4925;12090;0,125732;0,308533;-0,480652;0,811157;
205;0;0;0;0;0;0;0;0;0;0;0;0;4738;4875;12038;0,130493;0,305847;-0,491333;0,804993;
220;-0,1092468;-0,336319;1,201796;0,008269789;-0,2102451;1,097447;0,2655137;0,3332641;0,983528;-0,4036678;-0,1276336;1,050417;4738;4875;12038;0,130493;0,305847;-0,491333;0,804993;
233;0;0;0;0;0;0;0;0;0;0;0;0;4738;4875;12038;0,130493;0,305847;-0,491333;0,804993;
253;-0,1022002;-0,3409611;1,22391;0,03680642;-0,2025672;1,123418;0,2862857;0,3230094;1,000227;-0,3901272;-0,1238824;1,039672;5291;4735;12173;0,139099;0,299927;-0,508484;0,795044;
267;0;0;0;0;0;0;0;0;0;0;0;0;5291;4735;12173;0,139099;0,299927;-0,508484;0,795044;
281;0;0;0;0;0;0;0;0;0;0;0;0;5377;4632;12085;0,143005;0,296692;-0,515198;0,79126;
294;-0,0983785;-0,3434013;1,238013;0,05276348;-0,2079891;1,158858;0,3014222;0,3146896;1,014105;-0,3745647;-0,1192402;1,028691;5377;4632;12085;0,143005;0,296692;-0,515198;0,79126;
307;0;0;0;0;0;0;0;0;0;0;0;0;5560;4562;12012;0,149902;0,291016;-0,524963;0,785645;
322;-0,09687024;-0,3452353;1,247443;0,0448441;-0,2268882;1,126101;0,3153197;0,3058983;1,029503;-0,3584543;-0,1067754;1,022507;5560;4562;12012;0,149902;0,291016;-0,524963;0,785645;
