t.m;t.s;t.ms;kinect_foot_right.x;kinect_foot_right.y;kinect_foot_right.z;kinect_foot_left.x;kinect_foot_left.y;kinect_foot_left.z;kinect_hand_right.x;kinect_hand_right.y;kinect_hand_right.z;kinect_hand_left.x;kinect_hand_left.y;kinect_hand_left.z;imu_acceleration.x;imu_acceleration.y;imu_acceleration.z;imu_gravity.x;imu_gravity.y;imu_gravity.z;imu_orientation.x;imu_orientation.y;imu_orientation.z;imu_orientation.w;imu_yaw;imu_pitch;imu_roll;imu_yaw_velocity;imu_pitch_velocity;imu_roll_velocity;kinect_head_orientation.x;kinect_head_orientation.y;kinect_head_orientation.z;kinect_head_orientation.w;kinect_shoulder_center_orientation.x;kinect_shoulder_center_orientation.y;kinect_shoulder_center_orientation.z;kinect_shoulder_center_orientation.w;kinect_shoulder_right_orientation.x;kinect_shoulder_right_orientation.y;kinect_shoulder_right_orientation.z;kinect_shoulder_right_orientation.w;kinect_shoulder_left_orientation.x;kinect_shoulder_left_orientation.y;kinect_shoulder_left_orientation.z;kinect_shoulder_left_orientation.w;kinect_elbow_left_orientation.x;kinect_elbow_left_orientation.y;kinect_elbow_left_orientation.z;kinect_elbow_left_orientation.w;kinect_elbow_right_orientation.x;kinect_elbow_right_orientation.y;kinect_elbow_right_orientation.z;kinect_elbow_right_orientation.w;kinect_wrist_right_orientation.x;kinect_wrist_right_orientation.y;kinect_wrist_right_orientation.z;kinect_wrist_right_orientation.w;kinect_wrist_left_orientation.x;kinect_wrist_left_orientation.y;kinect_wrist_left_orientation.z;kinect_wrist_left_orientation.w;kinect_foot_right_orientation.x;kinect_foot_right_orientation.y;kinect_foot_right_orientation.z;kinect_foot_right_orientation.w;kinect_foot_left_orientation.x;kinect_foot_left_orientation.y;kinect_foot_left_orientation.z;kinect_foot_left_orientation.w;kinect_hand_right_orientation.x;kinect_hand_right_orientation.y;kinect_hand_right_orientation.z;kinect_hand_right_orientation.w;kinect_hand_left_orientation.x;kinect_hand_left_orientation.y;kinect_hand_left_orientation.z;kinect_hand_left_orientation.w
1;16;987;0;0;0;0;0;0;0;0;0;0;0;0;1,977275;-2,347029;5,90273;-0,772335;0,057432;0,632657;0,371094;0,214417;-0,746643;0,508789;102,6859;-50,56211;3,292316;0;0;0;0,0911447;0,02573651;0,006896629;0,9954811;0,0911447;0,02573651;0,006896629;0,9954811;-0,04159624;-0,03776216;-0,4523901;0,8900489;0,1055592;0,6474181;0,126967;0,7440339;0,07023533;-0,6277584;-0,1095092;0,7674595;-0,1676655;0,9046311;-0,1142163;0,3748139;-0,02685524;-0,6300969;0,009301849;0,7759963;-0,2239502;0,9133124;-0,125945;0,315982;0;0;0;1;0;0;0;1;-0,2239502;0,9133124;-0,125945;0,315982;-0,02685524;-0,6300969;0,009301849;0,7759963
1;16;996;0;0;0;0;0;0;0;0;0;0;0;0;1,977275;-2,347029;5,90273;-0,772335;0,057432;0,632657;0,371094;0,214417;-0,746643;0,508789;102,6859;-50,56211;3,292316;0;0;0;0,0911447;0,02573651;0,006896629;0,9954811;0,0911447;0,02573651;0,006896629;0,9954811;-0,04159624;-0,03776216;-0,4523901;0,8900489;0,1055592;0,6474181;0,126967;0,7440339;0,07023533;-0,6277584;-0,1095092;0,7674595;-0,1676655;0,9046311;-0,1142163;0,3748139;-0,02685524;-0,6300969;0,009301849;0,7759963;-0,2239502;0,9133124;-0,125945;0,315982;0;0;0;1;0;0;0;1;-0,2239502;0,9133124;-0,125945;0,315982;-0,02685524;-0,6300969;0,009301849;0,7759963
1;17;11;0,4099705;-0,8501469;0,9704575;-0,08710196;-0,818189;0,9375278;-0,01888266;0,3034576;0,9679656;-0,3480057;0,05985365;1,007508;1,977275;-2,347029;5,90273;-0,772335;0,057432;0,632657;0,371094;0,214417;-0,746643;0,508789;102,6859;-50,56211;3,292316;0;0;0;0,05894936;0,02899489;0,03272769;0,9973029;0,05894936;0,02899489;0,03272769;0,9973029;-0,01479087;-0,05130133;-0,4478593;0,8925086;0,07070791;0,6568819;0,1152698;0,7417678;0,09056488;-0,6327417;-0,09316613;0,7633846;-0,1830485;0,90671;-0,09064089;0,3689913;-0,00800731;-0,6343967;0,02502486;0,772561;-0,2126099;0,9073446;-0,09944778;0,3487593;0;0;0;1;0;0;0;1;-0,2126099;0,9073446;-0,09944778;0,3487593;-0,00800731;-0,6343967;0,02502486;0,772561
1;17;20;0;0;0;0;0;0;0;0;0;0;0;0;1,977275;-2,347029;5,90273;-0,772335;0,057432;0,632657;0,371094;0,214417;-0,746643;0,508789;102,6859;-50,56211;3,292316;0;0;0;0,05894936;0,02899489;0,03272769;0,9973029;0,05894936;0,02899489;0,03272769;0,9973029;-0,01479087;-0,05130133;-0,4478593;0,8925086;0,07070791;0,6568819;0,1152698;0,7417678;0,09056488;-0,6327417;-0,09316613;0,7633846;-0,1830485;0,90671;-0,09064089;0,3689913;-0,00800731;-0,6343967;0,02502486;0,772561;-0,2126099;0,9073446;-0,09944778;0,3487593;0;0;0;1;0;0;0;1;-0,2126099;0,9073446;-0,09944778;0,3487593;-0,00800731;-0,6343967;0,02502486;0,772561
1;17;29;0;0;0;0;0;0;0;0;0;0;0;0;1,977275;-2,347029;5,90273;-0,772335;0,057432;0,632657;0,371094;0,214417;-0,746643;0,508789;102,6859;-50,56211;3,292316;0;0;0;0,05894936;0,02899489;0,03272769;0,9973029;0,05894936;0,02899489;0,03272769;0,9973029;-0,01479087;-0,05130133;-0,4478593;0,8925086;0,07070791;0,6568819;0,1152698;0,7417678;0,09056488;-0,6327417;-0,09316613;0,7633846;-0,1830485;0,90671;-0,09064089;0,3689913;-0,00800731;-0,6343967;0,02502486;0,772561;-0,2126099;0,9073446;-0,09944778;0,3487593;0;0;0;1;0;0;0;1;-0,2126099;0,9073446;-0,09944778;0,3487593;-0,00800731;-0,6343967;0,02502486;0,772561
1;17;38;0;0;0;0;0;0;0;0;0;0;0;0;1,977275;-2,347029;5,90273;-0,772335;0,057432;0,632657;0,371094;0,214417;-0,746643;0,508789;102,6859;-50,56211;3,292316;0;0;0;0,05894936;0,02899489;0,03272769;0,9973029;0,05894936;0,02899489;0,03272769;0,9973029;-0,01479087;-0,05130133;-0,4478593;0,8925086;0,07070791;0,6568819;0,1152698;0,7417678;0,09056488;-0,6327417;-0,09316613;0,7633846;-0,1830485;0,90671;-0,09064089;0,3689913;-0,00800731;-0,6343967;0,02502486;0,772561;-0,2126099;0,9073446;-0,09944778;0,3487593;0;0;0;1;0;0;0;1;-0,2126099;0,9073446;-0,09944778;0,3487593;-0,00800731;-0,6343967;0,02502486;0,772561
1;17;48;0,4206316;-0,8320385;0,9813765;-0,08721607;-0,8235382;0,9385106;-0,005881912;0,295014;0,9586597;-0,3455812;0,05978181;1,005659;1,977275;-2,347029;5,90273;-0,772335;0,057432;0,632657;0,371094;0,214417;-0,746643;0,508789;102,6859;-50,56211;3,292316;0;0;0;0,04577258;0,03047355;0,04240846;0,997586;0,04577258;0,03047355;0,04240846;0,997586;-0,002423743;-0,05655614;-0,4434997;0,8944851;0,04905751;0,6639531;0,1080023;0,7383056;0,09974237;-0,6354401;-0,08581521;0,7608568;-0,1871951;0,9050584;-0,07976614;0,3734496;0,0005147838;-0,6377937;0,03210599;0,7695376;-0,1952716;0,8903468;-0,08778132;0,4018034;0;0;0;1;0;0;0;1;-0,1952716;0,8903468;-0,08778132;0,4018034;0,0005147838;-0,6377937;0,03210599;0,7695376
1;17;56;0;0;0;0;0;0;0;0;0;0;0;0;1,977275;-2,347029;5,90273;-0,772335;0,057432;0,632657;0,371094;0,214417;-0,746643;0,508789;102,6859;-50,56211;3,292316;0;0;0;0,04577258;0,03047355;0,04240846;0,997586;0,04577258;0,03047355;0,04240846;0,997586;-0,002423743;-0,05655614;-0,4434997;0,8944851;0,04905751;0,6639531;0,1080023;0,7383056;0,09974237;-0,6354401;-0,08581521;0,7608568;-0,1871951;0,9050584;-0,07976614;0,3734496;0,0005147838;-0,6377937;0,03210599;0,7695376;-0,1952716;0,8903468;-0,08778132;0,4018034;0;0;0;1;0;0;0;1;-0,1952716;0,8903468;-0,08778132;0,4018034;0,0005147838;-0,6377937;0,03210599;0,7695376
1;17;65;0;0;0;0;0;0;0;0;0;0;0;0;2,78831;-3,457504;5,806958;-0,791623;0,021676;0,610637;0,384949;0,215637;-0,77063;0,459839;107,7925;-52,33689;1,242022;5,106606;-1,77478;-2,050294;0,04577258;0,03047355;0,04240846;0,997586;0,04577258;0,03047355;0,04240846;0,997586;-0,002423743;-0,05655614;-0,4434997;0,8944851;0,04905751;0,6639531;0,1080023;0,7383056;0,09974237;-0,6354401;-0,08581521;0,7608568;-0,1871951;0,9050584;-0,07976614;0,3734496;0,0005147838;-0,6377937;0,03210599;0,7695376;-0,1952716;0,8903468;-0,08778132;0,4018034;0;0;0;1;0;0;0;1;-0,1952716;0,8903468;-0,08778132;0,4018034;0,0005147838;-0,6377937;0,03210599;0,7695376
1;17;76;0,03696432;-0,4157827;1,031282;-0,0874875;-0,827445;0,9390581;0,007790185;0,2873091;0,9495452;-0,3430335;0,05965907;1,003759;2,78831;-3,457504;5,806958;-0,791623;0,021676;0,610637;0,384949;0,215637;-0,77063;0,459839;107,7925;-52,33689;1,242022;0;0;0;0,03840134;0,03080221;0,04479678;0,9977825;0,03840134;0,03080221;0,04479678;0,9977825;0,003796474;-0,05849306;-0,4398339;0,8961642;0,03955549;0,66733;0,1023905;0,736629;0,1044916;-0,6378761;-0,08217628;0,7585794;-0,183313;0,899604;-0,0735744;0,3894816;0,00484446;-0,6414078;0,03544569;0,7663655;-0,1906741;0,8749643;-0,08435393;0,4369958;0;0;0;1;0;0;0;1;-0,1906741;0,8749643;-0,08435393;0,4369958;0,00484446;-0,6414078;0,03544569;0,7663655
1;17;85;0;0;0;0;0;0;0;0;0;0;0;0;2,78831;-3,457504;5,806958;-0,791623;0,021676;0,610637;0,384949;0,215637;-0,77063;0,459839;107,7925;-52,33689;1,242022;0;0;0;0,03840134;0,03080221;0,04479678;0,9977825;0,03840134;0,03080221;0,04479678;0,9977825;0,003796474;-0,05849306;-0,4398339;0,8961642;0,03955549;0,66733;0,1023905;0,736629;0,1044916;-0,6378761;-0,08217628;0,7585794;-0,183313;0,899604;-0,0735744;0,3894816;0,00484446;-0,6414078;0,03544569;0,7663655;-0,1906741;0,8749643;-0,08435393;0,4369958;0;0;0;1;0;0;0;1;-0,1906741;0,8749643;-0,08435393;0,4369958;0,00484446;-0,6414078;0,03544569;0,7663655
1;17;94;0;0;0;0;0;0;0;0;0;0;0;0;2,78831;-3,457504;5,806958;-0,791623;0,021676;0,610637;0,384949;0,215637;-0,77063;0,459839;107,7925;-52,33689;1,242022;0;0;0;0,03840134;0,03080221;0,04479678;0,9977825;0,03840134;0,03080221;0,04479678;0,9977825;0,003796474;-0,05849306;-0,4398339;0,8961642;0,03955549;0,66733;0,1023905;0,736629;0,1044916;-0,6378761;-0,08217628;0,7585794;-0,183313;0,899604;-0,0735744;0,3894816;0,00484446;-0,6414078;0,03544569;0,7663655;-0,1906741;0,8749643;-0,08435393;0,4369958;0;0;0;1;0;0;0;1;-0,1906741;0,8749643;-0,08435393;0,4369958;0,00484446;-0,6414078;0,03544569;0,7663655
1;17;103;0;0;0;0;0;0;0;0;0;0;0;0;2,78831;-3,457504;5,806958;-0,791623;0,021676;0,610637;0,384949;0,215637;-0,77063;0,459839;107,7925;-52,33689;1,242022;0;0;0;0,03840134;0,03080221;0,04479678;0,9977825;0,03840134;0,03080221;0,04479678;0,9977825;0,003796474;-0,05849306;-0,4398339;0,8961642;0,03955549;0,66733;0,1023905;0,736629;0,1044916;-0,6378761;-0,08217628;0,7585794;-0,183313;0,899604;-0,0735744;0,3894816;0,00484446;-0,6414078;0,03544569;0,7663655;-0,1906741;0,8749643;-0,08435393;0,4369958;0;0;0;1;0;0;0;1;-0,1906741;0,8749643;-0,08435393;0,4369958;0,00484446;-0,6414078;0,03544569;0,7663655
1;17;117;-0,01611781;-0,3399007;1,044454;-0,08788765;-0,8303254;0,9394438;0,02233418;0,2793961;0,9411467;-0,3408494;0,05934625;1,002485;2,78831;-3,457504;5,806958;-0,791623;0,021676;0,610637;0,384949;0,215637;-0,77063;0,459839;107,7925;-52,33689;1,242022;0;0;0;0,03392932;0,03140077;0,03717175;0,998239;0,03392932;0,03140077;0,03717175;0,998239;0,01001291;-0,06050597;-0,4368843;0,8974246;0,05204691;0,6332531;0,1227422;0,7623752;0,1079938;-0,6398762;-0,07971968;0,7566642;-0,1880147;0,897367;-0,0705488;0,3929452;0,008181943;-0,6439924;0,03743484;0,7640718;-0,2284011;0,8949183;-0,0851092;0,3737788;0;0;0;1;0;0;0;1;-0,2284011;0,8949183;-0,0851092;0,3737788;0,008181943;-0,6439924;0,03743484;0,7640718
1;17;126;0;0;0;0;0;0;0;0;0;0;0;0;2,78831;-3,457504;5,806958;-0,791623;0,021676;0,610637;0,384949;0,215637;-0,77063;0,459839;107,7925;-52,33689;1,242022;0;0;0;0,03392932;0,03140077;0,03717175;0,998239;0,03392932;0,03140077;0,03717175;0,998239;0,01001291;-0,06050597;-0,4368843;0,8974246;0,05204691;0,6332531;0,1227422;0,7623752;0,1079938;-0,6398762;-0,07971968;0,7566642;-0,1880147;0,897367;-0,0705488;0,3929452;0,008181943;-0,6439924;0,03743484;0,7640718;-0,2284011;0,8949183;-0,0851092;0,3737788;0;0;0;1;0;0;0;1;-0,2284011;0,8949183;-0,0851092;0,3737788;0,008181943;-0,6439924;0,03743484;0,7640718
1;17;135;0;0;0;0;0;0;0;0;0;0;0;0;2,78831;-3,457504;5,806958;-0,791623;0,021676;0,610637;0,384949;0,215637;-0,77063;0,459839;107,7925;-52,33689;1,242022;0;0;0;0,03392932;0,03140077;0,03717175;0,998239;0,03392932;0,03140077;0,03717175;0,998239;0,01001291;-0,06050597;-0,4368843;0,8974246;0,05204691;0,6332531;0,1227422;0,7623752;0,1079938;-0,6398762;-0,07971968;0,7566642;-0,1880147;0,897367;-0,0705488;0,3929452;0,008181943;-0,6439924;0,03743484;0,7640718;-0,2284011;0,8949183;-0,0851092;0,3737788;0;0;0;1;0;0;0;1;-0,2284011;0,8949183;-0,0851092;0,3737788;0,008181943;-0,6439924;0,03743484;0,7640718
1;17;145;-0,06647896;-0,296463;1,04664;-0,09013613;-0,8328801;0,9396414;0,04389246;0,2692593;0,9319905;-0,3384562;0,05893843;1,001203;2,78831;-3,457504;5,806958;-0,791623;0,021676;0,610637;0,384949;0,215637;-0,77063;0,459839;107,7925;-52,33689;1,242022;0;0;0;0,01239914;0,04841123;0,02580477;0,9984171;0,01239914;0,04841123;0,02580477;0,9984171;0,04753401;-0,07753478;-0,4317749;0,8973847;0,09678409;0,6107441;0,1568484;0,77008;0,1026404;-0,641171;-0,08491679;0,7557473;-0,1836785;0,8918312;-0,06130883;0,4088282;0,003200316;-0,6470635;0,03198312;0,7617583;-0,2245821;0,8597365;-0,09245668;0,4492971;0;0;0;1;0;0;0;1;-0,2245821;0,8597365;-0,09245668;0,4492971;0,003200316;-0,6470635;0,03198312;0,7617583
1;17;153;0;0;0;0;0;0;0;0;0;0;0;0;2,78831;-3,457504;5,806958;-0,791623;0,021676;0,610637;0,384949;0,215637;-0,77063;0,459839;107,7925;-52,33689;1,242022;0;0;0;0,01239914;0,04841123;0,02580477;0,9984171;0,01239914;0,04841123;0,02580477;0,9984171;0,04753401;-0,07753478;-0,4317749;0,8973847;0,09678409;0,6107441;0,1568484;0,77008;0,1026404;-0,641171;-0,08491679;0,7557473;-0,1836785;0,8918312;-0,06130883;0,4088282;0,003200316;-0,6470635;0,03198312;0,7617583;-0,2245821;0,8597365;-0,09245668;0,4492971;0;0;0;1;0;0;0;1;-0,2245821;0,8597365;-0,09245668;0,4492971;0,003200316;-0,6470635;0,03198312;0,7617583
1;17;163;0;0;0;0;0;0;0;0;0;0;0;0;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;4,202797;-1,42696;-1,64432;0,01239914;0,04841123;0,02580477;0,9984171;0,01239914;0,04841123;0,02580477;0,9984171;0,04753401;-0,07753478;-0,4317749;0,8973847;0,09678409;0,6107441;0,1568484;0,77008;0,1026404;-0,641171;-0,08491679;0,7557473;-0,1836785;0,8918312;-0,06130883;0,4088282;0,003200316;-0,6470635;0,03198312;0,7617583;-0,2245821;0,8597365;-0,09245668;0,4492971;0;0;0;1;0;0;0;1;-0,2245821;0,8597365;-0,09245668;0,4492971;0,003200316;-0,6470635;0,03198312;0,7617583
1;17;174;-0,06821129;-0,2928128;1,050726;-0,1002013;-0,8332497;0,9401847;0,06185421;0,258869;0,9259729;-0,3363354;0,05847504;1,000184;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;0;0;0;0,007678423;0,06224715;0,0109513;0,9979712;0,007678423;0,06224715;0,0109513;0,9979712;0,04937622;-0,07952148;-0,4300531;0,897938;0,1532337;0,586004;0,2197798;0,7647325;0,09778631;-0,6426042;-0,08985423;0,7546019;-0,1498223;0,880383;-0,05598507;0,4464805;-0,001711106;-0,6484337;0,02680421;0,7607971;-0,2336004;0,8474337;-0,1072449;0,4645271;0;0;0;1;0;0;0;1;-0,2336004;0,8474337;-0,1072449;0,4645271;-0,001711106;-0,6484337;0,02680421;0,7607971
1;17;184;0;0;0;0;0;0;0;0;0;0;0;0;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;0;0;0;0,007678423;0,06224715;0,0109513;0,9979712;0,007678423;0,06224715;0,0109513;0,9979712;0,04937622;-0,07952148;-0,4300531;0,897938;0,1532337;0,586004;0,2197798;0,7647325;0,09778631;-0,6426042;-0,08985423;0,7546019;-0,1498223;0,880383;-0,05598507;0,4464805;-0,001711106;-0,6484337;0,02680421;0,7607971;-0,2336004;0,8474337;-0,1072449;0,4645271;0;0;0;1;0;0;0;1;-0,2336004;0,8474337;-0,1072449;0,4645271;-0,001711106;-0,6484337;0,02680421;0,7607971
1;17;195;0;0;0;0;0;0;0;0;0;0;0;0;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;0;0;0;0,007678423;0,06224715;0,0109513;0,9979712;0,007678423;0,06224715;0,0109513;0,9979712;0,04937622;-0,07952148;-0,4300531;0,897938;0,1532337;0,586004;0,2197798;0,7647325;0,09778631;-0,6426042;-0,08985423;0,7546019;-0,1498223;0,880383;-0,05598507;0,4464805;-0,001711106;-0,6484337;0,02680421;0,7607971;-0,2336004;0,8474337;-0,1072449;0,4645271;0;0;0;1;0;0;0;1;-0,2336004;0,8474337;-0,1072449;0,4645271;-0,001711106;-0,6484337;0,02680421;0,7607971
1;17;206;0;0;0;0;0;0;0;0;0;0;0;0;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;0;0;0;0,007678423;0,06224715;0,0109513;0,9979712;0,007678423;0,06224715;0,0109513;0,9979712;0,04937622;-0,07952148;-0,4300531;0,897938;0,1532337;0,586004;0,2197798;0,7647325;0,09778631;-0,6426042;-0,08985423;0,7546019;-0,1498223;0,880383;-0,05598507;0,4464805;-0,001711106;-0,6484337;0,02680421;0,7607971;-0,2336004;0,8474337;-0,1072449;0,4645271;0;0;0;1;0;0;0;1;-0,2336004;0,8474337;-0,1072449;0,4645271;-0,001711106;-0,6484337;0,02680421;0,7607971
1;17;224;-0,0577732;-0,2884337;1,06101;-0,1106373;-0,8312278;0,9412292;0,07574306;0,2488354;0,9222606;-0,3337823;0,05800067;0,9988302;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;0;0;0;0,01163263;0,06758535;-0,002776308;0,9976419;0,01163263;0,06758535;-0,002776308;0,9976419;0,04882108;-0,07791499;-0,4293679;0,898437;0,1789423;0,5707144;0,2496589;0,7615348;0,09409126;-0,6443428;-0,09388257;0,7530971;-0,1240089;0,8719846;-0,05257969;0,4706379;-0,005469637;-0,650584;0,02233427;0,7590862;-0,2081984;0,8230201;-0,1157284;0,5156534;0;0;0;1;0;0;0;1;-0,2081984;0,8230201;-0,1157284;0,5156534;-0,005469637;-0,650584;0,02233427;0,7590862
1;17;235;0;0;0;0;0;0;0;0;0;0;0;0;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;0;0;0;0,01163263;0,06758535;-0,002776308;0,9976419;0,01163263;0,06758535;-0,002776308;0,9976419;0,04882108;-0,07791499;-0,4293679;0,898437;0,1789423;0,5707144;0,2496589;0,7615348;0,09409126;-0,6443428;-0,09388257;0,7530971;-0,1240089;0,8719846;-0,05257969;0,4706379;-0,005469637;-0,650584;0,02233427;0,7590862;-0,2081984;0,8230201;-0,1157284;0,5156534;0;0;0;1;0;0;0;1;-0,2081984;0,8230201;-0,1157284;0,5156534;-0,005469637;-0,650584;0,02233427;0,7590862
1;17;247;-0,05358896;-0,2862809;1,065398;-0,1183278;-0,8284766;0,9418366;0,08796858;0,2384532;0,9198131;-0,3310009;0,05757131;0,9972326;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;0;0;0;0,01528887;0,06922036;-0,01335653;0,9973948;0,01528887;0,06922036;-0,01335653;0,9973948;0,04793368;-0,07913075;-0,4294142;0,8983564;0,1937133;0,5617728;0,2664597;0,7588714;0,09141991;-0,6502262;-0,09530623;0,7481745;-0,09531293;0,8616841;-0,0447366;0,4964017;-0,01001738;-0,6430676;0,02232149;0,7654186;-0,2117978;0,82126;-0,1226667;0,5153897;0;0;0;1;0;0;0;1;-0,2117978;0,82126;-0,1226667;0,5153897;-0,01001738;-0,6430676;0,02232149;0,7654186
1;17;255;0;0;0;0;0;0;0;0;0;0;0;0;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;0;0;0;0,01528887;0,06922036;-0,01335653;0,9973948;0,01528887;0,06922036;-0,01335653;0,9973948;0,04793368;-0,07913075;-0,4294142;0,8983564;0,1937133;0,5617728;0,2664597;0,7588714;0,09141991;-0,6502262;-0,09530623;0,7481745;-0,09531293;0,8616841;-0,0447366;0,4964017;-0,01001738;-0,6430676;0,02232149;0,7654186;-0,2117978;0,82126;-0,1226667;0,5153897;0;0;0;1;0;0;0;1;-0,2117978;0,82126;-0,1226667;0,5153897;-0,01001738;-0,6430676;0,02232149;0,7654186
1;17;264;0;0;0;0;0;0;0;0;0;0;0;0;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;0;0;0;0,01528887;0,06922036;-0,01335653;0,9973948;0,01528887;0,06922036;-0,01335653;0,9973948;0,04793368;-0,07913075;-0,4294142;0,8983564;0,1937133;0,5617728;0,2664597;0,7588714;0,09141991;-0,6502262;-0,09530623;0,7481745;-0,09531293;0,8616841;-0,0447366;0,4964017;-0,01001738;-0,6430676;0,02232149;0,7654186;-0,2117978;0,82126;-0,1226667;0,5153897;0;0;0;1;0;0;0;1;-0,2117978;0,82126;-0,1226667;0,5153897;-0,01001738;-0,6430676;0,02232149;0,7654186
1;17;274;-0,03099134;-0,3056377;1,066308;-0,1230445;-0,8262963;0,9422646;0,09826405;0,2275652;0,9180127;-0,3280241;0,05726428;0,9953235;3,316876;-4,543732;5,836053;-0,806567;-0,007021;0,591058;0,397705;0,215149;-0,788147;0,417542;111,9953;-53,76385;-0,402298;0;0;0;0,02360431;0,06896352;-0,02093323;0,9971202;0,02360431;0,06896352;-0,02093323;0,9971202;0,04605959;-0,08064589;-0,4300373;0,8980216;0,2016907;0,5549372;0,2783933;0,7575373;0,08988979;-0,6543466;-0,09547404;0,7447382;-0,05278933;0,8469735;-0,02581369;0,5283776;-0,01222011;-0,6406167;0,02206229;0,7674465;-0,2486792;0,8471435;-0,1251872;0,4525867;0;0;0;1;0;0;0;1;-0,2486792;0,8471435;-0,1251872;0,4525867;-0,01222011;-0,6406167;0,02206229;0,7674465
1;17;284;0;0;0;0;0;0;0;0;0;0;0;0;3,45023;-5,684515;5,895456;-0,821085;-0,029126;0,570041;0,413574;0,209595;-0,804016;0,372253;116,2547;-55,19457;-1,669066;4,259399;-1,430717;-1,266768;0,02360431;0,06896352;-0,02093323;0,9971202;0,02360431;0,06896352;-0,02093323;0,9971202;0,04605959;-0,08064589;-0,4300373;0,8980216;0,2016907;0,5549372;0,2783933;0,7575373;0,08988979;-0,6543466;-0,09547404;0,7447382;-0,05278933;0,8469735;-0,02581369;0,5283776;-0,01222011;-0,6406167;0,02206229;0,7674465;-0,2486792;0,8471435;-0,1251872;0,4525867;0;0;0;1;0;0;0;1;-0,2486792;0,8471435;-0,1251872;0,4525867;-0,01222011;-0,6406167;0,02206229;0,7674465
1;17;292;0;0;0;0;0;0;0;0;0;0;0;0;3,45023;-5,684515;5,895456;-0,821085;-0,029126;0,570041;0,413574;0,209595;-0,804016;0,372253;116,2547;-55,19457;-1,669066;0;0;0;0,02360431;0,06896352;-0,02093323;0,9971202;0,02360431;0,06896352;-0,02093323;0,9971202;0,04605959;-0,08064589;-0,4300373;0,8980216;0,2016907;0,5549372;0,2783933;0,7575373;0,08988979;-0,6543466;-0,09547404;0,7447382;-0,05278933;0,8469735;-0,02581369;0,5283776;-0,01222011;-0,6406167;0,02206229;0,7674465;-0,2486792;0,8471435;-0,1251872;0,4525867;0;0;0;1;0;0;0;1;-0,2486792;0,8471435;-0,1251872;0,4525867;-0,01222011;-0,6406167;0,02206229;0,7674465
1;17;304;0;0;0;0;0;0;0;0;0;0;0;0;3,45023;-5,684515;5,895456;-0,821085;-0,029126;0,570041;0,413574;0,209595;-0,804016;0,372253;116,2547;-55,19457;-1,669066;0;0;0;0,02360431;0,06896352;-0,02093323;0,9971202;0,02360431;0,06896352;-0,02093323;0,9971202;0,04605959;-0,08064589;-0,4300373;0,8980216;0,2016907;0,5549372;0,2783933;0,7575373;0,08988979;-0,6543466;-0,09547404;0,7447382;-0,05278933;0,8469735;-0,02581369;0,5283776;-0,01222011;-0,6406167;0,02206229;0,7674465;-0,2486792;0,8471435;-0,1251872;0,4525867;0;0;0;1;0;0;0;1;-0,2486792;0,8471435;-0,1251872;0,4525867;-0,01222011;-0,6406167;0,02206229;0,7674465
1;17;314;-0,01227159;-0,3231657;1,065594;-0,1256333;-0,824881;0,9425362;0,1218776;0,2018907;0,9212432;-0,3247973;0,05715996;0,992842;3,45023;-5,684515;5,895456;-0,821085;-0,029126;0,570041;0,413574;0,209595;-0,804016;0,372253;116,2547;-55,19457;-1,669066;0;0;0;0,05399479;0,06306528;-0,01689762;0,9964045;0,05399479;0,06306528;-0,01689762;0,9964045;0,03253286;-0,07703697;-0,4335659;0,8972333;0,2044319;0,5497606;0,2861618;0,7576823;0,08812562;-0,6522653;-0,1000678;0,7461705;-0,0148864;0,8312691;-0,01078632;0,5555661;-0,0136415;-0,6461868;0,01663579;0,762876;-0,1933655;0,8207963;-0,1242805;0,5229318;0;0;0;1;0;0;0;1;-0,1933655;0,8207963;-0,1242805;0,5229318;-0,0136415;-0,6461868;0,01663579;0,762876
