"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
4.942681354E0;-1.383717060E-1;4.067525268E-1;1.038949585E1
4.945145000E0;-1.695129275E-1;3.181198239E-1;1.043261433E1
4.947607708E0;-1.743039489E-1;2.654193044E-1;1.050208282E1
4.950070416E0;-1.886767745E-1;2.151142657E-1;1.056915665E1
4.952533125E0;-2.389818430E-1;1.648092270E-1;1.072246742E1
4.954995885E0;-2.126315236E-1;1.480408609E-1;1.078954029E1
4.957458594E0;-2.389818430E-1;1.528318226E-1;1.084942722E1
4.959921302E0;-2.365863323E-1;1.025267690E-1;1.091650105E1
4.962384010E0;-2.725185752E-1;9.054937959E-2;1.101711082E1
4.964846719E0;-2.916823626E-1;6.419911981E-2;1.108658028E1
4.967309427E0;-3.467783332E-1;8.575843275E-2;1.116323566E1
4.969772187E0;-4.090608060E-1;1.001312882E-1;1.119437599E1
4.972234896E0;-4.809251726E-1;7.857199013E-2;1.123749542E1
4.974695469E0;-5.479985476E-1;8.336293697E-2;1.125426292E1
4.977158177E0;-6.270493269E-1;6.180362403E-2;1.131894112E1
4.979620885E0;-6.294448376E-1;8.575843275E-2;1.130935955E1
4.982083594E0;-6.510041356E-1;1.001312882E-1;1.136924648E1
4.984546354E0;-7.204730511E-1;1.025267690E-1;1.139320087E1
4.987009062E0;-7.588006854E-1;6.419911981E-2;1.142434216E1
4.989471771E0;-7.540097237E-1;3.305789828E-2;1.149381161E1
4.991934479E0;-8.115012050E-1;-1.006069779E-2;1.150339317E1
4.994397187E0;-8.474333882E-1;1.916676760E-3;1.151776600E1
4.996859896E0;-9.169022441E-1;-3.162002563E-2;1.147943783E1
4.999322604E0;-8.665971756E-1;-5.557480454E-2;1.147225189E1
5.001785364E0;-9.049248695E-1;-9.150698781E-2;1.151537037E1
5.004247760E0;-9.863710999E-1;-9.869343042E-2;1.151058006E1
5.006710469E0;-9.839756489E-1;-1.681623161E-1;1.138361931E1
5.009173177E0;-1.003139496E0;-1.777442098E-1;1.133331394E1
5.011635885E0;-9.815801978E-1;-2.280492783E-1;1.131654644E1
5.014098646E0;-9.839756489E-1;-2.783542871E-1;1.123749542E1
5.016561354E0;-9.815801978E-1;-2.951226830E-1;1.116802597E1
5.019024062E0;-9.959530234E-1;-3.550096154E-1;1.116802597E1
5.021486771E0;-9.408570528E-1;-3.550096154E-1;1.108897495E1
5.023949479E0;-9.719982743E-1;-3.645915389E-1;1.102190208E1
5.026412187E0;-1.000743985E0;-3.717780113E-1;1.100034332E1
5.028874948E0;-9.767892361E-1;-3.813598752E-1;1.082786846E1
5.031337656E0;-9.624163508E-1;-3.885462880E-1;1.077995968E1
5.033802135E0;-1.012721419E0;-3.526141047E-1;1.079672718E1
5.036264844E0;-1.094167709E0;-3.598005772E-1;1.077756310E1
5.038727552E0;-1.039071679E0;-2.951226830E-1;1.069132614E1
5.041190260E0;-1.003139496E0;-1.945125461E-1;1.081589127E1
5.043653021E0;-1.036676168E0;-1.466029882E-1;1.078235435E1
5.046115729E0;-9.719982743E-1;-1.010889113E-1;1.079433155E1
5.048578437E0;-9.504389763E-1;-5.269765854E-3;1.086619663E1
5.051041146E0;-8.857610226E-1;1.073177308E-1;1.092847824E1
5.053503854E0;-7.947328687E-1;2.079278231E-1;1.093326950E1
5.055966562E0;-8.234785795E-1;3.300972283E-1;1.104106617E1
5.058429271E0;-8.234785795E-1;4.019615650E-1;1.106741619E1
5.060892031E0;-7.995237708E-1;5.504812598E-1;1.109137154E1
5.063353073E0;-7.779644728E-1;6.510913372E-1;1.120874882E1
5.065815781E0;-7.707780600E-1;6.894190311E-1;1.119198132E1
5.068278489E0;-8.067102432E-1;8.115884662E-1;1.125186825E1
5.070741198E0;-7.995237708E-1;9.625035524E-1;1.128779984E1
5.073203958E0;-7.396368384E-1;1.101441383E0;1.124228668E1
5.075666666E0;-7.659870982E-1;1.204446793E0;1.129019547E1
5.078129375E0;-7.923373580E-1;1.295475125E0;1.135966396E1
5.080592083E0;-7.923373580E-1;1.348175645E0;1.140757465E1
5.083054791E0;-7.516142130E-1;1.436808228E0;1.138841057E1
5.085517500E0;-6.917272806E-1;1.506277084E0;1.135726929E1
5.087980260E0;-7.204730511E-1;1.606887221E0;1.137403679E1
5.090442969E0;-6.821453571E-1;1.652401328E0;1.138601494E1
5.092903541E0;-6.318402886E-1;1.697915554E0;1.130456829E1
5.095366250E0;-6.581905484E-1;1.690729022E0;1.129259109E1
5.097828958E0;-6.126765013E-1;1.760197878E0;1.117042255E1
5.100291666E0;-6.174674034E-1;1.824875832E0;1.111772156E1
5.102754427E0;-6.318402886E-1;1.834457755E0;1.104346085E1
5.105217135E0;-6.462131739E-1;1.860808015E0;1.099555206E1
5.107679844E0;-6.605860591E-1;1.872785330E0;1.095003796E1
5.110142552E0;-6.270493269E-1;1.906322122E0;1.088296413E1
5.112605260E0;-6.078854799E-1;1.903926611E0;1.077037716E1
5.115067969E0;-6.030945778E-1;1.935067892E0;1.069132614E1
5.117530677E0;-6.414222121E-1;1.935067892E0;1.062664795E1
5.119993437E0;-6.462131739E-1;1.913508534E0;1.064581203E1
5.122458698E0;-7.084956169E-1;1.935067892E0;1.052364254E1
5.124921406E0;-7.420322895E-1;1.937463284E0;1.050447941E1
5.127384114E0;-8.498288393E-1;1.966209054E0;1.045177841E1
5.129846823E0;-8.546198010E-1;2.016514301E0;1.040865898E1
5.132309583E0;-9.001339078E-1;2.090774059E0;1.037751865E1
5.134772291E0;-9.552298784E-1;2.126706123E0;1.045417309E1
5.137235000E0;-9.624163508E-1;2.148265362E0;1.052124691E1
5.139697708E0;-9.456480145E-1;2.229711771E0;1.052124691E1
5.142160416E0;-9.887666106E-1;2.296785116E0;1.056436539E1
5.144623125E0;-9.911620617E-1;2.399790764E0;1.068413925E1
5.147085885E0;-9.576253891E-1;2.474050522E0;1.073444462E1
5.149548594E0;-9.480434656E-1;2.555496693E0;1.088775539E1
5.152008906E0;-9.336705804E-1;2.627361059E0;1.094524765E1
5.154471614E0;-9.169022441E-1;2.706412077E0;1.093326950E1
5.156934323E0;-9.360660911E-1;2.811813116E0;1.093087387E1
5.159397031E0;-9.480434656E-1;2.876491070E0;1.102908802E1
5.161859791E0;-8.881565332E-1;2.922004938E0;1.110095310E1
5.164322500E0;-8.234785795E-1;2.996264696E0;1.114167595E1
5.166785208E0;-7.803599834E-1;3.082501888E0;1.123509884E1
5.169247916E0;-7.156820297E-1;3.130411625E0;1.130456829E1
5.171710625E0;-7.084956169E-1;3.197484970E0;1.135487366E1
5.174173333E0;-7.061001062E-1;3.259767532E0;1.145069313E1
5.176636094E0;-6.821453571E-1;3.324445248E0;1.153213882E1
5.179098802E0;-6.366312504E-1;3.348400354E0;1.165670395E1
5.181562708E0;-5.815352798E-1;3.401100874E0;1.168784523E1
5.184025416E0;-5.384166241E-1;3.422660112E0;1.173815060E1
5.186488125E0;-5.527895093E-1;3.494524240E0;1.183396912E1
5.188950833E0;-4.761342108E-1;3.532851934E0;1.186031914E1
5.191413594E0;-5.096708536E-1;3.561597824E0;1.199207115E1
5.193876302E0;-4.833206534E-1;3.619089365E0;1.199925709E1
5.196339010E0;-5.096708536E-1;3.631066561E0;1.201842117E1
5.198801719E0;-4.976935089E-1;3.604716301E0;1.203279400E1
5.201264427E0;-4.809251726E-1;3.599925518E0;1.203758526E1
5.203727135E0;-3.922924399E-1;3.621484756E0;1.203518963E1
5.206189896E0;-5.120663643E-1;3.669394255E0;1.200165367E1
5.208652604E0;-4.905070662E-1;3.662207842E0;1.200883961E1
5.211149739E0;-5.000889897E-1;3.638252974E0;1.202800369E1
5.213612448E0;-5.024844408E-1;3.666998863E0;1.197769833E1
5.216075156E0;-4.497839212E-1;3.583157063E0;1.199446583E1
5.218537864E0;-4.210382104E-1;3.573575258E0;1.198727989E1
5.221000573E0;-4.258291423E-1;3.561597824E0;1.188667011E1
5.223463333E0;-4.737387300E-1;3.547224760E0;1.191062450E1
5.225926041E0;-4.402020276E-1;3.542433977E0;1.183636570E1
5.228388750E0;-4.521794319E-1;3.482547045E0;1.175012684E1
5.230851458E0;-4.833206534E-1;3.410682440E0;1.174054527E1
5.233314166E0;-4.497839212E-1;3.353190899E0;1.175491810E1
5.235776927E0;-4.210382104E-1;3.338818312E0;1.165430832E1
5.238239635E0;-4.402020276E-1;3.322050095E0;1.159681702E1
5.240702916E0;-4.545748830E-1;3.298094988E0;1.152974319E1
5.243165625E0;-4.473884404E-1;3.271744728E0;1.146267033E1
5.245628333E0;-4.569703639E-1;3.199880600E0;1.139320087E1
5.248091041E0;-4.545748830E-1;3.180716753E0;1.127342701E1
5.250553802E0;-4.833206534E-1;3.147180080E0;1.128779984E1
5.253016510E0;-4.641568065E-1;3.084897518E0;1.120156288E1
5.255479219E0;-4.162472486E-1;3.020219564E0;1.113928032E1
5.257941927E0;-4.737387300E-1;2.989078522E0;1.112011719E1
5.260404635E0;-5.719532967E-1;3.003451347E0;1.112490749E1
5.262867344E0;-5.911171436E-1;2.960332870E0;1.108897495E1
5.265330104E0;-5.935126543E-1;2.890863657E0;1.097399235E1
5.267792760E0;-6.917272806E-1;2.888468266E0;1.092847824E1
5.270255989E0;-6.797498465E-1;2.814208508E0;1.091170979E1
5.272718698E0;-7.420322895E-1;2.756716967E0;1.091410542E1
5.275181406E0;-7.348458767E-1;2.739948511E0;1.079912186E1
5.277644114E0;-7.779644728E-1;2.761507988E0;1.069851208E1
5.280106875E0;-8.306649923E-1;2.704016447E0;1.064581203E1
5.282569583E0;-7.875463963E-1;2.706412077E0;1.057634354E1
5.285032291E0;-8.282695413E-1;2.639338493E0;1.052843285E1
5.287495000E0;-8.067102432E-1;2.608197212E0;1.045177841E1
5.289957708E0;-8.162921667E-1;2.555496693E0;1.041105556E1
5.292420416E0;-8.426424265E-1;2.560287714E0;1.035356331E1
5.294883177E0;-8.067102432E-1;2.553101301E0;1.031523609E1
5.297345833E0;-8.282695413E-1;2.526751041E0;1.025055790E1
5.299771823E0;-8.330605030E-1;2.500400782E0;1.026493168E1
5.302234531E0;-7.971283197E-1;2.519564390E0;1.021462631E1
5.304697239E0;-8.474333882E-1;2.514773846E0;1.022899914E1
5.307159948E0;-9.312751293E-1;2.536333084E0;1.024576759E1
5.309622708E0;-9.719982743E-1;2.545914650E0;1.026493168E1
5.312085416E0;-1.031885266E0;2.584242582E0;1.028409481E1
5.314548125E0;-1.070212841E0;2.641734123E0;1.036314487E1
5.317010833E0;-1.084585786E0;2.711202860E0;1.046854591E1
5.319473541E0;-1.075003862E0;2.763903618E0;1.060988045E1
5.321936250E0;-1.096563101E0;2.874095440E0;1.070569897E1
5.324399010E0;-1.072608352E0;2.967519045E0;1.072007179E1
5.326861719E0;-1.101354122E0;3.092083931E0;1.086619663E1
5.329321302E0;-1.115726948E0;3.180716753E0;1.086859131E1
5.331784010E0;-1.192382336E0;3.247790098E0;1.095722389E1
5.334246719E0;-1.199568748E0;3.319654465E0;1.095482826E1
5.336709427E0;-1.197173238E0;3.408287048E0;1.103867054E1
5.339172187E0;-1.235500932E0;3.441823721E0;1.104106617E1
5.341634896E0;-1.266642094E0;3.496919870E0;1.108897495E1
5.344097604E0;-1.295387864E0;3.580761433E0;1.109137154E1
5.346560312E0;-1.338506460E0;3.554411173E0;1.103867054E1
5.349023021E0;-1.319342613E0;3.530456543E0;1.102190208E1
5.351487604E0;-1.295387864E0;3.513688326E0;1.101471519E1
5.353950260E0;-1.283410430E0;3.484942436E0;1.098117924E1
5.356412969E0;-1.328924537E0;3.413078070E0;1.101471519E1
5.358875677E0;-1.309760690E0;3.355586529E0;1.092847824E1
5.361338385E0;-1.221127987E0;3.235812664E0;1.093087387E1
5.363801146E0;-1.185195804E0;3.132807016E0;1.088775539E1
5.366263854E0;-1.230709910E0;2.991473675E0;1.092608356E1
5.368726562E0;-1.223523498E0;2.850140572E0;1.082786846E1
5.371189271E0;-1.278619528E0;2.785462856E0;1.081349564E1
5.373651979E0;-1.374438643E0;2.601010799E0;1.074881744E1
5.376114687E0;-1.395998001E0;2.435722828E0;1.066976738E1
5.378577448E0;-1.393602490E0;2.363858461E0;1.052843285E1
5.381040156E0;-1.443907499E0;2.193779469E0;1.050447941E1
5.383503021E0;-1.506190062E0;2.131497145E0;1.047812843E1
5.385965729E0;-1.542122126E0;2.066819191E0;1.041824150E1
5.388428437E0;-1.525353789E0;2.006932259E0;1.031284046E1
5.390891146E0;-1.544517636E0;1.908717632E0;1.027211761E1
5.393353854E0;-1.534935713E0;1.872785330E0;1.021941757E1
5.395816614E0;-1.611591101E0;1.851226091E0;1.010443401E1
5.398279323E0;-1.654709578E0;1.832062244E0;1.004454708E1
5.400742031E0;-1.726573944E0;1.803316474E0;9.999032974E0
5.403204739E0;-1.726573944E0;1.834457755E0;9.896027565E0
5.405667448E0;-1.705014706E0;1.858412504E0;9.783440590E0
5.408130208E0;-1.767297029E0;1.932672381E0;9.785835266E0
5.410592916E0;-1.767297029E0;1.939858794E0;9.749903679E0
5.413057604E0;-1.750528812E0;1.985372901E0;9.546287537E0
5.415520312E0;-1.767297029E0;2.047655344E0;9.469632149E0
5.417983021E0;-1.726573944E0;2.085983038E0;9.445676804E0
5.420445729E0;-1.630754948E0;2.126706123E0;9.285180092E0
5.422908489E0;-1.657105088E0;2.200965881E0;9.194151878E0
5.425371198E0;-1.683455348E0;2.241689205E0;9.103124619E0
5.427833906E0;-1.649918675E0;2.229711771E0;9.021677017E0
5.430296614E0;-1.621172905E0;2.299180746E0;8.897111893E0
5.432759323E0;-1.573263407E0;2.349485397E0;8.940231323E0
5.435222031E0;-1.527749300E0;2.392604351E0;8.794107437E0
5.437684739E0;-1.489421606E0;2.462073088E0;8.693497658E0
5.440147500E0;-1.503794432E0;2.464468479E0;8.767757416E0
5.442608906E0;-1.525353789E0;2.577055931E0;8.633610725E0
5.445071614E0;-1.525353789E0;2.574660540E0;8.638401031E0
5.447534375E0;-1.510980844E0;2.610592842E0;8.609655380E0
5.449997031E0;-1.479839683E0;2.601010799E0;8.583305359E0
5.452459791E0;-1.376834154E0;2.581846952E0;8.645586967E0
5.454922500E0;-1.285805941E0;2.608197212E0;8.729429245E0
5.457385208E0;-1.269037604E0;2.591428995E0;8.765360832E0
5.459847916E0;-1.266642094E0;2.589033604E0;8.801293373E0
5.462310625E0;-1.324133635E0;2.589033604E0;8.810874939E0
5.464773333E0;-1.357670307E0;2.567474365E0;8.789316177E0
5.467236094E0;-1.419952750E0;2.557892323E0;8.806084633E0
5.469698802E0;-1.434325695E0;2.512378216E0;8.856389046E0
5.472161250E0;-1.479839683E0;2.517168999E0;8.923462868E0
5.474623958E0;-1.527749300E0;2.486027956E0;8.956998825E0
5.477086666E0;-1.508585453E0;2.442909241E0;8.952208519E0
5.479549427E0;-1.484630585E0;2.435722828E0;8.983349800E0
5.482012135E0;-1.463071346E0;2.406976938E0;9.024073601E0
5.484474844E0;-1.477444172E0;2.354276419E0;9.081563950E0
5.486937552E0;-1.487026095E0;2.368649483E0;9.165406227E0
5.489400260E0;-1.506190062E0;2.327926159E0;9.136660576E0
5.491863021E0;-1.518167377E0;2.327926159E0;9.186964989E0
5.494325729E0;-1.599613667E0;2.325530767E0;9.287575722E0
5.496788437E0;-1.580449820E0;2.306366920E0;9.225293159E0
5.499251146E0;-1.578054309E0;2.299180746E0;9.230084419E0
5.501715052E0;-1.590031743E0;2.306366920E0;9.280388832E0
5.504177760E0;-1.592427254E0;2.282412291E0;9.244457245E0
5.506640469E0;-1.575658798E0;2.258457422E0;9.155824661E0
5.509103177E0;-1.616382003E0;2.251271009E0;9.151033401E0
5.511565937E0;-1.652314186E0;2.196175098E0;9.146242142E0
5.514028646E0;-1.702619195E0;2.210547924E0;9.093542099E0
5.516491354E0;-1.673873425E0;2.263248444E0;9.076773643E0
5.518954062E0;-1.693037271E0;2.215338707E0;9.009699821E0
5.521416771E0;-1.731364965E0;2.215338707E0;8.937836647E0
5.523879479E0;-1.791251898E0;2.260852814E0;8.818061829E0
5.526342239E0;-1.721783042E0;2.270434856E0;8.820457458E0
5.528804948E0;-1.757715225E0;2.339903831E0;8.681519508E0
5.531265989E0;-1.776879072E0;2.356672049E0;8.549768448E0
5.533728698E0;-1.815206647E0;2.344694853E0;8.482695580E0
5.536191406E0;-1.800833821E0;2.347090244E0;8.394062042E0
5.538654114E0;-1.760110617E0;2.371045113E0;8.281474113E0
5.541116875E0;-1.736155987E0;2.385417700E0;8.262310982E0
5.543579583E0;-1.764901638E0;2.404581547E0;8.202424049E0
5.546042291E0;-1.733760357E0;2.486027956E0;8.120977402E0
5.548505000E0;-1.702619195E0;2.483632565E0;8.053904533E0
5.550967708E0;-1.726573944E0;2.502796173E0;7.991621971E0
5.553430416E0;-1.748133302E0;2.512378216E0;7.907780647E0
5.555893177E0;-1.745737791E0;2.572264910E0;7.864661217E0
5.558355885E0;-1.800833821E0;2.591428995E0;7.735305786E0
5.560820364E0;-1.824788570E0;2.612988234E0;7.694581985E0
5.563283073E0;-1.867907286E0;2.675270796E0;7.680209160E0
5.565745781E0;-1.841557026E0;2.742343903E0;7.572413445E0
5.568208489E0;-1.810415745E0;2.792649269E0;7.517316818E0
5.570671250E0;-1.817602158E0;2.845349789E0;7.529294014E0
5.573133958E0;-1.836766005E0;2.924400568E0;7.431079865E0
5.575596666E0;-1.884675503E0;2.965123415E0;7.416706085E0
5.578059375E0;-1.903839350E0;2.981892109E0;7.318491936E0
5.580522083E0;-1.958935261E0;3.017823935E0;7.356820107E0
5.582984791E0;-2.069127321E0;3.041779041E0;7.323283195E0
5.585447552E0;-2.102663994E0;3.094479561E0;7.284955978E0
5.587910260E0;-2.129014254E0;3.104061365E0;7.277769089E0
5.590389271E0;-2.140991688E0;3.111247778E0;7.217882156E0
5.592851979E0;-2.176923990E0;3.156762123E0;7.299328804E0
5.595314687E0;-2.172132969E0;3.223835230E0;7.246627808E0
5.597777396E0;-2.167341948E0;3.264558554E0;7.217882156E0
5.600240156E0;-2.222438097E0;3.266953945E0;7.318491936E0
5.602702864E0;-2.284720421E0;3.293304205E0;7.318491936E0
5.605165573E0;-2.315861702E0;3.288513184E0;7.337656021E0
5.607628281E0;-2.337420940E0;3.293304205E0;7.318491936E0
5.610090989E0;-2.469172478E0;3.295699835E0;7.395147324E0
5.612553698E0;-2.450008392E0;3.250185490E0;7.457429886E0
5.615016458E0;-2.488336086E0;3.257371902E0;7.486175537E0
5.617479114E0;-2.550618649E0;3.211858034E0;7.538875580E0
5.619922864E0;-2.505104542E0;3.199880600E0;7.605949402E0
5.622385573E0;-2.555409670E0;3.185507536E0;7.641881943E0
5.624848281E0;-2.665601492E0;3.231021643E0;7.711350441E0
5.627310989E0;-2.684765339E0;3.250185490E0;7.761655807E0
5.629773750E0;-2.747047901E0;3.266953945E0;7.804774284E0
5.632236458E0;-2.859635353E0;3.274140358E0;7.917362213E0
5.634699166E0;-2.871612787E0;3.360377550E0;7.910175323E0
5.637161875E0;-2.883590221E0;3.384332180E0;8.003599167E0
5.639624583E0;-2.924313307E0;3.444219351E0;8.061090469E0
5.642087344E0;-2.991386890E0;3.446614742E0;8.082650185E0
5.644550052E0;-2.955454588E0;3.460987806E0;8.085044861E0
5.647012760E0;-2.957849979E0;3.482547045E0;8.212006569E0
5.649506614E0;-2.948267937E0;3.525665522E0;8.192842484E0
5.651969323E0;-2.955454588E0;3.544829607E0;8.257520676E0
5.654432031E0;-3.029714346E0;3.535247564E0;8.319802284E0
5.656894739E0;-2.981804848E0;3.575970411E0;8.283870697E0
5.659357500E0;-3.020132542E0;3.547224760E0;8.281474113E0
5.661820208E0;-3.070437431E0;3.549620152E0;8.298243523E0
5.664282916E0;-3.111160517E0;3.609507322E0;8.279079437E0
5.666745625E0;-3.080019236E0;3.587948084E0;8.245542526E0
5.669208333E0;-3.032109737E0;3.590343475E0;8.252729416E0
5.671671041E0;-3.048878193E0;3.607111692E0;8.195237160E0
5.674133802E0;-3.044087410E0;3.650230408E0;8.130559921E0
5.676596510E0;-3.020132542E0;3.666998863E0;8.073068619E0
5.679061771E0;-3.051273584E0;3.659812212E0;8.025158882E0
5.681524479E0;-3.063251019E0;3.643043995E0;7.998807907E0
5.683987187E0;-3.070437431E0;3.669394255E0;7.871848106E0
5.686449896E0;-3.041691780E0;3.710117579E0;7.783215523E0
5.688912656E0;-3.082414865E0;3.729281187E0;7.759260178E0
5.691375364E0;-3.127928972E0;3.750840425E0;7.701768875E0
5.693838073E0;-3.106369734E0;3.772399664E0;7.601158142E0
5.696300781E0;-3.171047449E0;3.815518618E0;7.519712448E0
5.698763489E0;-3.139906406E0;3.805936575E0;7.416706085E0
5.701226198E0;-3.144697189E0;3.813122988E0;7.380774498E0
5.703688958E0;-3.142301798E0;3.825100422E0;7.366401672E0
5.706151666E0;-3.139906406E0;3.822705030E0;7.335260391E0
5.708564844E0;-3.178234100E0;3.822705030E0;7.272977829E0
5.711027552E0;-3.171047449E0;3.868218899E0;7.114876747E0
5.713490260E0;-3.192606688E0;3.832286835E0;7.143622398E0
5.715952969E0;-3.151883841E0;3.846659660E0;7.035825729E0
5.718415677E0;-3.159070253E0;3.844264269E0;6.949588776E0
5.720878437E0;-3.159070253E0;3.813122988E0;6.928029060E0
5.723341146E0;-3.192606688E0;3.829891205E0;6.884910583E0
5.725803854E0;-3.235725641E0;3.772399664E0;6.769927979E0
5.728266562E0;-3.226143599E0;3.801145554E0;6.731599808E0
5.730729271E0;-3.240516663E0;3.827495813E0;6.710040092E0
5.733192031E0;-3.238121033E0;3.834682226E0;6.669317245E0
5.735654739E0;-3.216561794E0;3.868218899E0;6.595057487E0
5.738120677E0;-3.199793339E0;3.851450682E0;6.585475922E0
5.740583385E0;-3.183025122E0;3.873009920E0;6.587870598E0
5.743046094E0;-3.175838470E0;3.968828917E0;6.616617203E0
5.745508802E0;-3.125533581E0;3.964038372E0;6.568707466E0
5.747971510E0;-3.115951538E0;4.002366066E0;6.611825943E0
5.750434271E0;-3.094392300E0;4.055066109E0;6.664526939E0
5.752896979E0;-3.036900759E0;4.090998650E0;6.616617203E0
5.755359687E0;-3.017737150E0;4.172444820E0;6.657340050E0
5.757822396E0;-2.981804848E0;4.205981255E0;6.738786697E0
5.760285104E0;-2.957849979E0;4.289823532E0;6.722018242E0
5.762747864E0;-2.960245609E0;4.366478920E0;6.793882370E0
5.765210573E0;-2.991386890E0;4.462297440E0;6.827419281E0
5.767699948E0;-2.977013826E0;4.562908173E0;6.868142128E0
5.770162656E0;-2.979409218E0;4.598839760E0;6.966357231E0
5.772625416E0;-2.945872784E0;4.682681084E0;7.023848534E0
5.775088125E0;-2.919522285E0;4.795269012E0;7.062175751E0
5.777550781E0;-2.866821766E0;4.819224358E0;7.110085487E0
5.780013541E0;-2.830889702E0;4.883901596E0;7.162786484E0
5.782476250E0;-2.842866898E0;5.058772087E0;7.229859352E0
5.784938958E0;-2.833285093E0;5.068353653E0;7.296933174E0
5.787401666E0;-2.751838684E0;5.156986237E0;7.251418114E0
5.789864427E0;-2.715906620E0;5.188127518E0;7.249023438E0
5.792327135E0;-2.691951752E0;5.152195930E0;7.287350655E0
5.794789844E0;-2.620087385E0;5.221664429E0;7.189136505E0
5.797273489E0;-2.591341734E0;5.202500343E0;7.184345245E0
5.799736198E0;-2.548223019E0;5.233641624E0;7.160390854E0
5.802198906E0;-2.545827627E0;5.238432884E0;7.131645203E0
5.804661614E0;-2.493127108E0;5.243223190E0;7.105294228E0
5.807124375E0;-2.433240175E0;5.226455688E0;7.076548576E0
5.809587083E0;-2.320652723E0;5.264782906E0;6.966357231E0
5.812049791E0;-2.339816570E0;5.255201340E0;7.047802925E0
5.814512500E0;-2.323048115E0;5.243223190E0;7.028638840E0
5.816975208E0;-2.318257332E0;5.274365425E0;6.995102882E0
5.819437916E0;-2.265556574E0;5.281551361E0;6.918446541E0
5.821900677E0;-2.284720421E0;5.259991646E0;6.832209587E0
5.824363385E0;-2.291906834E0;5.274365425E0;6.858559608E0
5.826826823E0;-2.267952204E0;5.259991646E0;6.825023651E0
5.829289531E0;-2.222438097E0;5.176150322E0;6.777113914E0
5.831752239E0;-2.224833488E0;5.121054649E0;6.741182327E0
5.834214948E0;-2.248788357E0;5.075539589E0;6.714831352E0
5.836677708E0;-2.232019901E0;5.008466721E0;6.662131310E0
5.839140416E0;-2.265556574E0;4.915042877E0;6.571103096E0
5.841603125E0;-2.342211962E0;4.776105881E0;6.561520576E0
5.844065833E0;-2.368562222E0;4.675495148E0;6.527983665E0
5.846528541E0;-2.418867350E0;4.548535347E0;6.413001060E0
5.848991250E0;-2.473963261E0;4.426365852E0;6.401023865E0
