t;foot_right;;;foot_left;;;hand_right;;;hand_left;;;
t;x;y;z;x;y;z;x;y;z;x;y;z;
-946,0,0,0,0,0,0,0,0,0,0,0,0
-959,0,0,0,0,0,0,0,0,0,0,0,0
-987,0,1621765,-0,9077683,1,025034,-0,2422456,-0,9314852,1,010142,-0,06187284,-0,03691758,0,9020475,0,06446997,0,05540287,0,9472944
-6,0,1634764,-0,9038377,1,016394,-0,2399161,-0,9275782,1,00013,-0,1550943,0,05391419,0,9406974,-0,1301777,0,07177667,0,9479246
-19,0,0,0,0,0,0,0,0,0,0,0,0
-44,0,1430757,-0,8407739,1,025606,-0,232666,-0,8620306,1,003007,-0,1542943,0,1233221,0,9740922,0,02464879,0,08638442,1,034527
-56,0,0,0,0,0,0,0,0,0,0,0,0
-71,0,1296218,-0,7713909,1,04534,-0,2341619,-0,8049419,1,013223,-0,213466,0,1698175,1,008931,0,009008327,0,08119889,1,083621
-83,0,0,0,0,0,0,0,0,0,0,0,0
-99,0,1250197,-0,7423401,1,054661,-0,2374457,-0,7713348,1,022971,-0,2954748,0,1875157,1,032593,0,02623693,0,1602982,1,056439
-114,0,0,0,0,0,0,0,0,0,0,0,0
-132,0,1207092,-0,7244346,1,063799,-0,2407713,-0,7468423,1,029355,-0,307541,0,1915859,1,036849,-0,1533601,0,2003736,1,035859
-143,0,0,0,0,0,0,0,0,0,0,0,0
-156,0,0,0,0,0,0,0,0,0,0,0,0
-171,0,1141416,-0,7130716,1,075478,-0,2451276,-0,7300594,1,034516,-0,3438019,0,2082233,1,045916,0,0141149,0,2121181,1,061795
-183,0,0,0,0,0,0,0,0,0,0,0,0
-203,0,1016473,-0,7100388,1,090953,-0,2515269,-0,7158067,1,039284,-0,2640294,0,1884574,1,051031,0,04644074,0,2202083,1,067468
-214,0,0,0,0,0,0,0,0,0,0,0,0
-226,0,0,0,0,0,0,0,0,0,0,0,0
-243,0,09019931,-0,7116314,1,104076,-0,2565136,-0,7065939,1,042575,-0,3429513,0,1985237,1,046466,0,04357892,0,225517,1,062637
-258,0,0,0,0,0,0,0,0,0,0,0,0
-272,0,0828888,-0,7203419,1,114416,-0,2597218,-0,7111545,1,04143,-0,2742282,0,1840603,1,043452,0,03855143,0,2285038,1,058742
-285,0,0,0,0,0,0,0,0,0,0,0,0
-300,0,004664188,-0,6854651,1,045437,-0,328002,-0,4684325,1,208486,-0,2350961,0,1822874,1,034226,0,01144048,0,2181986,1,054874
-311,0,0,0,0,0,0,0,0,0,0,0,0
-325,0,0,0,0,0,0,0,0,0,0,0,0
-338,-0,01772815,-0,6736891,1,025546,-0,3344187,-0,4372175,1,199945,-0,2239457,0,1816927,1,028972,-0,05952685,0,2134123,1,027477
-350,0,0,0,0,0,0,0,0,0,0,0,0
-365,0,1441345,-0,5629954,0,9622455,-0,3465165,-0,4105592,1,213784,-0,2578681,0,1766351,0,9804902,-0,2386656,0,1737486,0,9670365
-377,0,0,0,0,0,0,0,0,0,0,0,0
-390,0,0,0,0,0,0,0,0,0,0,0,0
-404,0,2064404,-0,4853227,0,9587344,-0,3344539,-0,5581952,1,080146,-0,2560353,0,1493861,0,9353513,-0,2801847,0,1369629,0,9257264
-417,0,0,0,0,0,0,0,0,0,0,0,0
-434,0,2805831,-0,4250325,0,9601935,-0,3414948,-0,5718088,1,059388,-0,2176732,0,1038418,0,8923203,-0,2134628,0,103485,0,9041632
-451,0,0,0,0,0,0,0,0,0,0,0,0
-465,0,3102498,-0,4020198,0,955887,-0,3388777,-0,6210191,1,021214,-0,1297533,0,06994085,0,8791324,-0,292951,-0,009483775,1,038359
-478,0,0,0,0,0,0,0,0,0,0,0,0
-492,0,0,0,0,0,0,0,0,0,0,0,0
-504,0,3298878,-0,3942637,0,9540545,-0,3390427,-0,6403329,1,004725,-0,03570301,0,03475651,0,8759121,-0,3222706,-0,1008868,1,030566
-516,0,0,0,0,0,0,0,0,0,0,0,0
-529,0,0,0,0,0,0,0,0,0,0,0,0
-543,0,3089702,-0,4580161,0,9839959,-0,3400797,-0,6524824,0,9954296,0,04277053,0,01200591,0,8940169,-0,3694535,-0,1853734,1,064502
-555,0,0,0,0,0,0,0,0,0,0,0,0
-569,0,3098467,-0,4706117,0,9883425,-0,2235159,-0,6632994,0,9958902,0,1114853,0,009942655,0,936343,-0,4208354,-0,2256276,1,073825
-583,0,0,0,0,0,0,0,0,0,0,0,0
-601,0,2996636,-0,4885799,0,9923149,-0,2664597,-0,6780345,1,114692,0,1954181,-0,0005248785,0,972589,-0,4992065,-0,2182607,1,103344
-612,0,0,0,0,0,0,0,0,0,0,0,0
-624,0,0,0,0,0,0,0,0,0,0,0,0
-638,0,2156276,-0,5305892,1,032955,-0,2809837,-0,6856062,1,165066,0,2708454,-0,008296924,1,026601,-0,5655341,-0,2223028,1,133166
-649,0,0,0,0,0,0,0,0,0,0,0,0
-662,0,0,0,0,0,0,0,0,0,0,0,0
-676,0,1574121,-0,5512248,1,060672,-0,2875106,-0,688714,1,188943,0,3247191,-0,005694801,1,097936,-0,6182942,-0,1849976,1,178926
-687,0,0,0,0,0,0,0,0,0,0,0,0
-702,0,1309718,-0,556828,1,074267,-0,2899618,-0,6910141,1,203498,0,3566535,0,007309908,1,163044,-0,6576691,-0,1231748,1,233503
-713,0,0,0,0,0,0,0,0,0,0,0,0
-725,0,0,0,0,0,0,0,0,0,0,0,0
-740,0,1145389,-0,5588631,1,083595,-0,2913029,-0,6918191,1,213045,0,3742636,0,02765969,1,221934,-0,6753727,-0,03677819,1,282109
-751,0,0,0,0,0,0,0,0,0,0,0,0
-765,0,0,0,0,0,0,0,0,0,0,0,0
-777,0,104813,-0,5559956,1,089913,-0,2907396,-0,6909502,1,218361,0,3294702,0,08031741,1,319663,-0,7070739,0,005586392,1,321672
-788,0,0,0,0,0,0,0,0,0,0,0,0
-802,0,1014136,-0,5481788,1,093362,-0,2878045,-0,6887573,1,22019,0,3645388,0,08922519,1,340351,-0,7087089,0,01770044,1,329551
-813,0,0,0,0,0,0,0,0,0,0,0,0
-826,0,0,0,0,0,0,0,0,0,0,0,0
-840,0,1028338,-0,5389767,1,094462,-0,2839221,-0,6859803,1,219687,0,3723884,0,100685,1,36579,-0,7155305,0,03013815,1,342715
-851,0,0,0,0,0,0,0,0,0,0,0,0
-865,0,1477516,-0,3714226,1,115005,-0,2810351,-0,6835472,1,218858,0,3785284,0,1116614,1,381045,-0,7197492,0,03863291,1,352737
-877,0,0,0,0,0,0,0,0,0,0,0,0
-888,0,0,0,0,0,0,0,0,0,0,0,0
-902,0,1586236,-0,3228361,1,121965,-0,2782123,-0,6815116,1,217766,0,3830591,0,1246173,1,398615,-0,7209176,0,04216846,1,359528
-920,0,0,0,0,0,0,0,0,0,0,0,0
-934,0,1698926,-0,2936738,1,123311,-0,2761267,-0,6799681,1,217085,0,3856851,0,1336761,1,402621,-0,7192363,0,04005319,1,363586
-946,0,0,0,0,0,0,0,0,0,0,0,0
-958,0,0,0,0,0,0,0,0,0,0,0,0
-972,0,1680666,-0,4389431,1,095318,-0,2745784,-0,6786939,1,216361,0,3876137,0,1408872,1,404363,-0,7161003,0,03434807,1,365031
-984,0,0,0,0,0,0,0,0,0,0,0,0
-998,0,1804767,-0,4804448,1,082805,-0,2738661,-0,6776853,1,215925,0,3896481,0,1465567,1,405139,-0,7126762,0,02861018,1,365964
-13,0,0,0,0,0,0,0,0,0,0,0,0
-30,0,0,0,0,0,0,0,0,0,0,0,0
-46,0,1848403,-0,5112643,1,070933,-0,2737397,-0,6768122,1,215548,0,3929103,0,1515154,1,403815,-0,7078547,0,003557336,1,367197
-66,0,2440576,-0,5263004,1,014328,-0,2746982,-0,6757081,1,214053,0,3968416,0,1559837,1,401018,-0,7036871,-0,01118792,1,367204
-78,0,0,0,0,0,0,0,0,0,0,0,0
-88,0,0,0,0,0,0,0,0,0,0,0,0
-101,0,2766615,-0,5255076,0,9809302,-0,2805093,-0,6733648,1,210241,0,4012001,0,1599952,1,396957,-0,693457,-0,022269,1,363158
-112,0,0,0,0,0,0,0,0,0,0,0,0
-122,0,0,0,0,0,0,0,0,0,0,0,0
-137,0,2935885,-0,520475,0,9606233,-0,2898516,-0,6685611,1,18992,0,4098322,0,1655286,1,387628,-0,6791173,-0,05192954,1,35102
-149,0,0,0,0,0,0,0,0,0,0,0,0
-162,0,0,0,0,0,0,0,0,0,0,0,0
-175,0,2979199,-0,5128577,0,9433033,-0,2998921,-0,6628135,1,164533,0,4625118,0,1698906,1,344755,-0,6695103,-0,06932578,1,341182
-187,0,0,0,0,0,0,0,0,0,0,0,0
-200,0,292137,-0,5078489,0,9323626,-0,3085388,-0,657903,1,143352,0,4983573,0,174271,1,308131,-0,6604998,-0,0900927,1,32779
-212,0,0,0,0,0,0,0,0,0,0,0,0
-223,0,0,0,0,0,0,0,0,0,0,0,0
-237,0,2776961,-0,5042577,0,9297665,-0,3119996,-0,6549662,1,126731,0,4959288,0,1891136,1,259248,-0,6508494,-0,1212842,1,304541
-249,0,0,0,0,0,0,0,0,0,0,0,0
-261,0,0,0,0,0,0,0,0,0,0,0,0
-274,0,2064213,-0,5415967,0,9571572,-0,3110802,-0,6528811,1,108771,0,5033367,0,1962165,1,210539,-0,6380216,-0,1406633,1,282058
-286,0,0,0,0,0,0,0,0,0,0,0,0
-300,0,1633863,-0,5694552,0,9837447,-0,307413,-0,6513031,1,090942,0,4970486,0,2049218,1,154811,-0,6209227,-0,1502787,1,261624
-311,0,0,0,0,0,0,0,0,0,0,0,0
-323,0,0,0,0,0,0,0,0,0,0,0,0
-338,0,1317269,-0,5949941,1,013426,-0,2507995,-0,6509258,1,042895,0,4801034,0,2150438,1,098964,-0,5927218,-0,1470971,1,239179
-349,0,0,0,0,0,0,0,0,0,0,0,0
-362,0,0,0,0,0,0,0,0,0,0,0,0
-375,0,1100252,-0,6139107,1,037237,-0,2248861,-0,6521896,1,02613,0,454595,0,2244194,1,041832,-0,5628154,-0,1364215,1,225615
-386,0,0,0,0,0,0,0,0,0,0,0,0
-401,0,07690902,-0,6430355,1,091146,-0,2124804,-0,6528609,1,017346,0,4233027,0,2338302,0,9867071,-0,5272752,-0,1236271,1,218073
-412,0,0,0,0,0,0,0,0,0,0,0,0
-423,0,0,0,0,0,0,0,0,0,0,0,0
-442,0,06301863,-0,6549324,1,111242,-0,2051029,-0,6534274,1,012112,0,3862272,0,2383412,0,9319748,-0,4966279,-0,1127153,1,218948
-454,0,0,0,0,0,0,0,0,0,0,0,0
-468,0,05368626,-0,6626698,1,123393,-0,2033902,-0,6549153,1,012733,0,3473307,0,239955,0,8853313,-0,4685048,-0,1072097,1,222909
-480,0,0,0,0,0,0,0,0,0,0,0,0
-492,0,0,0,0,0,0,0,0,0,0,0,0
-507,0,04690396,-0,6681507,1,131754,-0,2083064,-0,6586673,1,027203,0,3068512,0,2354231,0,8432365,-0,4316038,-0,09296259,1,240293
-519,0,0,0,0,0,0,0,0,0,0,0,0
-532,0,04191928,-0,6720499,1,137733,-0,2126656,-0,6608641,1,037314,0,2812161,0,2355642,0,8154004,-0,406262,-0,09013131,1,252977
-544,0,0,0,0,0,0,0,0,0,0,0,0
-556,0,0,0,0,0,0,0,0,0,0,0,0
-570,0,03709131,-0,6744754,1,140979,-0,2163618,-0,6620493,1,044338,0,3015342,0,2000535,0,8806399,-0,3812779,-0,09393032,1,272597
-583,0,0,0,0,0,0,0,0,0,0,0,0
-596,0,04049379,-0,6741503,1,138985,-0,2175341,-0,6626609,1,04836,0,2632895,0,1939709,0,8847252,-0,3599563,-0,1111368,1,293181
-608,0,0,0,0,0,0,0,0,0,0,0,0
-619,0,0,0,0,0,0,0,0,0,0,0,0
-633,0,05946341,-0,6689619,1,127796,-0,218373,-0,6626927,1,051226,0,1729822,0,2187891,0,9184588,-0,3440717,-0,1266083,1,312593
-648,0,0,0,0,0,0,0,0,0,0,0,0
-661,0,0,0,0,0,0,0,0,0,0,0,0
-674,0,1096956,-0,6553567,1,103451,-0,218641,-0,6624516,1,053357,0,1152487,0,2338375,0,9557554,-0,3287189,-0,1457036,1,338016
-685,0,0,0,0,0,0,0,0,0,0,0,0
-699,0,1356561,-0,6508208,1,089839,-0,2192558,-0,6623515,1,055096,0,2408206,0,2222072,0,878678,-0,3149908,-0,1618855,1,363187
-710,0,0,0,0,0,0,0,0,0,0,0,0
-723,0,0,0,0,0,0,0,0,0,0,0,0
-736,0,1292823,-0,6554904,1,083952,-0,2199536,-0,6625426,1,057174,0,2315755,0,2421193,0,8966475,-0,2975313,-0,1812468,1,395503
-748,0,0,0,0,0,0,0,0,0,0,0,0
-760,0,0,0,0,0,0,0,0,0,0,0,0
-779,0,1186648,-0,6647889,1,080648,-0,2179859,-0,664207,1,061824,0,2654681,0,2525964,0,8842402,-0,2771492,-0,1801633,1,423452
-790,0,0,0,0,0,0,0,0,0,0,0,0
-805,0,1121458,-0,7116944,1,081689,-0,2166078,-0,7038876,1,076361,0,2770792,0,2571653,0,8783715,-0,2694943,-0,2178333,1,461639
-817,0,0,0,0,0,0,0,0,0,0,0,0
-830,0,0,0,0,0,0,0,0,0,0,0,0
-842,0,1101711,-0,743274,1,071385,-0,1882429,-0,737801,1,089085,0,2836117,0,2602116,0,8738659,-0,242235,-0,2304429,1,347302
-853,0,0,0,0,0,0,0,0,0,0,0,0
-868,0,1050178,-0,7671914,1,056693,-0,1690028,-0,7589666,1,10059,0,2863826,0,2148052,0,8104867,-0,1741595,-0,178242,1,27178
-879,0,0,0,0,0,0,0,0,0,0,0,0
-891,0,0,0,0,0,0,0,0,0,0,0,0
-905,0,09879774,-0,7838324,1,032739,-0,1544941,-0,7725322,1,110747,0,2853588,0,1931837,0,7784201,-0,1462886,-0,06831393,1,229867
-916,0,0,0,0,0,0,0,0,0,0,0,0
-928,0,0,0,0,0,0,0,0,0,0,0,0
-941,0,1265069,-0,8256031,0,9895979,-0,2126931,-0,8103335,1,149787,0,284882,0,1832199,0,7622662,-0,1167702,0,01971837,1,196156
-953,0,0,0,0,0,0,0,0,0,0,0,0
-968,0,131779,-0,8402058,0,9751241,-0,2585675,-0,8226181,1,176699,0,2839127,0,1771289,0,751974,-0,1060115,0,0517226,1,184083
-979,0,0,0,0,0,0,0,0,0,0,0,0
