t.m;t.s;t.ms;kinect_foot_right.x;kinect_foot_right.y;kinect_foot_right.z;kinect_foot_left.x;kinect_foot_left.y;kinect_foot_left.z;kinect_hand_right.x;kinect_hand_right.y;kinect_hand_right.z;kinect_hand_left.x;kinect_hand_left.y;kinect_hand_left.z;imu_acceleration.x;imu_acceleration.y;imu_acceleration.z;imu_gravity.x;imu_gravity.y;imu_gravity.z;imu_orientation.x;imu_orientation.y;imu_orientation.z;imu_orientation.w;imu_yaw;imu_pitch;imu_roll;imu_yaw_velocity;imu_pitch_velocity;imu_roll_velocity;kinect_head_orientation.x;kinect_head_orientation.y;kinect_head_orientation.z;kinect_head_orientation.w;kinect_shoulder_center_orientation.x;kinect_shoulder_center_orientation.y;kinect_shoulder_center_orientation.z;kinect_shoulder_center_orientation.w;kinect_shoulder_right_orientation.x;kinect_shoulder_right_orientation.y;kinect_shoulder_right_orientation.z;kinect_shoulder_right_orientation.w;kinect_shoulder_left_orientation.x;kinect_shoulder_left_orientation.y;kinect_shoulder_left_orientation.z;kinect_shoulder_left_orientation.w;kinect_elbow_left_orientation.x;kinect_elbow_left_orientation.y;kinect_elbow_left_orientation.z;kinect_elbow_left_orientation.w;kinect_elbow_right_orientation.x;kinect_elbow_right_orientation.y;kinect_elbow_right_orientation.z;kinect_elbow_right_orientation.w;kinect_wrist_right_orientation.x;kinect_wrist_right_orientation.y;kinect_wrist_right_orientation.z;kinect_wrist_right_orientation.w;kinect_wrist_left_orientation.x;kinect_wrist_left_orientation.y;kinect_wrist_left_orientation.z;kinect_wrist_left_orientation.w;kinect_foot_right_orientation.x;kinect_foot_right_orientation.y;kinect_foot_right_orientation.z;kinect_foot_right_orientation.w;kinect_foot_left_orientation.x;kinect_foot_left_orientation.y;kinect_foot_left_orientation.z;kinect_foot_left_orientation.w;kinect_hand_right_orientation.x;kinect_hand_right_orientation.y;kinect_hand_right_orientation.z;kinect_hand_right_orientation.w;kinect_hand_left_orientation.x;kinect_hand_left_orientation.y;kinect_hand_left_orientation.z;kinect_hand_left_orientation.w
0;45;717;0;0;0;0;0;0;0;0;0;0;0;0;-0,395213;0,877711;8,257033;-0,724766;0,400258;0,56094;0,348938;-0,312744;-0,860962;-0,19812;-140,4739;-46,44498;23,59248;0;0;0;-0,05115005;0,01706288;-0,004566353;0,9985348;-0,05115005;0,01706288;-0,004566353;0,9985348;-0,05124443;-0,0009773339;-0,0626561;0,9967183;-0,04542504;0,05701491;0,09453124;0,9928493;-0,0196147;-0,09818944;-0,0643898;0,9928887;-0,009419022;0,3765063;0,02679406;0,9259786;-0,02520779;-0,1361579;-0,002611816;0,9903629;-0,02991113;0,4467513;-0,02466007;0,893818;0;0;0;1;0;0;0;1;-0,02991113;0,4467513;-0,02466007;0,893818;-0,02520779;-0,1361579;-0,002611816;0,9903629
0;45;727;0;0;0;0;0;0;0;0;0;0;0;0;-0,395213;0,877711;8,257033;-0,724766;0,400258;0,56094;0,348938;-0,312744;-0,860962;-0,19812;-140,4739;-46,44498;23,59248;0;0;0;-0,05115005;0,01706288;-0,004566353;0,9985348;-0,05115005;0,01706288;-0,004566353;0,9985348;-0,05124443;-0,0009773339;-0,0626561;0,9967183;-0,04542504;0,05701491;0,09453124;0,9928493;-0,0196147;-0,09818944;-0,0643898;0,9928887;-0,009419022;0,3765063;0,02679406;0,9259786;-0,02520779;-0,1361579;-0,002611816;0,9903629;-0,02991113;0,4467513;-0,02466007;0,893818;0;0;0;1;0;0;0;1;-0,02991113;0,4467513;-0,02466007;0,893818;-0,02520779;-0,1361579;-0,002611816;0,9903629
0;45;736;0;0;0;0;0;0;0;0;0;0;0;0;-0,395213;0,877711;8,257033;-0,724766;0,400258;0,56094;0,348938;-0,312744;-0,860962;-0,19812;-140,4739;-46,44498;23,59248;0;0;0;-0,05115005;0,01706288;-0,004566353;0,9985348;-0,05115005;0,01706288;-0,004566353;0,9985348;-0,05124443;-0,0009773339;-0,0626561;0,9967183;-0,04542504;0,05701491;0,09453124;0,9928493;-0,0196147;-0,09818944;-0,0643898;0,9928887;-0,009419022;0,3765063;0,02679406;0,9259786;-0,02520779;-0,1361579;-0,002611816;0,9903629;-0,02991113;0,4467513;-0,02466007;0,893818;0;0;0;1;0;0;0;1;-0,02991113;0,4467513;-0,02466007;0,893818;-0,02520779;-0,1361579;-0,002611816;0,9903629
0;45;746;0,4564622;-0,8699928;1,004959;-0,23836;-0,9342543;1,012116;0,622516;0,194876;1,231893;-0,651026;0,1500347;1,415638;-0,395213;0,877711;8,257033;-0,724766;0,400258;0,56094;0,348938;-0,312744;-0,860962;-0,19812;-140,4739;-46,44498;23,59248;0;0;0;-0,0496217;0,01704836;-0,003769882;0,9986155;-0,0496217;0,01704836;-0,003769882;0,9986155;-0,04970633;-0,0009233729;-0,06268497;0,9967944;-0,04356367;0,05968442;0,0964382;0,9925924;-0,02007478;-0,09814215;-0,06439037;0,9928842;-0,008465046;0,3827807;0,0285646;0,9233588;-0,02563887;-0,1361737;-0,002838181;0,9903491;-0,02988259;0,4531888;-0,02444302;0,8905782;0;0;0;1;0;0;0;1;-0,02988259;0,4531888;-0,02444302;0,8905782;-0,02563887;-0,1361737;-0,002838181;0,9903491
0;45;755;0;0;0;0;0;0;0;0;0;0;0;0;-0,309139;0,929841;8,257033;-0,720726;0,410903;0,558474;0,348022;-0,315735;-0,861755;-0,191467;-141,2276;-46,1091;24,25922;-0,7536926;0,3358803;0,6667404;-0,0496217;0,01704836;-0,003769882;0,9986155;-0,0496217;0,01704836;-0,003769882;0,9986155;-0,04970633;-0,0009233729;-0,06268497;0,9967944;-0,04356367;0,05968442;0,0964382;0,9925924;-0,02007478;-0,09814215;-0,06439037;0,9928842;-0,008465046;0,3827807;0,0285646;0,9233588;-0,02563887;-0,1361737;-0,002838181;0,9903491;-0,02988259;0,4531888;-0,02444302;0,8905782;0;0;0;1;0;0;0;1;-0,02988259;0,4531888;-0,02444302;0,8905782;-0,02563887;-0,1361737;-0,002838181;0,9903491
0;45;764;0;0;0;0;0;0;0;0;0;0;0;0;-0,309139;0,929841;8,257033;-0,720726;0,410903;0,558474;0,348022;-0,315735;-0,861755;-0,191467;-141,2276;-46,1091;24,25922;0;0;0;-0,0496217;0,01704836;-0,003769882;0,9986155;-0,0496217;0,01704836;-0,003769882;0,9986155;-0,04970633;-0,0009233729;-0,06268497;0,9967944;-0,04356367;0,05968442;0,0964382;0,9925924;-0,02007478;-0,09814215;-0,06439037;0,9928842;-0,008465046;0,3827807;0,0285646;0,9233588;-0,02563887;-0,1361737;-0,002838181;0,9903491;-0,02988259;0,4531888;-0,02444302;0,8905782;0;0;0;1;0;0;0;1;-0,02988259;0,4531888;-0,02444302;0,8905782;-0,02563887;-0,1361737;-0,002838181;0,9903491
0;45;775;0,4564019;-0,8700572;1,004987;-0,2430853;-0,9334399;1,013306;0,6188563;0,194578;1,227794;-0,6510243;0,1500479;1,415646;-0,309139;0,929841;8,257033;-0,720726;0,410903;0,558474;0,348022;-0,315735;-0,861755;-0,191467;-141,2276;-46,1091;24,25922;0;0;0;-0,04846142;0,01702437;-0,003057593;0,9986753;-0,04846142;0,01702437;-0,003057593;0,9986753;-0,04853615;-0,0009008711;-0,06269921;0,9968512;-0,04193677;0,06324738;0,09874547;0,9922149;-0,02036167;-0,09811976;-0,064387;0,9928808;-0,007558056;0,3894669;0,02977424;0,9205281;-0,0258997;-0,1361811;-0,003062876;0,9903407;-0,03059515;0,4577723;-0,02583999;0,8881671;0;0;0;1;0;0;0;1;-0,03059515;0,4577723;-0,02583999;0,8881671;-0,0258997;-0,1361811;-0,003062876;0,9903407
0;45;784;0;0;0;0;0;0;0;0;0;0;0;0;-0,309139;0,929841;8,257033;-0,720726;0,410903;0,558474;0,348022;-0,315735;-0,861755;-0,191467;-141,2276;-46,1091;24,25922;0;0;0;-0,04846142;0,01702437;-0,003057593;0,9986753;-0,04846142;0,01702437;-0,003057593;0,9986753;-0,04853615;-0,0009008711;-0,06269921;0,9968512;-0,04193677;0,06324738;0,09874547;0,9922149;-0,02036167;-0,09811976;-0,064387;0,9928808;-0,007558056;0,3894669;0,02977424;0,9205281;-0,0258997;-0,1361811;-0,003062876;0,9903407;-0,03059515;0,4577723;-0,02583999;0,8881671;0;0;0;1;0;0;0;1;-0,03059515;0,4577723;-0,02583999;0,8881671;-0,0258997;-0,1361811;-0,003062876;0,9903407
0;45;793;0;0;0;0;0;0;0;0;0;0;0;0;-0,309139;0,929841;8,257033;-0,720726;0,410903;0,558474;0,348022;-0,315735;-0,861755;-0,191467;-141,2276;-46,1091;24,25922;0;0;0;-0,04846142;0,01702437;-0,003057593;0,9986753;-0,04846142;0,01702437;-0,003057593;0,9986753;-0,04853615;-0,0009008711;-0,06269921;0,9968512;-0,04193677;0,06324738;0,09874547;0,9922149;-0,02036167;-0,09811976;-0,064387;0,9928808;-0,007558056;0,3894669;0,02977424;0,9205281;-0,0258997;-0,1361811;-0,003062876;0,9903407;-0,03059515;0,4577723;-0,02583999;0,8881671;0;0;0;1;0;0;0;1;-0,03059515;0,4577723;-0,02583999;0,8881671;-0,0258997;-0,1361811;-0,003062876;0,9903407
0;45;804;0,4563366;-0,8701143;1,005002;-0,248254;-0,9324561;1,014451;0,6161931;0,195024;1,220926;-0,6508674;0,1500918;1,41573;-0,309139;0,929841;8,257033;-0,720726;0,410903;0,558474;0,348022;-0,315735;-0,861755;-0,191467;-141,2276;-46,1091;24,25922;0;0;0;-0,0475716;0,01697667;-0,002424445;0,9987206;-0,0475716;0,01697667;-0,002424445;0,9987206;-0,04764304;-0,0007875648;-0,0626263;0,9968989;-0,04046193;0,06755735;0,1013196;0,9917324;-0,02055013;-0,09809758;-0,06435745;0,992881;-0,00673719;0,3960682;0,03055407;0,9176879;-0,02604714;-0,1361317;-0,00339121;0,9903425;-0,03031336;0,4650937;-0,02547812;0,8843754;0;0;0;1;0;0;0;1;-0,03031336;0,4650937;-0,02547812;0,8843754;-0,02604714;-0,1361317;-0,00339121;0,9903425
0;45;813;0;0;0;0;0;0;0;0;0;0;0;0;-0,309139;0,929841;8,257033;-0,720726;0,410903;0,558474;0,348022;-0,315735;-0,861755;-0,191467;-141,2276;-46,1091;24,25922;0;0;0;-0,0475716;0,01697667;-0,002424445;0,9987206;-0,0475716;0,01697667;-0,002424445;0,9987206;-0,04764304;-0,0007875648;-0,0626263;0,9968989;-0,04046193;0,06755735;0,1013196;0,9917324;-0,02055013;-0,09809758;-0,06435745;0,992881;-0,00673719;0,3960682;0,03055407;0,9176879;-0,02604714;-0,1361317;-0,00339121;0,9903425;-0,03031336;0,4650937;-0,02547812;0,8843754;0;0;0;1;0;0;0;1;-0,03031336;0,4650937;-0,02547812;0,8843754;-0,02604714;-0,1361317;-0,00339121;0,9903425
0;45;822;0;0;0;0;0;0;0;0;0;0;0;0;-0,309139;0,929841;8,257033;-0,720726;0,410903;0,558474;0,348022;-0,315735;-0,861755;-0,191467;-141,2276;-46,1091;24,25922;0;0;0;-0,0475716;0,01697667;-0,002424445;0,9987206;-0,0475716;0,01697667;-0,002424445;0,9987206;-0,04764304;-0,0007875648;-0,0626263;0,9968989;-0,04046193;0,06755735;0,1013196;0,9917324;-0,02055013;-0,09809758;-0,06435745;0,992881;-0,00673719;0,3960682;0,03055407;0,9176879;-0,02604714;-0,1361317;-0,00339121;0,9903425;-0,03031336;0,4650937;-0,02547812;0,8843754;0;0;0;1;0;0;0;1;-0,03031336;0,4650937;-0,02547812;0,8843754;-0,02604714;-0,1361317;-0,00339121;0,9903425
0;45;831;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;-1,796204;0,7644997;1,34996;-0,0475716;0,01697667;-0,002424445;0,9987206;-0,0475716;0,01697667;-0,002424445;0,9987206;-0,04764304;-0,0007875648;-0,0626263;0,9968989;-0,04046193;0,06755735;0,1013196;0,9917324;-0,02055013;-0,09809758;-0,06435745;0,992881;-0,00673719;0,3960682;0,03055407;0,9176879;-0,02604714;-0,1361317;-0,00339121;0,9903425;-0,03031336;0,4650937;-0,02547812;0,8843754;0;0;0;1;0;0;0;1;-0,03031336;0,4650937;-0,02547812;0,8843754;-0,02604714;-0,1361317;-0,00339121;0,9903425
0;45;842;0,4561915;-0,8702353;1,005042;-0,266292;-0,929216;1,021793;0,6108597;0,1948692;1,216701;-0,650741;0,1502129;1,415796;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04683756;0,01693205;-0,00177061;0,9987574;-0,04683756;0,01693205;-0,00177061;0,9987574;-0,04690371;-0,0007125848;-0,06257161;0,9969375;-0,03904262;0,07252478;0,1040735;0,9911532;-0,02070566;-0,09800332;-0,0641628;0,9928997;-0,005917389;0,4029189;0,03114219;0,9146866;-0,02615011;-0,1364899;-0,003611283;0,9902897;-0,03100776;0,4734087;-0,02704607;0,8798814;0;0;0;1;0;0;0;1;-0,03100776;0,4734087;-0,02704607;0,8798814;-0,02615011;-0,1364899;-0,003611283;0,9902897
0;45;851;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04683756;0,01693205;-0,00177061;0,9987574;-0,04683756;0,01693205;-0,00177061;0,9987574;-0,04690371;-0,0007125848;-0,06257161;0,9969375;-0,03904262;0,07252478;0,1040735;0,9911532;-0,02070566;-0,09800332;-0,0641628;0,9928997;-0,005917389;0,4029189;0,03114219;0,9146866;-0,02615011;-0,1364899;-0,003611283;0,9902897;-0,03100776;0,4734087;-0,02704607;0,8798814;0;0;0;1;0;0;0;1;-0,03100776;0,4734087;-0,02704607;0,8798814;-0,02615011;-0,1364899;-0,003611283;0,9902897
0;45;860;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04683756;0,01693205;-0,00177061;0,9987574;-0,04683756;0,01693205;-0,00177061;0,9987574;-0,04690371;-0,0007125848;-0,06257161;0,9969375;-0,03904262;0,07252478;0,1040735;0,9911532;-0,02070566;-0,09800332;-0,0641628;0,9928997;-0,005917389;0,4029189;0,03114219;0,9146866;-0,02615011;-0,1364899;-0,003611283;0,9902897;-0,03100776;0,4734087;-0,02704607;0,8798814;0;0;0;1;0;0;0;1;-0,03100776;0,4734087;-0,02704607;0,8798814;-0,02615011;-0,1364899;-0,003611283;0,9902897
0;45;871;0,4560229;-0,8703692;1,005079;-0,2704996;-0,9284509;1,023192;0,6069133;0,1958046;1,208099;-0,6505703;0,1503433;1,415885;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04627294;0,0168517;-0,001176972;0,998786;-0,04627294;0,0168517;-0,001176972;0,998786;-0,04633707;-0,000602672;-0,06247807;0,9969699;-0,03755358;0,07903007;0,1072161;0,9903781;-0,02080753;-0,09791749;-0,06396876;0,9929186;-0,005214956;0,4109532;0,03115164;0,9111091;-0,02620086;-0,1368393;-0,003821787;0,9902393;-0,03032974;0,483438;-0,02613244;0,8744626;0;0;0;1;0;0;0;1;-0,03032974;0,483438;-0,02613244;0,8744626;-0,02620086;-0,1368393;-0,003821787;0,9902393
0;45;880;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04627294;0,0168517;-0,001176972;0,998786;-0,04627294;0,0168517;-0,001176972;0,998786;-0,04633707;-0,000602672;-0,06247807;0,9969699;-0,03755358;0,07903007;0,1072161;0,9903781;-0,02080753;-0,09791749;-0,06396876;0,9929186;-0,005214956;0,4109532;0,03115164;0,9111091;-0,02620086;-0,1368393;-0,003821787;0,9902393;-0,03032974;0,483438;-0,02613244;0,8744626;0;0;0;1;0;0;0;1;-0,03032974;0,483438;-0,02613244;0,8744626;-0,02620086;-0,1368393;-0,003821787;0,9902393
0;45;890;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04627294;0,0168517;-0,001176972;0,998786;-0,04627294;0,0168517;-0,001176972;0,998786;-0,04633707;-0,000602672;-0,06247807;0,9969699;-0,03755358;0,07903007;0,1072161;0,9903781;-0,02080753;-0,09791749;-0,06396876;0,9929186;-0,005214956;0,4109532;0,03115164;0,9111091;-0,02620086;-0,1368393;-0,003821787;0,9902393;-0,03032974;0,483438;-0,02613244;0,8744626;0;0;0;1;0;0;0;1;-0,03032974;0,483438;-0,02613244;0,8744626;-0,02620086;-0,1368393;-0,003821787;0,9902393
0;45;899;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04627294;0,0168517;-0,001176972;0,998786;-0,04627294;0,0168517;-0,001176972;0,998786;-0,04633707;-0,000602672;-0,06247807;0,9969699;-0,03755358;0,07903007;0,1072161;0,9903781;-0,02080753;-0,09791749;-0,06396876;0,9929186;-0,005214956;0,4109532;0,03115164;0,9111091;-0,02620086;-0,1368393;-0,003821787;0,9902393;-0,03032974;0,483438;-0,02613244;0,8744626;0;0;0;1;0;0;0;1;-0,03032974;0,483438;-0,02613244;0,8744626;-0,02620086;-0,1368393;-0,003821787;0,9902393
0;45;909;0,4558762;-0,8704876;1,005111;-0,2121457;-0,9379521;1,008157;0,6030948;0,1970137;1,20003;-0,6504906;0,1504206;1,415986;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04576003;0,01676905;-0,0004572508;0,9988116;-0,04576003;0,01676905;-0,0004572508;0,9988116;-0,04581827;-0,0005372601;-0,06241088;0,9969981;-0,03596429;0,08664162;0,1103822;0,9894522;-0,02086097;-0,09775246;-0,06379642;0,9929448;-0,00455549;0,4196686;0,03089299;0,9071401;-0,02619357;-0,1371315;-0,004069236;0,9901981;-0,03064512;0,4870921;-0,02690191;0,8723981;0;0;0;1;0;0;0;1;-0,03064512;0,4870921;-0,02690191;0,8723981;-0,02619357;-0,1371315;-0,004069236;0,9901981
0;45;918;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04576003;0,01676905;-0,0004572508;0,9988116;-0,04576003;0,01676905;-0,0004572508;0,9988116;-0,04581827;-0,0005372601;-0,06241088;0,9969981;-0,03596429;0,08664162;0,1103822;0,9894522;-0,02086097;-0,09775246;-0,06379642;0,9929448;-0,00455549;0,4196686;0,03089299;0,9071401;-0,02619357;-0,1371315;-0,004069236;0,9901981;-0,03064512;0,4870921;-0,02690191;0,8723981;0;0;0;1;0;0;0;1;-0,03064512;0,4870921;-0,02690191;0,8723981;-0,02619357;-0,1371315;-0,004069236;0,9901981
0;45;928;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04576003;0,01676905;-0,0004572508;0,9988116;-0,04576003;0,01676905;-0,0004572508;0,9988116;-0,04581827;-0,0005372601;-0,06241088;0,9969981;-0,03596429;0,08664162;0,1103822;0,9894522;-0,02086097;-0,09775246;-0,06379642;0,9929448;-0,00455549;0,4196686;0,03089299;0,9071401;-0,02619357;-0,1371315;-0,004069236;0,9901981;-0,03064512;0,4870921;-0,02690191;0,8723981;0;0;0;1;0;0;0;1;-0,03064512;0,4870921;-0,02690191;0,8723981;-0,02619357;-0,1371315;-0,004069236;0,9901981
0;45;938;0,4556966;-0,8706231;1,005126;-0,2160563;-0,9372455;1,008908;0,5979667;0,1985839;1,191052;-0,6503849;0,1505619;1,416089;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04532018;0,01663762;0,0002704389;0,998834;-0,04532018;0,01663762;0,0002704389;0,998834;-0,04537404;-0,0004524362;-0,06230128;0,9970254;-0,03422118;0,09569363;0,1136557;0,9883087;-0,0208834;-0,09758148;-0,06349153;0,9929807;-0,003973628;0,4294558;0,03024302;0,9025726;-0,02614348;-0,1375974;-0,004277947;0,9901339;-0,03064174;0,4932397;-0,02714305;0,8689298;0;0;0;1;0;0;0;1;-0,03064174;0,4932397;-0,02714305;0,8689298;-0,02614348;-0,1375974;-0,004277947;0,9901339
0;45;947;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04532018;0,01663762;0,0002704389;0,998834;-0,04532018;0,01663762;0,0002704389;0,998834;-0,04537404;-0,0004524362;-0,06230128;0,9970254;-0,03422118;0,09569363;0,1136557;0,9883087;-0,0208834;-0,09758148;-0,06349153;0,9929807;-0,003973628;0,4294558;0,03024302;0,9025726;-0,02614348;-0,1375974;-0,004277947;0,9901339;-0,03064174;0,4932397;-0,02714305;0,8689298;0;0;0;1;0;0;0;1;-0,03064174;0,4932397;-0,02714305;0,8689298;-0,02614348;-0,1375974;-0,004277947;0,9901339
0;45;956;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04532018;0,01663762;0,0002704389;0,998834;-0,04532018;0,01663762;0,0002704389;0,998834;-0,04537404;-0,0004524362;-0,06230128;0,9970254;-0,03422118;0,09569363;0,1136557;0,9883087;-0,0208834;-0,09758148;-0,06349153;0,9929807;-0,003973628;0,4294558;0,03024302;0,9025726;-0,02614348;-0,1375974;-0,004277947;0,9901339;-0,03064174;0,4932397;-0,02714305;0,8689298;0;0;0;1;0;0;0;1;-0,03064174;0,4932397;-0,02714305;0,8689298;-0,02614348;-0,1375974;-0,004277947;0,9901339
0;45;965;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04532018;0,01663762;0,0002704389;0,998834;-0,04532018;0,01663762;0,0002704389;0,998834;-0,04537404;-0,0004524362;-0,06230128;0,9970254;-0,03422118;0,09569363;0,1136557;0,9883087;-0,0208834;-0,09758148;-0,06349153;0,9929807;-0,003973628;0,4294558;0,03024302;0,9025726;-0,02614348;-0,1375974;-0,004277947;0,9901339;-0,03064174;0,4932397;-0,02714305;0,8689298;0;0;0;1;0;0;0;1;-0,03064174;0,4932397;-0,02714305;0,8689298;-0,02614348;-0,1375974;-0,004277947;0,9901339
0;45;975;0,4555419;-0,8707525;1,005143;-0,2134668;-0,9377205;1,008113;0,5923601;0,200743;1,181999;-0,6502602;0,1506974;1,416202;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04493211;0,01651678;0,001045287;0,998853;-0,04493211;0,01651678;0,001045287;0,998853;-0,0449838;-0,0003302287;-0,06211767;0,9970545;-0,03229623;0,1062761;0,1168924;0,9869136;-0,02087166;-0,09743334;-0,06321947;0,9930128;-0,003601933;0,4409164;0,02887404;0,8970764;-0,02606852;-0,1380061;-0,004449094;0,9900783;-0,03138733;0,4950592;-0,02859039;0,8678213;0;0;0;1;0;0;0;1;-0,03138733;0,4950592;-0,02859039;0,8678213;-0,02606852;-0,1380061;-0,004449094;0,9900783
0;45;984;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04493211;0,01651678;0,001045287;0,998853;-0,04493211;0,01651678;0,001045287;0,998853;-0,0449838;-0,0003302287;-0,06211767;0,9970545;-0,03229623;0,1062761;0,1168924;0,9869136;-0,02087166;-0,09743334;-0,06321947;0,9930128;-0,003601933;0,4409164;0,02887404;0,8970764;-0,02606852;-0,1380061;-0,004449094;0,9900783;-0,03138733;0,4950592;-0,02859039;0,8678213;0;0;0;1;0;0;0;1;-0,03138733;0,4950592;-0,02859039;0,8678213;-0,02606852;-0,1380061;-0,004449094;0,9900783
0;45;994;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04493211;0,01651678;0,001045287;0,998853;-0,04493211;0,01651678;0,001045287;0,998853;-0,0449838;-0,0003302287;-0,06211767;0,9970545;-0,03229623;0,1062761;0,1168924;0,9869136;-0,02087166;-0,09743334;-0,06321947;0,9930128;-0,003601933;0,4409164;0,02887404;0,8970764;-0,02606852;-0,1380061;-0,004449094;0,9900783;-0,03138733;0,4950592;-0,02859039;0,8678213;0;0;0;1;0;0;0;1;-0,03138733;0,4950592;-0,02859039;0,8678213;-0,02606852;-0,1380061;-0,004449094;0,9900783
0;46;4;0,4553488;-0,8709109;1,005154;-0,2115436;-0,9380523;1,007352;0,5858803;0,2022761;1,175642;-0,6501744;0,1507593;1,41634;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04456381;0,01643375;0,00200401;0,9988694;-0,04456381;0,01643375;0,00200401;0,9988694;-0,04460981;-0,0002368497;-0,0619299;0,9970831;-0,03032575;0,1176358;0,119648;0,985356;-0,02082199;-0,09720906;-0,06310989;0,9930428;-0,003310596;0,4520708;0,02744661;0,8915536;-0,02597765;-0,1382667;-0,004539208;0,9900439;-0,03238611;0,492485;-0,03039255;0,869187;0;0;0;1;0;0;0;1;-0,03238611;0,492485;-0,03039255;0,869187;-0,02597765;-0,1382667;-0,004539208;0,9900439
0;46;13;0;0;0;0;0;0;0;0;0;0;0;0;0,006062;1,263226;8,269156;-0,711376;0,432248;0,554246;0,346558;-0,320618;-0,863892;-0,175598;-143,0238;-45,3446;25,60918;0;0;0;-0,04456381;0,01643375;0,00200401;0,9988694;-0,04456381;0,01643375;0,00200401;0,9988694;-0,04460981;-0,0002368497;-0,0619299;0,9970831;-0,03032575;0,1176358;0,119648;0,985356;-0,02082199;-0,09720906;-0,06310989;0,9930428;-0,003310596;0,4520708;0,02744661;0,8915536;-0,02597765;-0,1382667;-0,004539208;0,9900439;-0,03238611;0,492485;-0,03039255;0,869187;0;0;0;1;0;0;0;1;-0,03238611;0,492485;-0,03039255;0,869187;-0,02597765;-0,1382667;-0,004539208;0,9900439
